3.5146,-0.81314,-1.2376,-4.5923,0.7542,0.40754,-0.15875,-0.47449,0.81487,0.75862,-1.3232,-0.2395,1.2465,-0.38825,-0.023935,0.15719,0.26123,1
4.1904,-2.1205,-2.3955,-4.725,0.79485,1.0067,-0.97184,-0.26239,-0.080552,0.58477,-1.9165,-0.47741,0.67076,-0.22357,-0.096934,0.37112,0.75964,1
4.9757,0.96578,-0.34099,-1.3286,-0.56112,1.8233,1.3076,1.5557,-0.13069,0.28644,-0.96602,-1.8202,0.97478,-1.3535,-0.30862,1.2493,0.46221,1
2.5149,1.281,-1.4692,-0.82543,1.6086,1.6895,0.97962,2.3307,-1.3826,-1.3665,0.10649,-1.8229,1.1958,-0.582,0.64283,0.96247,0.51072,1
3.5656,0.47031,-1.1694,-1.3524,0.78814,1.6805,1.2122,1.7212,-0.51543,0.14207,-1.8877,-1.7377,0.28104,-0.75968,0.0072056,1.5694,0.51288,1
5.1399,0.15288,-0.96634,-1.4844,-0.40336,2.173,1.5157,1.4036,-0.4167,0.39083,-0.92483,-2.2192,1.102,-0.50147,-0.17446,0.61702,0.78493,1
2.3778,-1.6618,-1.8956,-3.3582,0.3251,1.7161,-0.0048627,0.60641,0.010547,0.95984,-0.97371,-1.4019,0.8403,0.32077,0.59763,0.77039,0.62326,1
5.4156,1.0467,-1.5306,-0.61735,-0.213,2.4066,1.0812,1.9175,-0.51048,-0.080281,-1.8934,-2.2634,0.65762,-0.78171,-0.064487,1.308,0.86533,1
2.0381,-0.38286,-2.5252,-3.5791,0.84236,0.40916,-0.82166,-0.018417,0.27848,0.51263,-2.0441,-0.98933,-0.019273,0.35524,-0.72684,0.89247,0.67158,1
6.9969,-0.92286,0.039535,-1.2449,0.67155,1.5738,1.6878,1.3831,-0.15604,0.45093,-2.0421,-1.5767,0.52108,-0.12761,-0.43036,0.89821,0.5736,1
8.1897,-2.9023,0.11123,-1.1966,0.53764,1.6938,2.1859,2.0752,-1.2914,0.028708,-2.3691,-1.3953,-0.82378,0.24317,-0.74118,1.2755,0.82334,1
4.4467,-3.1715,-0.094458,-2.6516,1.6771,0.62933,2.6928,0.73768,1.1305,1.0612,-1.3351,-1.5253,0.77009,-0.43344,-0.73073,1.122,0.28609,1
1.9644,-3.216,-2.6606,-5.1392,2.4867,2.1692,-1.3795,-0.53738,-0.13854,0.75791,-1.0238,-0.88155,0.61482,1.1837,-0.12557,0.0065929,1.1016,1
1.5926,-1.2873,-0.96089,-1.7244,-0.398,-0.061017,2.646,0.43878,0.72546,1.8527,-1.3561,-1.8211,-0.41641,0.092284,-0.57545,0.78027,0.85306,1
