-2.8303,-1.4942,-1.9712,-0.75155,-2.839,-2.6721,-0.78711,-9.7607,4.4358,-2.1549,-2.7485,1.3793,0.595,1.7019,-1.1927,-1.6334,-1.7345,1
-3.2147,-1.5819,-0.44983,-5.617,-4.3783,-4.8314,-1.8991,-9.3307,3.6218,-3.0671,-1.4494,0.2289,1.0007,1.69,0.51225,-0.93888,0.29828,1
-3.556,-0.46327,-3.4376,2.2577,-2.5465,0.16503,-0.0040606,0.44024,0.26146,-0.012013,-0.21263,-0.7691,-0.3858,1.0439,-0.35443,0.11871,0.73089,1
-3.8227,0.0085153,-3.4692,0.36779,0.12911,-0.2301,0.22488,0.31733,-0.34522,-0.064844,-0.73565,-0.82347,0.3158,0.65231,-0.73942,0.62266,0.2741,1
-4.1132,0.3054,-3.2839,0.46687,0.32763,-0.39392,0.32239,0.32105,0.50115,-0.31112,-1.0302,-0.42764,-0.5521,0.65023,-0.090753,0.31551,0.58124,1
-3.2016,0.56066,-3.2593,-0.50567,2.4388,-0.68038,-0.37838,0.42586,0.78486,-0.48916,-1.1754,-0.47931,0.4689,0.78305,-0.2105,0.092008,-0.10799,1
-4.0205,0.13393,-3.3789,-0.33002,0.31813,-0.32697,0.55734,0.76727,-0.36029,-0.33362,-1.4306,-0.46513,-0.28168,0.91956,-0.11902,0.68085,0.60939,1
-4.0495,0.49925,-3.5172,-0.064363,0.065731,-0.38547,0.17131,1.146,-0.31329,0.28356,-1.1774,-0.93013,-0.13455,0.91826,-0.0065051,0.51196,0.12407,1
-3.8269,-0.2707,-3.5241,0.7699,0.39591,0.0092853,0.50489,-0.35777,-0.078846,-1.2531,0.12443,-1.023,-0.59738,-0.21807,0.11425,0.84063,-0.101,1
-3.1589,-0.1871,-2.8767,1.5277,-1.3366,0.22704,-0.1261,-0.32174,-0.33069,-1.6938,0.24184,-0.6934,-2.1104,-0.45567,0.73154,1.3283,0.77827,1
-3.593,-0.45326,-3.7204,0.75588,-0.11467,-0.025768,0.20399,-0.41106,-0.2673,-1.7925,-0.097463,-0.89175,-0.7673,-0.63643,-0.18518,0.74557,-0.069297,1
-3.3904,-0.23564,-3.4129,1.6214,-1.2797,-0.22397,-0.28778,0.2177,0.12828,-1.5203,0.15985,-1.1972,-0.3904,-0.70286,-0.89065,0.65468,0.064864,1
-3.7371,-0.080171,-3.4406,0.76401,0.41096,0.00089914,-0.12013,0.067593,0.54187,-1.7159,-0.12442,-1.0915,-0.58039,-0.68606,0.20295,0.6532,0.12288,1
-3.9084,-0.32952,-3.4974,0.18752,-0.02482,-0.15315,0.13475,-0.066272,0.042069,-1.9361,-0.18579,-0.87739,-0.27501,-0.29881,-0.50978,0.80447,0.1668,1
-3.7249,-0.35862,-3.289,0.80791,0.37957,0.27139,0.4235,-1.1077,0.31484,0.51681,0.67039,0.77342,0.87331,-0.52869,0.64136,0.797,0.62819,1
-2.7524,-0.23471,-2.7017,1.8653,-0.83625,-0.33351,0.60384,-1.217,-1.5874,0.63665,0.96915,1.2506,0.81084,0.007902,-1.2153,1.3798,0.017573,1
-2.9832,0.18119,-2.7337,0.51839,-0.17204,0.73604,-0.70699,-0.45704,0.16304,0.56783,0.4912,0.73389,0.88295,-0.28422,-0.16008,0.44847,0.30599,1
-3.6034,0.025104,-2.7578,-0.15782,0.85449,0.42865,0.39184,-0.4755,-0.13993,0.41157,-0.2885,0.91665,1.206,-0.78398,0.050685,0.60823,0.57452,1
13.089,-8.8571,-1.4125,0.53485,-3.9066,2.2177,-0.35302,1.3237,-1.4661,-1.4971,-0.37466,0.20102,-0.75101,0.82439,-0.36605,-1.0929,-0.22334,1
11.005,-11.29,-1.3281,-1.9985,-2.2069,2.9105,-0.51076,1.2148,0.76751,-1.706,0.12804,-1.1595,-1.0581,1.1427,1.1207,-0.61232,-0.59485,1
4.6593,-2.2676,-0.5874,1.9451,2.5731,1.0655,-1.909,-0.35593,0.68777,0.27919,-0.09276,1.1058,-0.081101,-0.73561,-1.0135,0.21522,-0.51369,1
7.4192,-3.7426,-0.69144,-0.87745,4.35,-0.33569,-0.90336,0.13689,0.12887,-0.87727,0.83202,2.7117,0.050571,-0.011314,-1.778,0.81476,-0.54227,1
3.1929,0.41156,-2.4379,3.5237,0.72434,-0.031286,-1.4904,-0.55435,1.2953,0.86634,1.8509,-0.066826,1.3504,0.59679,-1.8348,1.087,-0.036781,1
6.9885,-5.5074,-2.8121,-1.5046,1.9176,0.64604,0.035882,-0.2289,0.72549,-0.14858,0.11239,1.5692,0.41869,0.12022,-1.4281,0.77816,0.047209,1
14.413,-9.1655,-0.35602,-2.7787,2.2502,1.216,0.65232,0.19097,-1.0672,-0.75423,-1.5475,2.232,0.71113,-0.0076609,-0.62458,0.55961,0.77943,1
10.516,-11.722,-2.2451,-5.1435,-2.0069,4.0888,-1.5249,1.3186,3.2439,1.3505,1.8573,-0.05751,1.3035,0.62036,0.097653,-0.76377,-2.1155,1
11.89,-13.873,-1.1306,-3.8472,-0.53508,4.2364,2.0665,1.3311,1.1257,-0.18235,0.34048,1.9426,-0.7697,1.1042,0.71819,1.0266,-0.61318,1
-2.6928,0.60868,-4.2218,0.69705,1.7835,-0.61534,1.527,-1.0638,-2.206,0.87887,0.60825,1.1222,-1.7133,1.7637,0.37229,-0.86321,-0.37916,2
-3.7228,0.14535,-3.151,0.9687,-1.1317,0.0031786,-0.22952,0.71912,0.79842,0.31714,-0.87065,-0.30378,-0.78792,1.1268,0.34861,0.59919,0.87516,2
-3.9678,0.23459,-5.196,0.54292,0.66307,0.23818,-0.3935,-0.18173,-0.33417,-1.1353,0.26622,-0.002579,-0.6414,-0.6348,0.58594,-0.81934,-0.54164,2
-3.701,0.3719,-4.5753,1.8475,1.3065,0.38764,0.13871,-0.94724,-0.29604,-0.62615,1.9174,-0.6529,-0.98584,0.16988,0.35528,-0.15424,-1.3623,2
