-6.4992,4.1444,0.15597,0.65049,-0.83965,-0.96718,1.056,2.4203,-1.2701,-2.63,3.2521,-1.814,-0.63438,0.60941,-0.47834,0.15886,2.184,1
-4.6555,17.615,0.93274,3.3485,-3.2085,-3.2123,4.3154,1.1437,-0.12943,-0.3745,0.97239,-0.11408,0.29553,0.0070398,2.8885,0.14973,-0.0031262,1
-4.6458,11.243,2.1856,0.69967,-4.6862,-2.4521,1.675,0.14694,-0.064443,0.26009,0.17921,0.42711,-0.33921,-0.38124,0.25872,-0.78975,-0.20202,1
-4.8086,9.3896,1.1171,1.3158,-2.1695,-0.8754,0.67652,0.060403,0.22092,0.054015,-0.12513,-0.0015638,-0.26447,-0.31433,-0.086707,-0.15199,-0.15579,1
-4.9514,10.501,0.54807,1.5154,-4.0538,-1.8252,1.401,0.52222,-0.14799,-0.15252,0.32175,0.35699,-0.53515,0.41031,0.13452,-0.29955,0.042119,1
-4.5643,10.071,0.14509,2.8174,-0.71371,0.41028,0.28302,-0.07199,0.083909,0.10545,-0.21455,0.86387,0.011607,0.43427,-0.41363,0.757,-0.77797,1
-5.2598,9.3395,1.0837,1.2608,-3.144,-1.5217,1.0841,0.011202,-0.13632,-0.41392,-0.0098295,0.054942,-0.14095,0.06459,-0.25116,-0.57641,-0.35726,1
-5.4965,8.3491,0.25633,3.5922,0.42773,0.58249,0.12751,-0.7087,-0.50767,-0.31936,0.89549,0.21094,0.48726,-0.46289,-0.45096,0.65633,-0.0082266,1
-5.1289,8.162,1.1064,1.983,-1.8212,-0.25994,0.46894,-0.32514,-0.01651,0.056226,-0.12177,0.47338,0.14407,0.034245,-0.44303,-0.1392,-0.23999,1
-3.9152,9.3802,1.2976,2.4736,-0.035672,0.40112,0.1906,-1.0281,-0.94209,-0.39423,-0.58313,0.92914,0.15208,-0.16274,-0.97168,0.046561,-0.29673,1
-5.052,6.3597,1.1096,2.101,0.029661,1.3521,-0.25098,-0.86136,-0.9236,-0.48385,-0.24075,1.102,-0.32202,0.33397,-0.73789,0.15816,-0.2771,1
-5.3774,6.9004,1.3339,2.8687,0.78102,1.6395,-0.27787,-1.25,-0.24827,-0.1496,0.29818,0.38546,0.12839,-0.46879,-0.57352,0.20631,-0.05522,1
-5.2879,6.8678,1.5172,2.3394,-0.29719,1.0358,0.2164,-0.62802,0.044164,-0.26462,0.23317,0.37293,-0.38982,-0.029597,-0.49457,-0.19986,-0.46083,1
-5.8016,6.8072,1.5742,2.2694,0.12495,1.7394,-0.36039,-0.65289,0.30993,0.08013,-0.29197,0.38454,-0.13171,0.40563,-0.43342,0.56911,-0.5965,1
