-4.1933,7.5564,-2.308,0.57761,-3.4937,-0.67218,0.7634,1.3282,-0.44006,-0.92346,0.11945,-0.049054,0.34122,-0.61033,0.99804,0.37904,0.20123,1
-4.507,7.1008,-3.9982,-0.0082677,-3.5076,-0.58611,0.52039,0.9663,-0.91913,-2.986,0.33452,0.93346,1.0077,-0.63369,1.3942,0.28212,1.0083,1
-3.3142,8.445,-2.1096,1.6989,-3.1218,-2.2208,0.75918,0.051657,1.2532,-1.6055,-0.51818,-0.63157,0.55255,-1.3445,0.75432,-0.035353,1.4688,1
0.35362,8.1637,-2.5186,2.2587,-2.613,-1.3052,0.86323,0.94916,2.1389,-2.0115,0.64348,-0.075327,-0.29314,-0.42707,0.30499,0.64689,0.85252,1
1.317,9.0738,-2.3573,1.5861,-2.0078,-0.50575,-0.5874,1.6653,1.1419,0.46916,2.7315,-0.77524,-0.63673,-1.0654,1.1211,-0.71756,1.1262,1
-1.4433,6.185,-0.77722,1.5732,-2.5993,-2.2641,0.82246,0.91208,0.30245,-1.578,0.56135,-0.30834,-0.90344,0.3892,-0.96337,-0.14261,0.47478,1
0.69794,6.5397,-2.2801,1.9804,-2.8846,-1.7332,-0.073177,1.1749,1.9021,0.018215,0.50577,0.042059,-0.78429,0.33254,0.38405,-0.8052,-0.12258,1
-2.731,7.8625,-2.0656,1.408,-1.9112,-1.6969,1.0335,1.9763,0.34848,-1.4402,0.68158,0.005577,-0.57622,-0.84273,-0.095062,-0.32987,0.13494,1
-3.0348,5.5109,-1.2266,1.0944,-2.1442,-2.2804,1.3179,0.86304,1.0651,-1.054,-0.15791,0.55871,-1.5348,-0.4685,0.06185,-0.034125,-0.29622,1
-4.8968,7.1661,-2.8388,0.5002,-3.1462,-1.9082,1.5741,0.64633,0.21032,-0.31925,0.34883,-0.057911,-0.63678,-0.62064,0.23067,0.27985,0.99525,1
-5.2335,4.2449,-1.72,-0.71018,-4.5186,-0.96558,1.332,1.3429,0.28978,-0.28821,1.0566,-0.72949,0.12378,-0.8975,-0.65383,0.090427,-0.032934,1
-5.5248,7.2034,-1.9534,-0.74963,-4.5264,-0.37186,1.2977,1.3007,1.2609,0.33225,-0.19504,-0.063259,0.86982,0.69753,-0.42996,-0.0099192,-0.63071,1
-2.568,6.4712,-0.74093,0.72349,-2.1683,-1.4356,1.5982,1.8706,0.55282,-1.059,0.072208,0.20128,0.20856,0.080814,-0.85421,-0.33737,-0.075683,1
-0.93261,7.076,-0.49844,1.649,-0.93182,-1.9733,0.20139,1.0307,1.2801,-0.0078091,0.63599,-0.98263,0.98586,-0.64415,0.040896,0.1949,-0.55304,1
0.10493,8.9894,-2.3409,1.1873,-1.8867,-0.97522,-0.18825,2.1868,1.2266,-0.22303,1.2337,-0.38159,0.75285,0.86505,-0.34422,-1.237,-0.40959,1
-4.1617,6.0169,-0.99136,0.6524,-2.5376,-2.1287,1.2288,1.5788,-0.094162,-0.014135,0.11798,-0.39243,0.99067,0.4105,-1.2423,-0.75096,0.17314,1
-1.3694,7.5816,-0.52398,1.7296,-2.5061,-1.5028,0.66349,1.2007,1.3603,2.2458,-0.093421,-0.28428,0.68841,-0.65268,-0.13677,0.4442,-0.62195,1
3.1631,8.679,-0.38719,2.3987,-0.99957,-2.2333,0.37358,0.57492,0.40618,-0.41635,0.19035,0.59952,-0.41931,0.97992,-0.41595,-0.46956,-1.4828,1
