ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
-0.1801758,1.092285,0.8227539,0.3261719,-0.9033203,0.6699219,-11,2,-19,-23,-21,-5,15,-4,-6,0,14,-1,-44,-16,-2,2,44.4375,44.4375,44.4375,45.8125,45.8125,45.8125,6.555301,5.574296,2.629049,3.512073,4.610412,5.159299,-0.03557338,-0.2680446,1.275642,0.1476629,-0.03823267,1.251669,0.02937724,0.2210214,1.602811,0.005044397,-0.3015213,1.318429,0.1163635,-0.01768723,1.297,0.02956576,-0.2232397,1.564489,0.0332805,-0.5267966,1.505616,-0.1510818,-0.04256507,1.578274,-0.05655687,-0.5181576,1.474676,-0.2191871,-0.2678447,1.486546,0.2556423,-0.1900486,1.429065,NA,NA,Unknown,Unknown,
-0.59375,1.343262,0.753418,0.1264648,-0.8291016,0.5869141,-9,5,-15,-12,-2,-3,-11,-5,1,0,1,-6,-35,1,-3,-5,-31.25,-31.25,-31.25,14.875,14.875,14.875,6.545696,5.492622,2.621036,3.533064,4.696154,5.186042,-0.0453706,-0.2502204,1.271423,0.1423554,-0.0517974,1.261715,0.02908998,0.22137,1.602685,-0.009742819,-0.2125625,1.296143,0.1044579,-0.02968896,1.291938,0.02953085,-0.2235081,1.563833,0.03316629,-0.5270033,1.505366,-0.151563,-0.04246678,1.578385,-0.05662207,-0.5183884,1.474457,-0.2190854,-0.2689632,1.48488,0.2557077,-0.1957965,1.431892,NA,NA,Unknown,Unknown,
-0.675293,0.8896484,0.7021484,0.01367188,-0.8291016,0.4975586,3,-3,4,16,1,-4,1,5,3,2,-7,-9,-7,16,-9,-10,-57.375,-57.375,-57.375,5.4375,5.4375,5.4375,6.498317,5.49001,2.64646,3.524691,4.787808,5.22586,-0.05222117,-0.2344465,1.271229,0.1417403,-0.05790475,1.270417,0.02890078,0.2215984,1.602551,-0.02048458,-0.1898291,1.2935,0.09990758,-0.03102224,1.292357,0.0294809,-0.22366,1.563323,0.03304356,-0.5270505,1.505253,-0.1517802,-0.04232429,1.578458,-0.05666381,-0.5184156,1.474433,-0.2193079,-0.2697116,1.485644,0.2559114,-0.2004036,1.435665,NA,NA,Unknown,Unknown,
-0.7070313,0.8588867,0.6142578,0.1157227,-0.6889648,0.5546875,-15,6,-21,-5,4,10,40,3,-6,-5,-11,-5,4,4,1,-5,-43.1875,-43.1875,-43.1875,-43.5625,-43.5625,-43.5625,6.477678,5.506801,2.655823,3.490223,4.86084,5.239399,-0.05919115,-0.2246077,1.271062,0.1417032,-0.05695634,1.277216,0.028912,0.2218349,1.602355,-0.01462349,-0.1829776,1.292857,0.09901439,-0.02937058,1.297727,0.02948053,-0.2238141,1.562874,0.03295193,-0.5271143,1.505027,-0.1519959,-0.04211437,1.578531,-0.05669468,-0.5184614,1.47424,-0.220726,-0.2701249,1.486923,0.2561543,-0.2030492,1.438475,NA,NA,Unknown,Closed,
-0.4682617,0.7832031,0.6704102,-0.02050781,-0.7851563,0.5708008,-6,-14,-7,-5,-8,-4,7,-4,-1,-5,-7,-5,4,-9,-3,-1,13.9375,13.9375,13.9375,-27.375,-27.375,-27.375,6.488471,5.601842,2.655614,3.454241,4.888995,5.221747,-0.06159623,-0.2111514,1.27416,0.1416595,-0.0400193,1.293143,0.02907772,0.2219349,1.602001,-0.01513869,-0.1750688,1.293555,0.09533194,-0.01421292,1.323,0.02949236,-0.2240703,1.562488,0.03275013,-0.5275491,1.504516,-0.1520513,-0.04184794,1.578419,-0.05678089,-0.5187361,1.473955,-0.2276846,-0.2721424,1.500604,0.2561257,-0.2040569,1.440177,NA,NA,Unknown,Closed,
-0.5732422,0.8334961,0.4975586,0.08300781,-0.6362305,0.5761719,-3,-4,-28,-14,-9,-12,-13,-2,-1,5,1,-4,10,21,0,-9,-13.375,-13.375,-13.375,-11.9375,-11.9375,-11.9375,6.498561,5.729208,2.692283,3.449591,4.889306,5.213107,-0.06043747,-0.2093245,1.273662,0.1419838,-0.03100753,1.298582,0.02917401,0.2219288,1.601897,-0.01160148,-0.1743991,1.292,0.1576137,0.005364823,1.298667,0.02943682,-0.224198,1.562495,0.03265086,-0.5281209,1.504043,-0.1519071,-0.04158499,1.578162,-0.05687785,-0.5191543,1.473669,-0.228684,-0.2715547,1.500954,0.2557572,-0.203171,1.440286,NA,NA,Closed,Closed,
-0.5654297,0.6430664,0.5253906,0.1347656,-0.7802734,0.5820313,1,9,12,-5,-7,-10,2,2,-2,-1,-3,-5,7,8,1,1,-24,-24,-24,-19.1875,-19.1875,-19.1875,6.480566,5.829611,2.764644,3.433032,4.866249,5.2099,-0.05594486,-0.2127287,1.272637,0.1368394,-0.01581949,1.316165,0.02947893,0.2219223,1.60195,-0.05271639,-0.173246,1.251387,0.150463,0.01423336,1.304529,0.02954138,-0.224792,1.561787,0.03248184,-0.5291113,1.503449,-0.1514404,-0.04073703,1.577527,-0.05708197,-0.520073,1.473986,-0.2310269,-0.269977,1.497732,0.2536103,-0.198473,1.439629,NA,NA,Closed,Closed,
-0.5019531,0.6547852,0.5507813,0.2397461,-0.7929688,0.6225586,-20,-13,-7,13,28,23,20,3,1,-2,1,2,15,22,7,2,-2.9375,-2.9375,-2.9375,-3.375,-3.375,-3.375,6.502639,5.87655,2.827198,3.440827,4.81516,5.198503,-0.05402528,-0.2156803,1.271778,0.1305759,-0.01075545,1.322274,0.02982395,0.2221816,1.602243,-0.05355958,-0.1775136,1.248183,0.1436667,0.02088182,1.3114,0.02944315,-0.2248535,1.561849,0.0323768,-0.5293481,1.503288,-0.1512842,-0.04048055,1.577362,-0.05727982,-0.5205736,1.474799,-0.2313575,-0.2694934,1.497577,0.2532782,-0.1971463,1.439533,NA,NA,Closed,Closed,
-0.6518555,0.6577148,0.734375,0.1030273,-0.7998047,0.5249023,20,-3,-4,-18,-14,-18,-19,-15,4,3,-1,-1,2,-6,-5,-2,-15.75,-15.75,-15.75,-0.875,-0.875,-0.875,6.524056,5.880572,2.927776,3.440112,4.783525,5.182228,-0.05159834,-0.2191838,1.27094,0.1172265,-0.005709528,1.326441,0.03018302,0.2225478,1.602309,-0.04903734,-0.1820942,1.248344,0.1273253,0.02642921,1.316333,0.02937227,-0.2250854,1.56143,0.03224593,-0.529757,1.503029,-0.1509383,-0.03997307,1.576732,-0.05745738,-0.5209453,1.474996,-0.2327719,-0.2689527,1.495105,0.2526532,-0.1943587,1.43846,NA,NA,Closed,Closed,
-0.8266602,0.6269531,0.6313477,0.05224609,-0.7446289,0.4692383,12,45,12,3,-5,-2,-8,-10,-2,-2,-3,-4,-13,-15,-6,-2,-36.5625,-36.5625,-36.5625,-2.3125,-2.3125,-2.3125,6.666672,5.822567,3.283612,3.442051,4.730628,5.164038,-0.04288583,-0.2337986,1.271491,0.07442653,-0.01043593,1.346712,0.03329186,0.223988,1.602927,0.0008692206,-0.2005519,1.293273,0.07907541,0.02023515,1.324133,0.02925453,-0.22543,1.560357,0.03237054,-0.5305107,1.502572,-0.1504614,-0.0395997,1.576032,-0.05743558,-0.5214403,1.474653,-0.2312077,-0.2662012,1.490396,0.2489825,-0.1857446,1.432392,NA,NA,Unknown,Unknown,
-0.6508789,0.4619141,0.5234375,0.2509766,-0.7548828,0.5546875,4,17,8,1,0,0,13,14,2,1,-3,1,36,11,-3,3,14.625,14.625,14.625,-25.5,-25.5,-25.5,6.847809,5.766985,3.772518,3.406355,4.544052,5.140004,-0.03549873,-0.2638903,1.27162,0.01822215,-0.01377081,1.388813,0.04263149,0.2246792,1.603909,0.01398849,-0.2407144,1.3025,0.03259789,0.01852787,1.393333,0.03186594,-0.2255551,1.559019,0.03449505,-0.53233,1.501606,-0.1400339,-0.04168418,1.563544,-0.05478668,-0.5229019,1.467581,-0.2263185,-0.2632299,1.483746,0.2365634,-0.1705569,1.420365,NA,NA,Unknown,Unknown,
-0.3056641,0.8769531,0.2211914,0.3886719,-0.8046875,0.5234375,-23,-30,-8,-6,-2,15,-2,-10,-2,-3,-2,-2,10,6,1,-2,42.0625,42.0625,42.0625,-14.75,-14.75,-14.75,7.021422,5.705706,4.061463,3.387547,4.425903,5.144025,-0.03275602,-0.2825935,1.272209,0.004064735,-0.01950055,1.406861,0.04625632,0.2233189,1.603908,0.007896584,-0.2530924,1.299167,0.04393907,-0.0158696,1.380518,0.03292819,-0.2259842,1.55891,0.03561956,-0.5330891,1.50144,-0.1301193,-0.04096095,1.550703,-0.05359032,-0.5230888,1.465096,-0.2228939,-0.2595093,1.481518,0.2202147,-0.1610043,1.409551,NA,NA,Unknown,Unknown,
0.503418,0.7983398,0.2841797,0.6074219,-0.7807617,0.4199219,18,13,7,31,-31,5,5,4,-16,-14,-5,4,20,17,0,-7,22.75,22.75,22.75,2.75,2.75,2.75,7.156489,5.578402,4.28927,3.364474,4.235935,5.190523,-0.03531685,-0.3231399,1.274502,-0.02465317,-0.02096904,1.417966,0.05171092,0.2215324,1.603413,-7.779467E-05,-0.2943581,1.322077,-0.04919434,0.008449674,1.401286,0.03471486,-0.2266904,1.559044,0.0392377,-0.5340039,1.501507,-0.114766,-0.03581157,1.526821,-0.04970232,-0.5231372,1.462536,-0.220948,-0.2590029,1.482779,0.1955942,-0.1474687,1.399365,NA,NA,Closed,Unknown,
0.590332,1.015137,0.2158203,0.7250977,-0.6606445,0.3725586,28,18,-3,-6,23,14,-5,8,4,3,0,0,-18,-14,0,0,-7.6875,-7.6875,-7.6875,42.8125,42.8125,42.8125,7.154507,5.479084,4.29608,3.393747,4.063626,5.242816,-0.038304,-0.3426149,1.277068,-0.02998362,-0.02124306,1.41761,0.05336687,0.2211822,1.603324,-0.0002888812,-0.3163186,1.31665,-0.001709999,-0.004057198,1.404292,0.0353796,-0.2267916,1.559214,0.04073158,-0.5339594,1.501704,-0.1144462,-0.0354352,1.525955,-0.04803276,-0.5229133,1.461852,-0.2177401,-0.2589266,1.483382,0.1913981,-0.145241,1.39818,NA,NA,Unknown,Unknown,
0.590332,1.015137,0.2158203,0.7250977,-0.6606445,0.3725586,28,18,-3,-6,23,14,-5,8,4,3,0,0,-18,-14,0,0,-7.6875,-7.6875,-7.6875,42.8125,42.8125,42.8125,7.154507,5.479084,4.29608,3.393747,4.063626,5.242816,-0.04652712,-0.3603309,1.281863,-0.03405472,-0.01676344,1.415128,0.05406494,0.2211242,1.60322,-0.004014158,-0.3352366,1.322643,-0.0566671,0.01732573,1.404,0.0361483,-0.2269529,1.559329,0.04202289,-0.5339934,1.50174,-0.1141061,-0.03528552,1.525404,-0.04677396,-0.5229421,1.4615,-0.2134077,-0.2587728,1.485296,0.1868199,-0.1420778,1.39659,NA,NA,Unknown,Unknown,
0.5405273,1.108887,0.2084961,0.8051758,-0.6953125,0.371582,34,34,10,29,-15,-9,-2,10,7,-2,0,6,-6,-14,-2,4,-7.75,-7.75,-7.75,26.75,26.75,26.75,7.108134,5.511353,4.17721,3.405969,3.974914,5.275187,-0.05657627,-0.3754834,1.288975,-0.02554308,-0.01406962,1.405722,0.05421421,0.2210117,1.603106,-0.01985027,-0.3512695,1.3463,-0.003727255,0.0135714,1.401693,0.03655397,-0.2271064,1.559351,0.04290257,-0.5343597,1.501669,-0.1138085,-0.03544155,1.525752,-0.04611025,-0.5233361,1.461254,-0.1783042,-0.2342037,1.520265,0.1922154,-0.1464715,1.399634,NA,NA,Closed,Unknown,
-0.05957031,0.9526367,0.28125,0.7685547,-0.7387695,0.4833984,-9,-27,5,-9,0,1,-18,-10,-4,-2,-2,-4,-21,2,-2,-4,-14.875,-14.875,-14.875,31.5625,31.5625,31.5625,7.010139,5.604682,3.958771,3.425946,3.917752,5.294495,-0.06406269,-0.3869822,1.295583,-0.004016655,-0.008287261,1.387061,0.0541956,0.2210165,1.603102,-0.02730846,-0.364181,1.3538,0.02299923,0.01843363,1.392773,0.03720942,-0.2273596,1.55901,0.04360342,-0.5351828,1.501121,-0.1147418,-0.03663865,1.529886,-0.04566227,-0.5244281,1.460945,-0.1787352,-0.234151,1.521047,0.2066939,-0.155797,1.406622,NA,NA,Closed,Unknown,
-0.300293,0.8818359,0.4462891,0.6572266,-0.7290039,0.4716797,51,-35,-6,-15,-15,13,40,100,0,-1,2,0,-4,6,1,-1,46.5,46.5,46.5,25.875,25.875,25.875,6.902247,5.727335,3.60674,3.443316,3.888,5.313617,-0.07324976,-0.3954571,1.306233,0.005130935,0.001681951,1.364308,0.0527247,0.2217712,1.603066,-0.03806619,-0.371936,1.368077,0.02557421,0.04412285,1.380208,0.03749587,-0.2274138,1.558627,0.04366352,-0.5357354,1.500767,-0.1270581,-0.03973125,1.54657,-0.04584187,-0.5262566,1.462683,-0.1797571,-0.2375471,1.52335,0.2123106,-0.1569953,1.40777,NA,NA,Unknown,Unknown,
-0.4243164,0.5820313,0.6621094,0.6538086,-0.6782227,0.4970703,-18,1,-1,-25,3,10,-14,-24,5,1,-1,0,-6,-19,0,4,81.6875,81.6875,81.6875,26.375,26.375,26.375,6.765059,5.826336,3.146795,3.463564,3.867547,5.330713,-0.0838973,-0.4077032,1.323882,0.1289942,0.004525422,1.311728,0.04371374,0.2215549,1.601526,-0.04128017,-0.3805601,1.329889,0.1816066,0.008509477,1.3303,0.03577109,-0.22869,1.557669,0.04237698,-0.5376768,1.499245,-0.1434956,-0.04359999,1.567459,-0.04850915,-0.5307134,1.46804,-0.1851047,-0.2521219,1.533334,0.255099,-0.1766788,1.424453,NA,NA,Closed,Unknown,
-0.7949219,0.4804688,0.9121094,0.5449219,-0.7441406,0.5205078,-6,-9,-8,-18,-12,57,-40,-42,11,2,-6,-1,-4,-2,-1,6,111.875,111.875,111.875,10.875,10.875,10.875,6.625131,5.870589,2.65814,3.470558,3.852994,5.343828,-0.08699937,-0.4108132,1.331996,0.186909,0.0009388949,1.294361,0.04119879,0.2216059,1.60052,-0.04296742,-0.3860405,1.337,0.2271716,0.01132643,1.304091,0.03539633,-0.2286652,1.55788,0.04210121,-0.5374982,1.498963,-0.1459009,-0.04374567,1.5705,-0.04865861,-0.530619,1.467958,-0.187333,-0.252322,1.536868,0.2743914,-0.1821935,1.439891,NA,NA,Closed,Unknown,
-0.5698242,0.2958984,1.28125,0.5424805,-0.7045898,0.5351563,34,-10,-6,-12,-18,-8,10,-2,-2,-2,4,-3,4,18,-1,1,104.25,104.25,104.25,7.5625,7.5625,7.5625,6.522935,5.845918,2.117655,3.484831,3.831058,5.356459,-0.0891308,-0.4141984,1.33948,0.2258472,-0.005155297,1.284857,0.03877338,0.2219163,1.599764,-0.04590259,-0.390502,1.330065,0.1784714,-0.01986929,1.264344,0.03520451,-0.2284643,1.557987,0.04199337,-0.5364898,1.498657,-0.1477144,-0.04393102,1.572921,-0.04857881,-0.5299791,1.467778,-0.1882408,-0.2555386,1.540101,0.284023,-0.1863044,1.457372,NA,NA,Closed,Unknown,
-0.8100586,0.2211914,1.002441,0.543457,-0.6918945,0.4863281,-5,-7,-2,11,-5,-20,0,4,9,17,1,-3,1,0,0,2,5.625,5.625,5.625,-8.25,-8.25,-8.25,6.473356,5.791302,2.062826,3.479101,3.812612,5.356029,-0.09370303,-0.4188633,1.34895,0.2464135,-0.02159672,1.278939,0.03573414,0.222867,1.597847,-0.05323916,-0.3946311,1.33959,0.1976765,-0.03436555,1.285056,0.03499068,-0.2277862,1.55791,0.04199866,-0.5339683,1.49808,-0.1489966,-0.0435803,1.574373,-0.04818151,-0.527772,1.467049,-0.1915227,-0.2546509,1.547205,0.2896965,-0.1860045,1.471936,NA,NA,Unknown,Unknown,
-0.7250977,0.355957,0.9311523,0.6147461,-0.7041016,0.5092773,8,22,17,-7,20,1,8,9,20,-5,-9,-7,-3,-3,0,-1,-29.8125,-29.8125,-29.8125,-24.4375,-24.4375,-24.4375,6.457357,5.787951,2.102196,3.464258,3.812774,5.34677,-0.09356748,-0.4240702,1.352753,0.2191387,-0.02880649,1.276549,0.03532863,0.2230896,1.597438,-0.04803194,-0.3899576,1.388561,0.1786764,-0.0428147,1.288909,0.03498552,-0.2272951,1.558055,0.04235287,-0.532829,1.498018,-0.149201,-0.04344549,1.57444,-0.04769676,-0.5267365,1.466879,-0.1907925,-0.2588742,1.547554,0.2895539,-0.1882248,1.473142,NA,NA,Unknown,Unknown,
-0.6572266,0.453125,0.8100586,0.6259766,-0.6513672,0.4980469,10,-113,-46,-6,-11,-1,5,7,8,10,-10,8,-6,-17,2,8,-77.25,-77.25,-77.25,-28.0625,-28.0625,-28.0625,6.40415,5.806866,2.200904,3.454712,3.813258,5.339816,-0.0931148,-0.4265559,1.35282,0.195423,-0.02841127,1.277108,0.03546041,0.2230663,1.597295,-0.0472328,-0.3871582,1.388014,0.1520922,-0.04753559,1.277,0.03499062,-0.2272842,1.558089,0.04234377,-0.5328385,1.497988,-0.1491769,-0.04339321,1.574408,-0.04769928,-0.5267147,1.466786,-0.1900282,-0.2603325,1.546599,0.2852944,-0.1917611,1.46488,NA,NA,Unknown,Unknown,
-0.7338867,0.7260742,0.6069336,0.7109375,-0.5268555,0.3671875,-2,28,6,-8,-2,-3,4,6,-17,-12,-9,-10,-37,2,0,-8,-57.9375,-57.9375,-57.9375,-19.375,-19.375,-19.375,6.414546,5.822349,2.481312,3.437077,3.789245,5.320366,-0.09500527,-0.4261231,1.354978,0.1457149,-0.00128399,1.273815,0.03561266,0.2231244,1.597224,-0.05105092,-0.4077626,1.339333,0.1284451,0.03027337,1.302909,0.03506443,-0.2274103,1.558125,0.042461,-0.5332962,1.497756,-0.1424051,-0.04200739,1.565974,-0.04764485,-0.526861,1.466698,-0.1888117,-0.262222,1.544697,0.2785043,-0.1954394,1.454796,NA,NA,Unknown,Unknown,
-0.4790039,0.8789063,0.4853516,0.7670898,-0.5737305,0.3618164,-14,-36,-6,-2,5,6,-29,13,-7,-7,-4,-2,-1,-5,1,-2,-84.625,-84.625,-84.625,-15.0625,-15.0625,-15.0625,6.456842,5.831851,2.816221,3.421813,3.759234,5.313679,-0.09065189,-0.432785,1.350505,0.1020553,-0.01450802,1.301134,0.03704482,0.2229181,1.597437,-0.04618308,-0.3917104,1.38947,0.06293186,-0.03929552,1.286846,0.03513918,-0.2276698,1.557936,0.04287939,-0.5339261,1.497645,-0.1434533,-0.04105876,1.567473,-0.04723691,-0.5274382,1.467195,-0.1877576,-0.2612862,1.541901,0.2610947,-0.2055018,1.442186,NA,NA,Unknown,Unknown,
-0.5141602,0.8569336,0.7250977,0.8242188,-0.5019531,0.3432617,-28,102,0,-10,-7,-5,-7,-12,-9,-6,-3,0,-7,-6,-1,-4,-43.0625,-43.0625,-43.0625,-16,-16,-16,6.499586,5.854929,3.010553,3.425182,3.717687,5.287726,-0.08832128,-0.4350147,1.350448,0.07900655,-0.009267146,1.314386,0.03817233,0.2230996,1.597982,-0.04476792,-0.3928431,1.389832,0.04818591,-0.03732789,1.3068,0.03526273,-0.2277957,1.557575,0.0433243,-0.5343101,1.497535,-0.1407542,-0.04004151,1.564171,-0.04696127,-0.5275602,1.467222,-0.1863707,-0.2623498,1.53866,0.2602271,-0.2072684,1.441232,NA,NA,Unknown,Unknown,
-0.3442383,0.8979492,0.6132813,0.7939453,-0.550293,0.3496094,11,-11,0,42,4,-11,-26,-3,-19,-4,-2,-4,-15,-10,-3,-4,-7.4375,-7.4375,-7.4375,-26.125,-26.125,-26.125,6.57592,5.856156,3.200489,3.414071,3.696561,5.264369,-0.08630891,-0.4367526,1.349561,0.05630787,-0.003710094,1.325255,0.03997907,0.2238631,1.598661,-0.04402848,-0.394627,1.389225,0.01363465,-0.004880033,1.352,0.03547065,-0.2276192,1.55734,0.04398033,-0.5345336,1.497574,-0.1393537,-0.03938649,1.562491,-0.04630633,-0.5275845,1.467012,-0.1851164,-0.2630067,1.536438,0.2547502,-0.2072352,1.436091,NA,NA,Unknown,Unknown,
-0.08984375,0.8652344,0.5327148,0.7226563,-0.5063477,0.3432617,-9,2,65,83,29,28,10,-12,-3,-6,-2,-5,-19,-15,-4,-2,1.9375,1.9375,1.9375,-10.75,-10.75,-10.75,6.737347,5.769421,3.558131,3.414766,3.663518,5.232712,-0.08566923,-0.4382914,1.353764,0.01250946,-0.01761481,1.358467,0.04478833,0.2244917,1.60043,-0.04439265,-0.3934979,1.389747,-0.02550021,-0.02706319,1.333156,0.03792698,-0.2265376,1.556808,0.04583551,-0.5342059,1.497657,-0.1367207,-0.03928751,1.559652,-0.0433382,-0.5263131,1.464243,-0.1831633,-0.2584665,1.533715,0.2201513,-0.1817818,1.430858,NA,NA,Unknown,Unknown,
0.4033203,0.5458984,0.7631836,0.7719727,-0.5141602,0.3413086,-17,42,-62,25,-2,-9,-59,-67,4,0,-1,1,1,4,2,1,5.4375,5.4375,5.4375,1.6875,1.6875,1.6875,6.859389,5.702014,3.822032,3.418887,3.638272,5.224193,-0.08513609,-0.4418078,1.357281,-0.01403672,-0.01369679,1.392541,0.04648734,0.2238893,1.601401,-0.0436316,-0.3970373,1.391475,-0.03993224,-0.05320429,1.412357,0.03864399,-0.2265433,1.556968,0.0472693,-0.534232,1.497942,-0.1254557,-0.03833786,1.552283,-0.04183743,-0.5260554,1.463057,-0.1825942,-0.2573196,1.533089,0.219801,-0.1816006,1.431353,NA,NA,Unknown,Unknown,
-0.1855469,1.056641,0.2167969,0.7915039,-0.5092773,0.347168,21,-17,-10,-18,-10,-21,-18,-28,4,1,-6,-27,33,1,-2,1,-42.6875,-42.6875,-42.6875,6.9375,6.9375,6.9375,6.966792,5.640072,4.177366,3.431287,3.609957,5.216933,-0.08521562,-0.4467333,1.362258,0.00281629,-0.05211953,1.45802,0.04752035,0.2238604,1.601702,-0.04316337,-0.4003309,1.388935,-0.01686457,-0.05946333,1.43775,0.03913841,-0.2265732,1.556926,0.04829098,-0.5339687,1.497874,-0.1233664,-0.03786582,1.548787,-0.0408452,-0.5254084,1.462319,-0.1815079,-0.2580534,1.531631,0.2192053,-0.1790162,1.430389,NA,NA,Unknown,NotTracked,
-0.7563477,1.28125,-1.043457,0.8115234,-0.5322266,0.2993164,0,-80,-15,33,10,7,-6,-16,-6,2,1,10,19,-2,-8,-15,-45.25,-45.25,-45.25,4.5,4.5,4.5,7.07319,5.56306,4.546037,3.434029,3.578357,5.219302,-0.08529455,-0.4511959,1.364501,0.004119622,-0.05417643,1.463426,0.04759392,0.2238363,1.601711,-0.0446348,-0.4183505,1.38906,-0.01099725,-0.06052867,1.43975,0.03929923,-0.2265579,1.557067,0.04847737,-0.5338979,1.497778,-0.1238755,-0.03802156,1.548956,-0.04075252,-0.5253417,1.46237,-0.1807467,-0.259255,1.530798,0.2192909,-0.1794032,1.428564,NA,NA,Unknown,NotTracked,
-0.168457,0.331543,0.2255859,0.859375,-0.4882813,0.3964844,17,8,-12,-16,-9,19,14,16,6,1,0,10,34,-8,0,3,132.9375,132.9375,132.9375,-6.1875,-6.1875,-6.1875,7.083136,5.708263,4.374388,3.423647,3.540117,5.236692,-0.08537606,-0.4554218,1.366582,-0.003262319,-0.04305776,1.454483,0.04760937,0.2237915,1.601814,-0.04522945,-0.4220169,1.387818,-0.03244129,-0.04752766,1.432667,0.03937193,-0.2266016,1.557013,0.04856386,-0.5338504,1.4977,-0.1238995,-0.03804489,1.548969,-0.04071857,-0.5252513,1.462296,-0.1791118,-0.2624662,1.529486,0.2189947,-0.1793673,1.427584,NA,NA,Unknown,Unknown,
-0.2539063,0.949707,0.5341797,0.7885742,-0.6171875,0.3051758,-2,-7,-21,-2,-3,15,15,17,-9,0,0,6,31,-6,0,-2,10.1875,10.1875,10.1875,18.0625,18.0625,18.0625,7.055877,5.692035,4.318167,3.414403,3.510266,5.256448,-0.08819819,-0.4652136,1.370633,-0.008323081,-0.0251776,1.419413,0.04759159,0.22373,1.60187,-0.04617489,-0.451665,1.357107,-0.04556007,-0.03986024,1.395707,0.03961003,-0.2266069,1.55689,0.04889434,-0.5336199,1.497438,-0.1215549,-0.03776747,1.546208,-0.04044981,-0.5246743,1.461074,-0.1760099,-0.268196,1.528559,0.2165324,-0.1763548,1.425193,NA,NA,Unknown,Unknown,
-0.340332,0.5742188,0.2436523,0.7802734,-0.4389648,0.296875,1,-23,-43,-31,-7,-8,3,7,-10,-3,0,-2,-20,-9,-2,-3,37.25,37.25,37.25,28.375,28.375,28.375,7.003187,5.717528,4.145303,3.435104,3.480739,5.271836,-0.09038751,-0.4686834,1.375449,-0.001785827,-0.02286152,1.406934,0.04756156,0.2237542,1.601885,-0.04773751,-0.4232139,1.392533,-0.03323779,-0.03393362,1.382103,0.03974759,-0.2265802,1.55677,0.04910445,-0.5335263,1.497279,-0.1211965,-0.03774802,1.545617,-0.04029885,-0.5244318,1.460435,-0.1752054,-0.2697185,1.528808,0.2158918,-0.1744721,1.423634,NA,NA,NotTracked,Unknown,
-0.1567383,0.921875,0.7416992,0.7973633,-0.4853516,0.2900391,6,-56,-39,-1,5,11,-1,7,-10,-8,-3,1,-4,15,2,1,-3.9375,-3.9375,-3.9375,9.875,9.875,9.875,6.964459,5.682783,4.059023,3.435308,3.44406,5.289225,-0.0938604,-0.4744968,1.37646,0.01137385,-0.0290076,1.41069,0.04751034,0.2237435,1.601902,-0.0527354,-0.4431466,1.381182,0.001744256,-0.06482082,1.430929,0.03982146,-0.2265388,1.556705,0.04916441,-0.533491,1.497209,-0.1206134,-0.03758807,1.545048,-0.04031812,-0.5242938,1.460166,-0.1734186,-0.2740076,1.528544,0.2158885,-0.1729615,1.422332,NA,NA,NotTracked,Unknown,
-0.3461914,0.5683594,0.6679688,0.8325195,-0.5239258,0.3144531,-13,-15,-31,-4,-5,3,-6,-2,-16,-6,0,6,37,9,-2,0,-27.3125,-27.3125,-27.3125,16.3125,16.3125,16.3125,6.974089,5.693799,4.182729,3.434051,3.387444,5.315622,-0.09862436,-0.4836901,1.38197,0.04696789,-0.05826443,1.440435,0.04717293,0.2238497,1.60167,-0.05561223,-0.4440628,1.385874,0.08125053,-0.04755169,1.4463,0.03984728,-0.2264806,1.556552,0.04905389,-0.5331916,1.497005,-0.120521,-0.03730894,1.545627,-0.04068467,-0.5237995,1.460486,-0.1719727,-0.2784521,1.528674,0.2163557,-0.1722715,1.419618,NA,NA,NotTracked,Unknown,
-0.496582,0.7021484,0.2470703,0.8168945,-0.4301758,0.2719727,16,-64,3,25,3,0,2,13,3,1,0,-1,-11,-25,-61,-13,-69.125,-69.125,-69.125,15.9375,15.9375,15.9375,7.01038,5.66671,4.421444,3.432931,3.347419,5.339033,-0.1024268,-0.4890563,1.386309,0.048019,-0.06368111,1.457679,0.04677602,0.2237919,1.601358,-0.06074166,-0.4503685,1.388706,0.02262815,-0.03039198,1.4542,0.03980668,-0.2264559,1.556697,0.04891874,-0.5330866,1.496981,-0.1237854,-0.03798832,1.548464,-0.04123476,-0.5235415,1.461773,-0.1719793,-0.2793678,1.529122,0.2170997,-0.1733006,1.417906,NA,NA,NotTracked,Unknown,
