2.6073,-1.6915,-1.6388,-1.6335,1.2591,-0.96473,2.6087,1.5662,0.30965,0.70036,1.1935,-2.3968,-1.1642,0.85418,0.088608,0.14897,-1.0698,-0.35185,-0.016491,-0.25387,0.34444,-0.18162,0.51478,-0.15645,0.49262,0.32552,-0.57968,-0.33667,-0.70251,0.31415,-0.40517,-0.13475,0.28373,-0.077723,-0.11141,2
4.6082,-4.3142,-1.7172,-3.5811,1.2785,-1.1718,1.8002,1.0277,0.53371,0.407,0.11451,-0.83565,-1.2892,-0.16465,-0.86494,0.035042,-0.65679,-0.28462,-0.90124,0.33058,0.3745,0.04367,-0.11292,-0.74962,0.61792,-0.16542,-0.14982,0.58253,-0.96062,0.23157,-0.33121,-0.11627,0.15335,0.15477,0.29022,2
5.9334,-2.6842,-1.0928,-2.1616,-1.0739,-1.5722,3.4139,1.511,0.57534,0.24235,1.1401,-1.914,-1.5027,0.15204,0.071023,0.12594,-0.97353,-0.60495,-0.078253,0.20561,0.48745,0.1731,0.36082,-0.45435,-0.0089048,0.15605,-0.68588,-0.60344,-0.64053,0.30724,0.042382,-0.26949,0.30443,0.055347,0.19044,2
3.8398,0.56202,-2.6946,-2.3019,0.50702,-0.55575,3.0165,1.105,1.8173,0.035172,1.4196,-1.6249,-1.9724,0.40056,-0.11891,-1.3041,-0.39833,-0.59189,0.17833,0.48836,0.46149,0.044497,0.86569,0.057917,-0.075971,-0.29251,-0.5955,-0.41745,-0.33464,0.2444,0.0065994,-0.23859,0.18562,-0.21164,0.20414,2
2.1074,-1.6674,-4.3447,-5.7584,-0.21908,-1.4513,-0.41192,-0.25066,-0.11588,0.3941,0.49838,-0.70947,-0.06062,0.62781,0.42392,-0.26373,0.14317,-0.60945,0.86431,-0.0062236,-0.41744,0.67935,0.3322,-0.10044,-0.28756,-0.031346,-0.52032,-0.55156,-0.50019,-0.10974,0.67866,-0.63337,0.48717,-0.22789,-0.12648,2
4.6457,2.3763,-3.2754,-2.8024,0.6572,1.5206,2.0503,1.8654,1.0528,-0.73028,3.2107,-2.0129,-1.2464,-0.69299,0.47117,0.45702,-0.45997,-1.1105,1.0786,0.30455,-0.0040048,1.5723,0.74492,-0.10154,0.28588,-0.17536,-0.36687,-0.47344,-0.52403,-0.1223,-0.64578,-1.0077,-0.53755,-0.49993,-0.80033,2
3.6192,-1.2938,-3.2867,-4.0279,0.14395,-1.9567,0.66105,0.45146,1.0289,0.29821,1.0063,-1.1509,-0.37266,-0.24541,0.23984,-0.048357,-0.47095,-0.61398,0.64442,-0.090907,0.16354,0.74079,0.34816,-0.14443,0.069269,-0.14512,-0.57684,-0.33578,-0.42435,-0.16036,-0.27011,-0.27697,0.11884,-0.29725,-0.59958,2
6.1676,1.0468,-2.5195,-2.1265,1.0691,-0.11947,2.1943,2.3029,0.95979,-1.4884,2.5823,-1.4523,-1.2419,-0.29538,0.17686,0.41956,-0.97048,-1.1139,0.70342,0.079661,-0.097619,1.5423,0.33061,-0.38588,-0.13639,0.34853,-1.0166,-0.57381,-0.89016,-0.37777,-0.1868,-0.73738,-0.3356,-0.19099,-1.0424,2
6.319,0.76162,-3.0661,-2.3025,1.6354,-0.055403,2.0346,2.1774,0.79072,-0.81382,1.8153,-1.5273,-1.7544,-0.02195,0.54006,0.46551,-0.8795,-1.2744,1.0131,-0.1676,-0.14342,1.6221,0.26475,-0.36444,0.3679,-0.15391,-0.75772,-0.19987,-1.1286,-0.30632,-0.31514,-0.94205,-0.13153,-0.41962,-1.0997,2
4.6383,-1.5909,-2.5939,-4.4209,1.796,-0.48015,1.2127,0.34651,1.1798,0.11733,1.2479,-1.0868,-0.30268,-0.87833,0.034551,-0.38236,-0.3246,-0.64644,0.6288,0.024964,-0.033468,0.79142,0.070472,0.03511,0.20049,0.14245,-0.54903,-0.28681,-0.68082,-0.19663,-0.094482,0.055665,0.012239,-0.3443,-0.87461,2
4.5126,-0.6673,-3.74,-3.4277,1.8352,-1.1981,0.28324,1.425,0.65235,-0.59058,1.3059,-1.2464,-0.68814,-0.31144,0.48601,0.41721,-0.83133,-0.6406,0.88102,-0.41106,-0.18977,1.0813,0.71444,0.02415,0.21452,-0.14356,-0.74815,-0.23846,-0.30393,0.022033,-0.25228,-0.6036,-0.13884,-0.4319,-0.61279,2
5.0738,-2.7133,-2.2118,-4.498,1.9545,0.16764,1.3655,0.47938,0.5661,-0.14924,0.3695,-0.52247,-1.1805,0.55537,0.5777,-0.19185,-0.59222,-0.37925,0.46933,-0.15259,0.00854,0.11955,-0.3059,-0.60914,0.041053,0.070116,-0.36739,0.022661,-0.98417,-0.056291,-0.27656,-0.91615,-0.062345,-0.31367,-0.79358,2
1.4554,0.25857,-3.1482,-2.4882,0.11744,-1.1103,2.2957,1.6966,1.2612,0.22088,1.8445,-1.4607,-2.1318,-0.38601,-0.39243,-0.89988,-0.75945,-0.63612,0.46017,0.52357,0.27712,0.49268,1.1975,-0.27944,0.14565,-0.33397,-0.68255,-0.84459,-0.17471,-0.034244,-0.60521,-0.43222,0.18791,-0.41274,0.076828,2
0.021015,-1.1181,-2.8034,-4.6648,2.3309,0.64431,0.98884,0.29557,0.86252,0.30333,1.4856,-0.86827,-1.1388,0.086094,0.022422,-0.61175,-0.062893,-0.27125,0.73686,-0.048687,0.33382,0.54057,0.00082265,-0.60745,-0.085683,0.076724,-0.37471,-0.65299,-0.14364,-0.36503,0.05698,-0.47083,0.54297,0.12444,-0.33338,2
5.0024,0.069984,-3.0063,-1.7529,1.0455,0.44131,1.3897,3.0404,0.67188,-0.97171,1.5264,-1.8954,-1.7578,-0.14469,-0.058687,0.16199,-1.8621,-0.69375,0.91009,-0.11319,0.11339,0.81956,0.76961,-0.24315,0.23384,0.25454,-0.67682,-0.49468,-0.31493,0.22489,-0.57592,-0.33958,0.038491,-0.040671,0.040748,2
1.3281,0.056429,-0.71163,-4.8648,1.3196,-1.1733,-0.55442,-0.37112,0.26871,1.0338,-1.0225,0.3176,0.94485,0.61573,-0.38764,-1.3177,-0.27444,-0.35934,-0.23559,0.010704,0.25086,1.0754,0.13433,0.0090142,-0.11359,0.13287,-0.84799,0.013499,-0.17067,0.047077,-0.87117,-0.1336,0.78053,-0.25703,-0.23766,3
-0.16347,-0.71923,-2.7569,-5.6221,2.8047,1.3617,-2.8876,-0.87429,-0.34166,0.54011,-0.25548,-0.084542,0.87589,1.5749,0.31642,-0.52139,0.53639,0.34626,0.52978,-0.16828,-1.2096,0.824,0.20857,0.43827,0.85539,-0.7879,-0.22995,-0.51807,0.045574,-0.25322,-0.11563,-0.066292,0.28699,-0.65206,0.74395,3
-0.45148,2.0409,-0.63495,-2.9746,3.1981,2.8146,1.2111,0.13217,0.42246,0.26846,1.0294,-0.30919,0.05157,1.0819,0.30152,0.13233,1.0464,-0.11904,-0.46902,-0.52701,-0.12356,-0.13582,-0.050266,0.048921,0.92613,-0.56764,-0.62968,-0.84116,0.10052,0.65205,0.008366,0.24726,0.48393,-0.020844,0.49525,3
0.37693,3.0542,1.7263,-2.5208,2.8086,1.4055,1.9477,-0.22204,0.16639,1.0194,0.213,-0.1758,0.889,0.96679,-1.1,0.62781,-0.40031,0.17532,-0.2709,0.20534,0.21279,1.2085,0.71107,0.82433,0.26049,-0.72741,-0.98556,-0.22334,-0.018781,0.31679,-0.97627,0.42932,-0.1996,-0.22354,0.2135,3
-0.085007,-0.83482,-2.0639,-4.5246,2.0546,0.62742,-0.44902,-0.27366,-0.13126,0.29718,0.31857,-0.36395,0.362,0.77534,-0.19929,0.22938,0.96726,0.019706,0.39014,-0.25908,0.24059,-0.044392,-0.15256,0.44474,0.40578,0.052267,-0.44585,0.16078,-0.41474,-0.14662,-0.47903,-0.048643,-0.22862,-0.47893,0.46723,3
2.3416,3.4545,-0.75347,-1.2443,2.4832,1.3831,1.518,1.1453,0.18366,0.56674,0.34548,-0.38394,1.0919,-0.42455,-0.75421,0.083925,1.3502,0.09613,-0.46393,-0.68013,-0.72649,0.21169,0.036583,0.48394,0.87996,-0.59531,-0.62963,-0.56279,-0.26498,0.12013,-0.87691,-0.15151,-0.26734,-0.43652,-0.17816,3
3.5605,3.7717,-0.80307,-0.49106,2.9496,2.0202,0.50493,1.6248,-0.096444,-0.66952,-0.20031,0.36367,0.372,0.41533,-1.0287,0.011626,1.3131,0.76683,-0.96375,-0.033112,0.69267,-0.28186,0.23643,0.10483,0.29842,0.36128,-0.75801,0.029418,-0.46206,0.21804,-0.98947,-0.17591,-0.4055,-0.75109,0.00083932,3
2.4417,0.56196,0.20328,-2.0347,3.8391,2.4704,2.2094,0.88632,1.376,0.7425,0.042612,0.22523,-0.16071,0.7381,-1.2074,-0.15695,0.7155,0.879,-0.48362,0.029692,-0.25796,-0.1575,0.40116,0.21706,0.78846,-0.3397,-0.21832,0.03805,-0.30726,-0.5097,-1.2235,-0.48713,-0.32446,-0.61228,0.64877,3
-1.23,1.05,-1.8538,-4.8318,2.51,1.6373,-1.2371,0.22558,-1.2601,0.19012,0.28362,0.058175,0.1315,0.9706,-0.3574,-0.011339,1.4602,-0.30111,0.18045,-0.40031,-0.2422,0.54364,0.063924,0.34829,1.5839,0.0055787,-0.22603,-0.43578,0.26169,-0.040537,-0.26974,-0.37793,-0.67737,-0.72637,0.20889,3
1.0044,5.2349,-1.3559,-0.75775,1.2604,0.6008,0.43044,1.4071,-0.12163,-0.33257,0.12126,0.40944,0.42016,-0.2199,-1.1022,0.09342,1.3993,0.20433,-0.90287,-0.28792,0.34087,-0.23506,0.3047,0.15024,0.4075,-0.56388,-0.55941,-0.33169,-0.42865,0.32547,-0.55728,-0.064444,0.059747,-0.47786,-0.63205,3
-0.34685,0.49593,-2.0035,-3.4933,2.9078,1.8764,0.26948,0.52061,-0.16171,0.31837,-0.42686,0.040828,0.23283,1.0068,0.22668,0.34671,0.96964,0.034358,0.18718,-0.34129,0.61676,-0.20975,0.043746,0.029549,0.36478,-0.23929,-0.59903,-0.25802,-0.14519,0.38107,-0.51342,-0.13779,0.061385,-0.21102,0.033399,3
-0.05731,0.83992,-3.186,-3.9928,1.2809,-0.78951,-0.47409,-0.032666,-0.2056,0.46028,-0.12177,0.29914,0.91152,0.40593,-0.31831,-0.27341,1.3228,0.32997,0.53749,-0.19438,0.28027,0.038289,0.31059,0.36701,0.032289,-0.466,-0.39869,-0.20851,0.14633,0.10469,-0.099442,-0.24327,0.47528,-0.51099,0.10771,3
-0.90451,1.3076,-1.5788,-2.6147,2.1972,0.62902,1.5841,0.78273,0.16454,0.44969,0.77123,0.035844,0.46914,0.34832,0.21767,0.71464,0.78281,-0.084234,-0.10918,-0.065313,0.40804,0.26914,0.025824,0.023533,0.37297,-0.4521,-1.0635,-0.42567,0.11913,0.51106,-0.26242,-0.14964,-0.058508,-0.33083,0.22866,3
0.73622,-0.071565,-2.0351,-4.8541,0.5338,-1.1632,-0.43974,-0.21906,-0.56509,0.86619,-0.79917,0.44803,0.99501,0.35778,-0.20718,0.26549,0.45988,-0.38281,0.29683,-0.17653,0.01372,0.81816,0.20899,-0.44826,1.0556,-0.28733,-0.60058,-0.56759,-0.20817,-0.17486,-0.31383,-0.020844,-0.22946,-0.28973,0.17046,3
0.095665,2.9379,-2.7166,-0.15048,2.0934,0.84443,0.64032,2.088,-0.82639,0.32579,-0.088755,-0.317,0.02017,-0.13203,-0.3854,1.0054,1.1804,0.70062,-0.039105,-0.73212,0.13568,-0.34683,-0.10958,0.17952,0.13443,-0.52604,-0.29824,-0.62829,-0.45299,-0.10156,-0.9588,-0.035347,-0.27555,-0.44802,-0.062846,3
2.1235,2.6649,-1.7679,-0.56606,2.5352,0.24398,1.1148,1.374,0.80254,0.36656,-0.15289,0.23245,0.50721,-0.4811,-0.46385,0.37615,0.90179,0.59581,-0.074888,-0.047153,0.25769,-0.041479,0.27828,0.35314,0.45748,-0.43375,-0.78114,0.0095297,-0.46531,-0.20375,-0.54595,-0.02093,-0.013319,-0.23449,0.049812,3
0.7664,2.295,-1.8824,-0.48257,-0.61197,-2.6641,1.5313,1.0772,0.63054,0.96837,0.51552,0.11086,0.74522,-0.66771,-0.32009,0.63696,0.55211,0.21794,-0.1972,0.066755,0.11342,-0.25423,0.34316,-0.020121,0.49287,-0.96122,-0.95262,-0.34081,-0.5069,0.22014,-0.76329,-0.046013,-0.34909,-0.62238,0.057094,3
2.7657,0.93394,-0.73037,-0.6222,0.72068,-1.7847,2.2511,1.1774,1.8599,1.7686,0.17287,0.1923,1.3598,-0.82314,-0.18956,0.27766,0.065995,0.12434,-0.44057,0.1952,-0.7073,0.49088,0.34446,-0.033832,0.31876,-0.92099,-1.3683,-0.51674,-0.21466,-0.20595,-1.132,-0.58663,-0.37022,-0.3762,0.013264,3
-0.65773,-0.64304,-3.4081,-4.6585,0.92754,-0.9204,-0.87123,-0.085096,-0.57073,1.242,-0.30989,0.12654,0.80659,0.25788,0.046387,-0.034137,1.0045,0.097034,0.56144,-0.29105,-0.078156,0.37782,0.16612,0.40282,0.35354,-0.57452,-0.3658,-0.45213,0.20963,-0.048539,-0.23845,-0.067942,0.34037,-0.33308,0.15585,3
0.55256,0.16391,-1.3558,-2.5457,1.9112,0.53383,1.416,0.38186,1.6023,1.6739,0.6576,-0.1266,1.049,0.034497,-0.15618,-0.053976,0.4722,0.51934,0.55551,-0.2945,-0.18286,-0.11933,0.31697,0.52939,-0.0072422,-0.75917,-0.58931,-0.46633,0.1473,0.23138,-0.66933,-0.05925,0.0027797,-0.49668,0.036102,3
-2.9051,-0.047522,1.7589,3.2161,0.065063,-0.014484,-1.5974,-1.438,2.3937,-0.049707,0.5039,0.27547,-0.36024,1.2283,-1.3942,0.93888,-0.67109,-0.8975,0.92056,-0.015047,0.48624,-0.14008,0.54253,0.66272,0.12133,0.13126,-0.42798,-0.37982,-0.32332,0.28698,-0.82299,0.19947,0.088157,-0.40641,0.07503,4
-3.0721,-0.39959,1.4884,3.8839,-0.50512,0.42522,-1.9119,-2.0023,3.0015,0.71326,1.1922,0.37381,-0.054409,0.98501,-0.41006,1.4222,0.065963,-0.79358,1.4335,0.61792,1.0638,-0.14563,0.57873,0.037335,0.18401,0.089395,-0.42934,-0.12868,-0.065021,0.17596,-0.26019,0.17928,-0.11884,-0.29525,0.14697,4
-3.0187,-0.21138,1.3012,3.1588,-0.59305,0.34243,-0.98067,-1.5422,2.1043,0.1524,0.44007,0.16154,-0.4591,0.77876,-1.0179,1.4412,-0.25912,-0.5278,1.0262,-0.29237,0.12069,-0.27939,0.21164,0.87122,-0.091866,-0.062837,-0.35732,-0.45637,-0.35698,0.021679,-0.76108,0.34732,-0.16246,-0.45402,0.080595,4
-3.3311,-0.27976,0.76496,3.9618,-0.55886,0.69219,-2.2107,-1.1096,2.9412,-0.022809,1.0268,0.50545,-0.25757,0.79956,-0.61675,1.1198,0.23002,-0.61488,0.82457,0.37919,0.18398,-0.31776,0.20911,0.035541,0.11057,-0.23345,-0.33897,-0.28068,-0.047284,0.10992,-0.504,0.19544,-0.038285,-0.44988,0.07546,4
-3.4586,-2.1582,-3.1095,-2.7527,-0.79569,-0.98474,-2.2024,-1.1375,-0.12289,0.18805,0.83092,0.53701,0.52169,0.2716,-0.463,0.87309,0.14304,-0.19406,0.28164,-0.012511,0.31665,-0.47124,-0.1087,0.19722,0.26797,-0.15228,-0.10835,-0.066303,0.40917,0.13687,0.023073,0.30552,0.038276,-0.17216,-0.017777,4
-3.1824,-1.3902,-1.5033,0.30785,0.015084,0.59023,-0.99855,-0.83774,1.3539,1.0506,1.9228,1.2716,0.265,0.096646,-1.5981,1.3499,-0.58605,0.4174,-0.72858,0.46569,0.35164,-0.81528,-0.27678,-0.10505,0.2004,0.43564,-0.16881,-0.040553,0.86114,0.48888,-0.10216,0.27156,0.11982,-0.072089,0.090406,4
-2.8051,-0.9758,-0.64831,1.0441,-0.95574,-0.27519,-0.60287,-1.6366,1.7275,1.4886,2.0873,1.3968,0.49839,-0.53178,-2.2194,1.8808,-0.72294,0.93757,-1.0845,0.20073,0.31637,-1.0495,-0.37827,0.16493,-0.32491,0.43174,-0.041423,-0.12553,0.50609,-0.03418,-0.1368,0.58415,-0.082101,0.19507,0.061313,4
-3.7583,-0.80468,-1.1989,-1.1234,0.60115,1.38,-2.5677,-1.4633,0.70395,0.11785,2.0639,1.2905,-0.10711,0.68201,-1.2408,1.1479,0.55799,-0.26292,-0.27757,1.0093,0.081873,0.081424,-0.23815,0.033765,0.022878,-0.21218,-0.17641,-0.19323,0.75728,0.025562,-0.77798,-0.38969,-0.52784,-0.57308,-0.53671,4
-4.7799,-0.54475,0.059987,2.1472,-0.30867,0.24271,-0.41219,-0.087895,0.91682,-0.86855,1.4097,1.3274,-0.42687,0.062147,-1.1849,0.83698,1.0385,-1.2498,0.36233,1.164,-0.50306,1.7111,-0.38318,0.19322,0.77303,-0.48934,0.42669,-0.43267,-0.0088927,-1.0066,-1.4722,0.17207,-0.16555,-0.43778,-0.88012,4
-3.8725,-1.2226,-2.0177,-2.1503,0.29246,0.76913,-2.4182,-1.5483,0.035908,-0.23727,1.6513,1.1352,0.12244,0.56714,-0.97012,1.0918,0.62261,-0.23573,0.34194,0.95541,0.35786,0.085534,0.13458,-0.39064,0.45792,-0.43161,-0.3041,-0.34077,0.52753,0.15752,-0.30178,-0.29863,-0.56559,-0.5862,-0.6609,4
-4.6617,-0.69416,0.43687,2.9191,-0.37346,0.23483,-1.3967,-0.53241,1.8852,-0.7695,1.7032,1.1188,-0.60107,0.15987,-1.3931,1.2165,1.1739,-1.1153,0.84494,1.1666,-0.56521,1.3595,-0.030804,0.038775,0.99405,-0.72805,0.12455,-0.5033,-0.17893,-1.2625,-1.0362,-0.040906,-0.33138,-0.22635,-0.65842,4
