-1.1702,3.4344,4.707,2.7569,-2.3135,1.6364,0.42575,-0.59863,1.0045,0.56784,1.619,-0.44874,-0.87748,-0.33398,-0.24135,-1.8987,0.29919,1
-1.214,1.6198,5.3139,0.11399,-3.6424,0.050857,1.4844,-0.84504,2.7279,1.1299,0.7753,0.56784,-1.2767,0.47639,0.12315,-0.34455,0.23159,1
-0.29523,0.8236,3.1254,0.71375,-3.2824,1.0345,0.58028,-0.97121,3.1179,1.2059,0.45691,0.57545,-1.5069,0.57475,-0.44282,0.27909,-0.29318,1
-0.96864,0.26254,-0.069431,0.39535,-0.70426,1.4838,-0.70725,-0.11991,1.1334,1.4772,0.7029,0.74768,-0.60979,0.21225,0.0054554,0.19013,-0.068433,1
-1.1101,-0.2804,-0.68892,-1.6833,-0.12985,-0.11362,-0.33793,0.13571,0.79973,1.4884,0.58053,0.026618,0.181,-0.63123,0.27505,0.15965,0.69137,1
-1.9403,-0.0030945,-1.6912,-0.13101,0.21326,1.1474,-1.1744,0.62545,0.49082,1.4211,0.96658,0.1964,-0.28216,-0.057081,0.46221,-0.095839,-0.21598,1
-2.486,1.7706,-1.5748,-0.71807,0.49099,1.5375,-1.6591,1.5092,1.2606,1.4572,1.2281,-0.19139,0.26867,0.038553,0.35653,0.0046785,0.26649,1
-1.7043,0.19929,-0.054131,-0.61672,-0.85861,0.30665,-0.23219,-0.14634,0.63214,1.6319,0.6879,-0.30438,-0.11633,-0.33444,0.15595,-0.068967,-0.5965,1
-0.96316,-0.27554,-1.2618,-0.70525,-0.24757,0.44194,0.099248,0.073747,0.23383,1.8423,-0.03534,0.22398,-0.34225,-0.05224,0.55718,0.22731,0.054997,1
-1.5263,0.75587,-1.0524,-2.114,-0.0049399,-1.3016,-1.5973,-0.061238,0.35356,0.4745,0.41434,-0.70388,-0.13017,-0.10092,0.056683,-0.034178,-0.59643,1
-1.2722,0.41679,-1.1801,-2.0429,0.21912,-1.4864,-1.8601,-0.089129,0.97354,-0.036017,0.57826,-0.67147,-0.084776,-0.82358,-0.36898,0.17683,-0.68133,1
-1.1738,0.48233,-0.23204,-2.7275,-0.22682,-1.8112,-2.2026,-0.82159,1.2188,-0.46637,0.57819,-1.26,0.18683,-0.61816,-0.11948,-0.23033,-0.7637,1
-0.56502,1.7797,0.21438,-1.3237,-0.65285,-0.16636,-0.99268,-0.08207,1.3978,0.17865,0.046903,0.51123,-0.67356,0.44625,-0.50285,0.48951,0.46605,1
-1.1313,-0.7757,-1.1966,-1.4386,0.13603,-1.8,-1.1046,-0.85335,-0.8453,-0.098624,0.63199,0.17353,-1.0202,0.13405,-0.14008,0.23881,-0.15793,1
-1.5259,0.90662,-0.74909,-0.9437,-0.77007,-1.4801,-2.0547,-0.44687,1.1029,-0.252,1.1542,-0.75319,-0.14061,-0.71365,-0.42585,-0.28644,-1.2057,1
-1.0626,0.87951,-0.88849,-2.0687,-0.49756,-2.191,-1.9558,-0.56809,0.19857,-0.11188,0.51468,-1.1253,-0.14337,-0.37328,-0.039643,-0.13488,-1.2736,1
