0.10424,0.88342,0.81883,0.022642,0.93135,0.65107,0.30844,0.41142,0.12637,0.16751,0.89204,0.53218,0.23639,0.43035,0.075527,0.83606,0.30746,0.013973,0.85735,0.43377,0.075527,0.83601,0.30745,0.75031,0.32508,0.6016,0.67789,0.17715,0.50235,0.32896,0.19712,0.21155,0.25137,0.20072,0.20887,0.39454,0.11629,0.16121,0.11636,0.40499,0.29494,0.15845,0.15845,0.15845,0.35922,0.35922,0.35922,0.17314,0.17314,0.17314,0.2758,0.2758,0.2758,0.36945,0.18563,0.077142,0.077142,0.077142,0.097791,0.097791,0.097791,0.077142,0.077142,0.077142,0.69963,0.69963,0.69963,0,0.62164,0.58629,0.62538,0.067691,0.90008,0.85812,1
0.2787,0.94614,0.78576,0.083378,0.94711,0.57147,0.063382,0.12591,0.043484,0,0.89722,0.42988,0.052501,0.15659,0,0.84362,0.20869,0.016039,0.88985,0.33784,0,0.84357,0.20869,1,0.41171,0.88098,0.60436,0.070104,0.12942,0.30472,0.18145,0.1954,0.58224,0.30365,0.17725,0.32799,0.1606,0.085644,0.10599,0.30612,0.49977,0.032319,0.032319,0.032319,0.10358,0.10358,0.10358,0.046221,0.046221,0.046221,0.068108,0.068108,0.068108,0.063406,0.068,0.0049815,0.0049815,0.0049815,0.0077419,0.0077419,0.0077419,0.0049815,0.0049815,0.0049815,0.31665,0.31665,0.31665,0.25473,0.14385,0.63748,0.65985,0.87105,0.9141,0.96053,1
0.083312,0.94271,0.64989,0.11266,0.89407,0.29813,0.50404,0.42492,0.1954,0.35768,0.84497,0.3233,0.22265,0.37883,0.20615,0.76879,0.12584,0.056211,0.78374,0.10036,0.20614,0.76873,0.12584,0.76776,0.22088,0.26192,0.35203,0.087026,0.088975,0.28811,0.25481,0.19266,0.49415,0.27195,0.10209,0.18063,0.091772,0.056819,0.066736,0.1551,0.30927,0.10548,0.10548,0.10548,0.15641,0.15641,0.15641,0.14189,0.14189,0.14189,0.16833,0.16833,0.16833,0.144,0.17193,0.029093,0.029093,0.029093,0.028832,0.028832,0.028832,0.029093,0.029093,0.029093,0.18395,0.18395,0.18395,0.25014,0.12234,0.5263,0.70297,0.90697,0.75632,0.91194,1
0.4291,0.70639,0.35869,0.69514,0.55683,0.14192,0.17386,0.37005,0.10342,0.80631,0.43716,0.20835,0.059813,0.34658,0.7033,0.29403,0.059485,0.52712,0.25536,0.03951,0.70329,0.29402,0.059482,0.40147,0.51575,0.73726,0.17171,0.094278,0.18604,0.22488,0.1875,0.1904,0.2623,0.15388,0.11307,0.18063,0.10611,0.077247,0.084401,0.17551,0.14879,0.15391,0.15391,0.15391,0.30783,0.30783,0.30783,0.17517,0.17517,0.17517,0.24068,0.24068,0.24068,0.30183,0.18251,0.058914,0.058914,0.058914,0.080962,0.080962,0.080962,0.058914,0.058914,0.058914,0.65531,0.65531,0.65531,0.36338,0.074231,0.23551,0.7848,0.94435,0.26645,0.80728,1
0.77063,0.56178,0.21684,0.9411,0.4399,0.11489,0.11935,0.23039,0.14169,0.95236,0.26127,0.24411,0.21825,0.18589,0.92244,0.14898,0.077576,0.89631,0.1292,0.026495,0.92243,0.14897,0.077579,0.26345,0.70168,0.87028,0.075978,0.084609,0.18199,0.14354,0.15385,0.11988,0.20773,0.37914,0.33445,0.19965,0.14626,0.077247,0.084401,0.23673,0.16405,0.14288,0.14288,0.14288,0.17411,0.17411,0.17411,0.090225,0.090225,0.090225,0.14427,0.14427,0.14427,0.17757,0.11285,0.021481,0.021481,0.021481,0.028445,0.028445,0.028445,0.021481,0.021481,0.021481,0.5662,0.5662,0.5662,0.51992,0.043556,0.10164,0.84033,0.97121,0.086436,0.76059,1
0.78914,0.57713,0.22485,0.9609,0.44971,0.092442,0.10721,0.22121,0.063528,0.96195,0.25957,0.17153,0.2221,0.18581,0.93782,0.14776,0.043276,0.93076,0.1387,0.019869,0.9378,0.14775,0.043275,0.25351,0.75772,0.89543,0.1465,0.053182,0.17391,0.15789,0.14423,0.095198,0.1694,0.098131,0.29173,0.19014,0.11472,0.077247,0.086364,0.19592,0.11064,0.18519,0.18519,0.18519,0.37154,0.37154,0.37154,0.15434,0.15434,0.15434,0.29113,0.29113,0.29113,0.30973,0.26279,0.085872,0.085872,0.085872,0.13645,0.13645,0.13645,0.085872,0.085872,0.085872,0.68724,0.68724,0.68724,0.55242,0.051955,0.095852,0.86475,0.93861,0.090633,0.7479,1
0.74199,0.58879,0.2383,0.9567,0.45049,0.044169,0.04579,0.26266,0.080244,0.95225,0.24483,0.10457,0.14568,0.13436,0.92228,0.13727,0.020062,0.92368,0.13966,0.0067716,0.92227,0.13727,0.020062,0.76679,0.70359,0.93056,0.11758,0.091861,0.16177,0.1866,0.15385,0.091672,0.19672,0.32562,0.41562,0.36127,0.1606,0.095719,0.1001,0.17959,0.18694,0.22414,0.22414,0.22414,0.50957,0.50957,0.50957,0.16557,0.16557,0.16557,0.3309,0.3309,0.3309,0.38446,0.27578,0.11069,0.11069,0.11069,0.18773,0.18773,0.18773,0.11069,0.11069,0.11069,0.75373,0.75373,0.75373,0.86568,0.049366,0.11276,0.89192,0.9434,0.085633,0.74665,1
0.6274,0.63668,0.24787,0.6952,0.56885,0.18844,0.15417,0.27969,0.07223,0.81275,0.43723,0.23629,0.096372,0.32683,0.71236,0.2941,0.073423,0.5269,0.26977,0.056442,0.71235,0.29408,0.073425,0.3748,0.56992,0.66549,0.25077,0.087026,0.13751,0.19139,0.20192,0.15161,0.17414,0.18734,0.39386,0.23292,0.13766,0.087323,0.086364,0.26122,0.19075,0.16318,0.16318,0.16318,0.21772,0.21772,0.21772,0.097083,0.097083,0.097083,0.13615,0.13615,0.13615,0.17756,0.09721,0.019172,0.019172,0.019172,0.038159,0.038159,0.038159,0.019172,0.019172,0.019172,0.56112,0.56112,0.56112,0.42023,0.056537,0.17139,0.88961,0.92152,0.2727,0.77333,1
0.82763,0.5863,0.23142,0.9104,0.4901,0.072296,0.11908,0.2081,0.075822,0.92124,0.32718,0.13783,0.20341,0.15716,0.87339,0.19912,0.03058,0.84471,0.17959,0.014489,0.8734,0.1991,0.030579,0.17644,0.67756,0.80859,0.096269,0.087026,0.17795,0.17225,0.20192,0.15161,0.20219,0.18288,0.1528,0.24718,0.11472,0.075568,0.096178,0.21224,0.13353,0.22819,0.22819,0.22819,0.18319,0.18319,0.18319,0.091203,0.091203,0.091203,0.12692,0.12692,0.12692,0.16783,0.088307,0.016707,0.016707,0.016707,0.027748,0.027748,0.027748,0.016707,0.016707,0.016707,0.52301,0.52301,0.52301,0.42775,0.054014,0.087736,0.93871,0.9567,0.11796,0.7282,1
0.89702,0.55808,0.15277,0.94072,0.47331,0.033095,0.073203,0.1128,0.036,0.93939,0.28974,0.052223,0.17482,0.1405,0.90183,0.17001,0.0075513,0.8961,0.16224,0.0036701,0.90182,0.17001,0.0075514,0.025898,0.70462,0.97833,0.030667,0.060435,0.15368,0.19139,0.17788,0.15514,0.22404,0.26122,0.61995,0.35651,0.16347,0.09404,0.080476,0.20816,0.19075,0.21969,0.21969,0.21969,0.19375,0.19375,0.19375,0.061861,0.061861,0.061861,0.15354,0.15354,0.15354,0.18214,0.12573,0.024277,0.024277,0.024277,0.03773,0.03773,0.03773,0.024277,0.024277,0.024277,0.41171,0.41171,0.41171,0.30382,0.033597,0.058056,0.33523,0.9731,0.099027,0.67784,1
