dataMat1,dataMat2,dataMat3,dataMat4,dataMat5,dataMat6,dataMat7,dataMat8,dataMat9,dataMat10,dataMat11,dataMat12,dataMat13,dataMat14,dataMat15,dataMat16,dataMat17,dataMat18,dataMat19,dataMat20,dataMat21,dataMat22,dataMat23,dataMat24,dataMat25,dataMat26,dataMat27,dataMat28,dataMat29,dataMat30,dataMat31,dataMat32,dataMat33,dataMat34,dataMat35,dataMat36,dataMat37,dataMat38,dataMat39,dataMat40,dataMat41,dataMat42,dataMat43,dataMat44,dataMat45,dataMat46
"COP1_ALX",0.5371094,0.2924805,0.01904297,-0.1352539,-0.2265625,-0.262207,-0.3334961,-0.4086914,-0.3935547,-0.7460938,-0.4404297,-0.5961914,-0.7441406,-0.4658203,-0.5087891,-0.4658203,-0.4726563,-0.456543,-0.4736328,-0.4829102,-0.4829102,-0.4711914,-0.4619141,-0.4150391,-0.4345703,-0.3730469,-0.3481445,-0.3476563,-0.1547852,-0.1547852,0.2866211,0.4277344,0.5732422,0.7758789,0.8608398,0.9316406,0.9638672,0.9414063,0.934082,0.9467773,0.862793,0.9462891,0.9550781,0.9072266,0.9199219
"COP1_ALY",0.7631836,0.7553711,0.753418,0.7490234,0.7680664,0.7509766,0.7182617,0.737793,0.7265625,0.8564453,0.828125,0.7919922,0.8071289,0.9414063,0.7724609,0.793457,0.7729492,0.8115234,0.8120117,0.7910156,0.7836914,0.7885742,0.7797852,0.769043,0.7758789,0.7333984,0.7519531,0.7915039,0.6625977,0.6625977,0.8618164,0.7275391,0.6601563,0.6889648,0.5981445,0.4570313,0.4516602,0.3579102,0.3427734,0.3564453,0.2856445,0.3320313,0.2895508,0.3422852,0.2763672
"COP1_ALZ",0.5336914,0.5581055,0.5917969,0.5546875,0.5708008,0.4858398,0.4628906,0.4223633,0.4155273,0.01171875,0.449707,0.5239258,0.1772461,0.3886719,0.409668,0.4047852,0.4501953,0.4033203,0.4111328,0.4238281,0.4169922,0.4301758,0.4194336,0.4316406,0.4599609,0.4404297,0.4692383,0.5615234,0.53125,0.53125,0.5439453,0.503418,0.4160156,0.3725586,0.3007813,0.1625977,0.1083984,0.07519531,0.05273438,0.05615234,0.08007813,-0.003417969,0.005371094,0.02441406,0.04296875
"COP1_ARX",0.9355469,0.9282227,0.9306641,0.9301758,0.9228516,0.9272461,0.9267578,0.9262695,0.9121094,0.9291992,0.9091797,0.9213867,0.9072266,0.9770508,0.9506836,0.9326172,0.9306641,0.9262695,0.9272461,0.9228516,0.9267578,0.9296875,0.9296875,0.9389648,0.9243164,0.9301758,0.934082,0.9135742,0.9316406,0.934082,0.9194336,0.9350586,0.9311523,0.9331055,0.9262695,0.9360352,0.9267578,0.9331055,0.9423828,0.9311523,0.9272461,0.9458008,0.9248047,0.9311523,0.934082
"COP1_ARY",-0.3305664,-0.3496094,-0.3447266,-0.3681641,-0.3583984,-0.3486328,-0.3530273,-0.3701172,-0.3793945,-0.2988281,-0.3706055,-0.3588867,-0.3964844,-0.2685547,-0.2182617,-0.4199219,-0.3100586,-0.3691406,-0.359375,-0.3740234,-0.3569336,-0.3422852,-0.3583984,-0.3466797,-0.347168,-0.3452148,-0.3486328,-0.3510742,-0.3515625,-0.3588867,-0.3510742,-0.3452148,-0.3457031,-0.3618164,-0.3608398,-0.3417969,-0.3354492,-0.3295898,-0.3325195,-0.3295898,-0.3427734,-0.3476563,-0.359375,-0.3466797,-0.3432617
"COP1_ARZ",0.07958984,0.08300781,0.078125,0.07910156,0.06591797,0.07666016,0.06982422,0.07275391,0.08691406,0.08496094,0.06494141,0.08691406,0.05615234,0.09667969,0.05615234,0.1049805,0.07617188,0.06787109,0.07226563,0.0859375,0.0859375,0.07763672,0.08203125,0.07568359,0.07861328,0.07275391,0.08007813,0.09667969,0.08300781,0.08740234,0.09033203,0.09619141,0.09326172,0.0859375,0.08789063,0.08496094,0.08349609,0.08349609,0.08398438,0.07373047,0.08837891,0.07128906,0.07910156,0.08789063,0.09619141
"COP1_EMG0L",-12,21,-19,41,-41,27,-8,-33,9,-22,45,-6,9,13,3,9,-10,16,-5,-6,3,-4,13,12,-2,3,0,-1,-3,3,-4,-2,0,1,0,-1,1,-2,-3,-3,1,-8,0,0,3
"COP1_EMG1L",-15,6,-10,11,-15,-12,-3,-24,2,0,3,-16,6,8,2,5,-3,2,6,5,5,-1,6,0,-5,-2,-3,-2,0,2,-7,2,-3,-3,0,-2,1,-1,-1,-3,0,-3,-1,0,-1
"COP1_EMG2L",-2,26,-24,-1,-36,-24,9,-11,8,-4,6,-23,-19,3,-13,-6,0,17,17,4,3,2,0,1,-14,1,-6,-1,4,-5,-6,1,-2,0,-1,-4,-1,0,-3,-1,0,-2,-1,-2,0
"COP1_EMG3L",-31,0,-32,1,-18,-5,14,-8,-1,-6,7,5,-102,30,-48,-22,-11,32,15,11,-9,1,6,-1,-8,-1,-1,-2,-3,4,-3,-1,-2,-1,-2,-1,-2,-2,0,0,-1,-3,0,-2,0
