42.385,0,2.2412,41.553,14.059,2.3364,0.25733,0.23731,0.28418,0.92341,0.31251,0.052615,0.97626,0.0057893,0.85269,0.097665,0.0027684,5.7198,0.65472,0.018073,38.371,4.3949,0.12458,0.12043,0.45026,-0.1633,0.051921,0,0,0,0,0,0,0,35.889,46.169,32.996,25,30,26,29,0,0,0,28.301,28.301,28.301,95.25,95.25,95.25,2.2592,2.2592,2.2592,2.663,2.8995,5.1039,5.1039,5.1039,5.1068,5.1068,5.1068,229.68,229.68,229.68,0.41045,0.41045,0.41045,0.35139,120.49,140.68,263.69,331.43,135.72,132.84,1
18.14,26.093,18.135,17.319,28.886,14.768,5.6689,2.9727,5.0215,0.64436,0.68356,0.41951,1.0227,0.11293,0.41519,0.46725,0.17599,1.3432,2.7625,0.73583,18.684,21.026,7.9195,-0.058681,-0.017686,0.30902,0.32818,74,137.5,90.067,80.726,97.958,69,39,96,64,63.81,103,121,52.533,42.682,125.93,125.93,125.93,209.63,209.63,209.63,527.63,527.63,527.63,16.888,16.888,16.888,16.748,24.253,285.21,285.21,285.21,261.56,261.56,261.56,12835,12835,12835,-1.7262,-1.7262,-1.7262,-3.925,304.4,186.28,153.12,141.06,188.72,252.22,1
10.951,29.789,24.739,9.721,34.292,19.556,2.9238,2.2124,1.585,0.45615,0.78765,0.4675,1.0187,0.097867,0.20807,0.6204,0.21856,0.5018,3.8907,1.2641,9.3631,27.918,9.835,1.4338,1.3713,-1.6626,0.43458,53.476,118.55,140,103.79,189.13,34.654,37,63.16,152,161,143,137.82,85.374,125,138.65,138.65,138.65,306,306,306,495.94,495.94,495.94,19.238,19.238,19.238,23.205,24.185,370.12,370.12,370.12,476.44,476.44,476.44,16655,16655,16655,-0.67314,-0.67314,-0.67314,-6.8,293.93,211.19,151.96,146.81,211.52,237.19,1
5.2706,33.13,28.777,6.6271,34.959,24.803,2.0376,1.3872,1.2681,0.30845,0.77997,0.55555,1.0045,0.057004,0.095142,0.60836,0.30864,0.21448,4.0479,2.0372,4.2814,27.376,13.889,1.7495,0.25289,-1.8873,0.55117,43.347,99.138,126.28,80.377,41.402,32,26,88,56.415,88.14,128.47,189.71,114.15,69.539,104.36,104.36,104.36,233.25,233.25,233.25,307.38,307.38,307.38,13.716,13.716,13.716,17.294,16.473,188.14,188.14,188.14,326.09,326.09,326.09,8466.1,8466.1,8466.1,0.52036,0.52036,0.52036,-1.7153,287.79,224.83,151.71,155.33,224.87,235.64,1
41.514,14.097,1.8877,41.822,15.957,2.5483,0.17682,0.13084,0.22168,0.92938,0.35462,0.05678,0.99635,0.0050075,0.86376,0.12575,0.003224,5.7941,0.8435,0.02151,38.869,5.6588,0.14508,-0.2005,0.34076,-0.43573,0.05663,36,38,43,41,34,30,41,58,52,47,44,53,52,38,12.048,12.048,12.048,25.875,25.875,25.875,34.25,34.25,34.25,0.99521,0.99521,0.99521,1.4241,0.98216,0.99045,0.99045,0.99045,2.3329,2.3329,2.3329,44.57,44.57,44.57,0.66533,0.66533,0.66533,-0.575,333.72,135.82,88.16,121.62,139.1,293.36,1
14.747,28.004,23.408,14.332,30.381,17.785,2.3774,1.6099,1.7061,0.58559,0.7,0.44526,1.0117,0.08818,0.34292,0.48999,0.19826,1.1119,3.0544,1.0517,15.431,22.05,8.9216,0.50023,0.7792,-0.73877,0.39523,62,150,72,65.563,53,44,37,55.38,47,72,112,59,41.533,37.852,296.12,296.12,296.12,422.6,422.6,422.6,472.06,472.06,472.06,21.062,21.062,21.062,28.887,22.533,443.63,443.63,443.63,863.43,863.43,863.43,19963,19963,19963,-0.082493,-0.082493,-0.082493,5.4583,302.34,195.88,103.81,143.83,198.38,251.42,1
4.2271,33.081,28.514,6.32,36.689,21.61,2.7324,2.1426,1.771,0.30229,0.82021,0.48778,0.99748,0.085183,0.091378,0.67274,0.23793,0.20128,4.458,1.546,4.112,30.273,10.707,2.0858,0.22783,-1.9743,0.48023,53.845,103.53,100,62.721,46.113,51,54,104,140.72,147.79,183.66,59.998,68.209,87,246.24,246.24,246.24,304.59,304.59,304.59,607.06,607.06,607.06,21.821,21.821,21.821,27.164,26.575,476.15,476.15,476.15,502.6,502.6,502.6,21427,21427,21427,0.086169,0.086169,0.086169,-2.1028,287.58,229.68,112.04,149.44,226.58,235.63,1
10.005,31.277,26.102,11.504,34.007,18.957,2.4712,2.3198,2.3882,0.48714,0.77366,0.44856,1.0126,0.10902,0.2373,0.59855,0.2012,0.65532,3.8274,1.1878,10.679,26.935,9.0542,1.0727,0.94496,-1.2609,0.42126,79.579,102.67,285,93.859,97.922,39,38,120.02,90.514,174.52,266.09,265.03,104.13,96.031,150.13,150.13,150.13,495,495,495,661.13,661.13,661.13,24.748,24.748,24.748,30.869,30.077,612.47,612.47,612.47,1016.1,1016.1,1016.1,27561,27561,27561,-0.93414,-0.93414,-0.93414,-11,291.61,214.86,102.21,146.38,210.76,244.3,1
13.814,28.647,22.153,14.483,31.087,16.238,2.3345,2.0713,2.1841,0.58785,0.72238,0.4149,1.0136,0.11158,0.34557,0.52183,0.17215,1.1073,3.1975,0.87709,15.551,23.483,7.7466,0.47164,0.54329,-0.74454,0.36084,159.9,189,136.81,120.31,122.54,32.124,38,93,89.3,185.57,199.56,173.48,77.146,59.018,166.74,166.74,166.74,395.38,395.38,395.38,474.5,474.5,474.5,22.054,22.054,22.054,24.239,29.858,486.4,486.4,486.4,743.55,743.55,743.55,21888,21888,21888,-1.537,-1.537,-1.537,-8.7861,297.19,202.8,89.69,142.7,198.51,252.8,1
15.265,26.554,19.034,17.533,29.074,15.289,2.5415,1.7285,1.52,0.63516,0.68308,0.40699,1.0142,0.085248,0.40343,0.4666,0.16564,1.3938,2.798,0.78744,18.154,20.997,7.454,0.14896,0.38208,-0.54043,0.33975,106.42,165.93,141.54,113.58,91.325,30.164,54.707,74.211,60,118.75,168.94,179,69.549,62.097,303.69,303.69,303.69,322.94,322.94,322.94,434.56,434.56,434.56,19.712,19.712,19.712,23.837,24.719,388.56,388.56,388.56,542.24,542.24,542.24,17485,17485,17485,-0.74977,-0.74977,-0.74977,-7.1764,304.29,193,76.297,141.31,190.86,258.32,1
