41.604,15.753,5.1153,41.775,12.694,5.8887,0.34859,0.2456,0.41011,0.92838,0.28219,0.13122,0.97912,0.0081349,0.86189,0.079632,0.017219,5.7812,0.53378,0.11486,38.785,3.5834,0.77485,0.63832,-0.77695,0.038102,0.13086,46,38,39,54,83,54,39,35.598,51,37,28,37,40,43,51.275,51.275,51.275,49.799,49.799,49.799,93.75,93.75,93.75,2.9565,2.9565,2.9565,3.9717,3.269,8.7411,8.7411,8.7411,12.37,12.37,12.37,393.35,393.35,393.35,-0.77966,-0.77966,-0.77966,0.5625,133.38,139.96,208.08,312.13,134.47,189.37,1
41.469,16.035,5.4424,41.672,13.186,5.252,0.23291,0.37207,0.354,0.92607,0.29314,0.11718,0.97837,0.0071703,0.85761,0.085928,0.013731,5.7528,0.57593,0.091357,38.592,3.8668,0.61789,-0.30274,0.59392,0.28499,0.11671,38,55,41,63,62,29,45,28.109,44,28,29,30,34,43,42.222,42.222,42.222,57.046,57.046,57.046,138.44,138.44,138.44,3.9186,3.9186,3.9186,5.2563,4.3424,15.355,15.355,15.355,18.547,18.547,18.547,690.99,690.99,690.99,0.31933,0.31933,0.31933,0.69028,134.3,140.41,206.83,315.99,135.12,182.79,1
42.419,14.142,5.7061,42.342,12.091,5.2583,0.5205,0.29004,0.3999,0.94213,0.26892,0.11936,0.98587,0.047774,0.88761,0.072318,0.014247,5.9387,0.48426,0.091505,39.942,3.2543,0.6411,6.2333,3.207,-5.814,0.11685,43,34,36.082,36.65,53,32,47,34,57,51,21,38,40,25.174,87.602,87.602,87.602,50.277,50.277,50.277,85.063,85.063,85.063,5.6858,5.6858,5.6858,3.4954,9.311,32.329,32.329,32.329,9.8606,9.8606,9.8606,1454.8,1454.8,1454.8,-5.7643,-5.7643,-5.7643,-0.63472,138.78,137.66,202.48,313.05,133.49,158.47,1
18.694,24.825,19.792,14.649,32.014,9.7778,7.2896,5.6665,3.5698,0.65182,0.80262,0.27998,1.0494,0.21728,0.42487,0.64421,0.078388,1.041,3.3949,0.31712,19.119,28.989,3.5274,0.20053,0.28413,0.20394,0.21729,57.654,69.227,84.424,71,131,153.76,331.14,91.893,199.24,82.055,73.52,100,120.03,111.62,324.91,324.91,324.91,491.53,491.53,491.53,819.06,819.06,819.06,35.401,35.401,35.401,38.726,48.076,1253.2,1253.2,1253.2,1441.4,1441.4,1441.4,56394,56394,56394,0.015614,0.015614,0.015614,10.172,154.75,216.03,181.2,318.6,200.94,175.09,1
17.62,25.564,20.084,12.409,33.867,8.4189,6.5376,5.0654,2.853,0.61601,0.82746,0.24598,1.0376,0.22183,0.37947,0.68469,0.060507,0.81319,3.7913,0.23447,17.076,30.811,2.7228,0.48347,0.073843,0.56504,0.18709,70,49.548,57.828,84,73,88.06,115,96,338.28,80,75,55.055,92.514,64.703,269.12,269.12,269.12,748.56,748.56,748.56,710.19,710.19,710.19,34.8,34.8,34.8,36.765,48.304,1211,1211,1211,2281.8,2281.8,2281.8,54497,54497,54497,0.8871,0.8871,0.8871,16.635,153.71,223.76,182.78,322.28,207.82,171.95,1
16.787,25.848,20.81,13.607,33.713,7.4214,6.7349,4.7612,3.2573,0.61945,0.82133,0.2177,1.0321,0.20326,0.38372,0.67458,0.047392,0.89803,3.759,0.18197,17.267,30.356,2.1326,0.40674,0.017663,0.68206,0.16492,57,63.973,104,61,94,96,242.51,66.422,219.1,102.04,52,182.25,112.12,75.396,219.78,219.78,219.78,608.88,608.88,608.88,678,678,678,32.481,32.481,32.481,33.472,45.729,1055,1055,1055,1913.8,1913.8,1913.8,47476,47476,47476,1.5527,1.5527,1.5527,13.531,155.28,226.16,185.16,322.24,206.09,161.62,1
19.631,25.72,17.93,14.537,32.214,7.3633,6.2036,4.8076,3.355,0.66248,0.79624,0.25103,1.041,0.23106,0.43888,0.634,0.063018,1.0391,3.4303,0.18826,19.75,28.53,2.8358,0.058665,0.35293,0.55392,0.16363,94.268,43.913,35,56.956,67.397,106.36,170.04,81.255,181.25,95.346,87.223,140.82,117.96,163.85,408.67,408.67,408.67,920.69,920.69,920.69,758.56,758.56,758.56,39.946,39.946,39.946,49.962,48.402,1595.7,1595.7,1595.7,3333.8,3333.8,3333.8,71805,71805,71805,0.46957,0.46957,0.46957,20.46,149.51,220.1,187.91,324.86,203.69,143.93,1
42.059,14.476,5.4414,42.167,11.83,3.728,0.24511,0.17481,0.20703,0.93705,0.26293,0.082977,0.97677,0.0041576,0.87807,0.069132,0.0068852,5.8901,0.46361,0.046037,39.513,3.1109,0.30983,-0.18636,0.41433,-0.41746,0.082845,24,57,57,50.303,91,49,28.058,43,26.833,53,43,96.599,40,35.895,23,23,23,9.3609,9.3609,9.3609,35.188,35.188,35.188,0.73445,0.73445,0.73445,0.93819,0.86879,0.53941,0.53941,0.53941,0.58383,0.58383,0.58383,24.273,24.273,24.273,-0.62143,-0.62143,-0.62143,0.025,136.12,137.94,230.51,322.65,132.28,85.791,1
42.345,13.843,5.0303,41.785,12.546,5.7881,0.18604,0.18994,0.2124,0.92856,0.27886,0.1287,0.97802,0.0042505,0.86222,0.077763,0.016563,5.7838,0.52145,0.11098,38.8,3.4993,0.74535,-0.42848,-0.13169,0.0476,0.12862,55,30,39,43.371,38.861,51,46,39.075,45,21.726,50,34.205,36,47,15.422,15.422,15.422,28.563,28.563,28.563,42.813,42.813,42.813,1.183,1.183,1.183,1.7152,1.1335,1.3994,1.3994,1.3994,2.7234,2.7234,2.7234,62.973,62.973,62.973,-0.16966,-0.16966,-0.16966,0.63472,135.15,136.64,229.64,307.16,135.5,102.48,1
13.056,16.629,24.539,16.103,13.447,21.802,2.4321,1.7617,1.5107,0.60577,0.56059,0.55259,0.99238,0.042256,0.36695,0.31426,0.30536,1.2014,0.94743,1.5825,16.513,14.142,13.741,0.58863,0.59505,-0.53032,0.48449,81,88.205,364.97,184.69,175,262,268,44.371,35,75,36,79,67.774,98.376,799.69,799.69,799.69,94.188,94.188,94.188,193.25,193.25,193.25,7.2335,7.2335,7.2335,9.0331,8.7798,52.323,52.323,52.323,50.22,50.22,50.22,2354.5,2354.5,2354.5,-0.54172,-0.54172,-0.54172,-2.0931,196.32,208.67,200.37,217.46,210.56,150.13,1
