1.3198,39.099,23.716,5.5361,39.938,21.167,0.21631,0.33838,0.28076,0.12328,0.88755,0.47044,1.012,0.0067672,0.015198,0.78775,0.22132,0.10152,5.2839,1.4841,0.6839,35.449,9.9593,-0.20836,0.46442,-0.99302,0.47037,52,45,51,21,49,30,45,33.556,35,56,48,38,27,33,23.391,23.391,23.391,46.528,46.528,46.528,91.813,91.813,91.813,3.5478,3.5478,3.5478,4.2315,4.5063,12.587,12.587,12.587,14.024,14.024,14.024,566.41,566.41,566.41,0.31828,0.31828,0.31828,0.17083,151.48,226.94,176.79,303.03,215.34,41.536,1
33.713,26.928,10.683,35.125,25.966,2.4226,1.4258,1.0601,0.92627,0.78827,0.58068,0.095968,0.98127,0.070675,0.62136,0.33719,0.0092098,4.0852,2.2329,0.02874,27.961,15.174,0.41444,-0.48351,-0.59784,0.68498,0.039421,40,26,43.163,48,60,67,35,33,78,23.461,50.785,31.795,36.212,45.661,332.88,332.88,332.88,350.23,350.23,350.23,357.38,357.38,357.38,19.02,19.02,19.02,26.334,20.018,361.78,361.78,361.78,739.27,739.27,739.27,16280,16280,16280,-0.24255,-0.24255,-0.24255,3.6375,136.27,164.32,333.46,336.6,158.7,213.96,1
13.524,32.74,19.402,11.947,36.275,10.138,6.5893,5.1987,2.0913,0.56662,0.87462,0.28513,1.048,0.26554,0.32106,0.76495,0.081299,0.7789,4.3457,0.34316,14.448,34.423,3.6585,0.13378,0.66449,-0.57079,0.22528,31.834,33.491,85.25,53.948,39.489,67,88.699,55.274,48.931,48.114,43.138,69.836,44.121,58,183.94,183.94,183.94,300.64,300.64,300.64,835.56,835.56,835.56,27.92,27.92,27.92,32.113,36.565,779.51,779.51,779.51,619.59,619.59,619.59,35078,35078,35078,-0.029359,-0.029359,-0.029359,4.0264,145.18,216.62,310.35,323.15,205.41,233.63,1
13.61,32.515,19.826,12.359,36.257,11.615,5.2939,5.2139,2.5435,0.54265,0.86521,0.31684,1.0426,0.24007,0.29447,0.74859,0.10038,0.73452,4.3426,0.44795,13.251,33.687,4.5173,0.19606,0.52539,-0.80767,0.25812,72,48,74.41,46.415,65,55,76.348,60,55,56.666,49.125,65,50.66,50,172.78,172.78,172.78,430.38,430.38,430.38,738.5,738.5,738.5,28.604,28.604,28.604,29.026,40.605,818.21,818.21,818.21,972.15,972.15,972.15,36820,36820,36820,0.96158,0.96158,0.96158,2.975,147.57,220.96,309.05,320.96,210.11,220.88,1
35.5,20.637,5.5645,35.84,20.588,2.127,1.6753,1.8525,0.88818,0.8515,0.49394,0.11858,0.98619,0.1037,0.72506,0.24397,0.014061,4.244,1.4002,0.02857,32.628,10.979,0.63274,-2.4773,2.293,1.9094,0.005447,55,59,86.006,56.77,36.577,34,49.098,36.007,58.938,56.195,81.952,61.236,24.445,57,180.85,180.85,180.85,168.81,168.81,168.81,322.13,322.13,322.13,14.428,14.428,14.428,11.343,22.519,208.16,208.16,208.16,181.56,181.56,181.56,9367.3,9367.3,9367.3,2.0194,2.0194,2.0194,2.8097,125.23,154.91,340.59,340.79,151.72,181.67,1
16.086,30.22,17.958,17.525,32.342,12.621,1.6973,1.7505,1.0127,0.58163,0.74871,0.35815,1.0093,0.093265,0.33829,0.56057,0.12827,1.2371,3.4606,0.55227,15.223,25.226,5.7723,0.27584,-0.50535,-0.60595,0.28046,72,63,96.909,49.548,52,52.032,101,81.386,39.345,75,46,55,38,71,207.36,207.36,207.36,153.48,153.48,153.48,353,353,353,13.325,13.325,13.325,13.933,18.608,177.57,177.57,177.57,162.85,162.85,162.85,7990.5,7990.5,7990.5,1.3438,1.3438,1.3438,1.3111,144.82,204.9,323.37,316.1,191.81,212.39,1
40.233,19.832,2.5615,39.056,19.699,1.7222,0.13818,0.1431,0.18213,0.86791,0.43778,0.038466,0.97282,0.0029784,0.75327,0.19165,0.0014796,5.053,1.2855,0.0098227,33.897,8.6241,0.066583,-0.30689,-1.2414,-0.45087,-0.03827,23,43,49,51,52,38,42,24,28.054,52,38,46,40,39,19.912,19.912,19.912,21.077,21.077,21.077,36.438,36.438,36.438,1.3209,1.3209,1.3209,1.9798,1.1597,1.7449,1.7449,1.7449,2.898,2.898,2.898,78.52,78.52,78.52,-0.54475,-0.54475,-0.54475,-0.0069444,119.76,145.85,376.13,343.33,146.08,176.6,1
40.498,19.314,2.0117,39.169,19.419,1.8638,0.13382,0.1646,0.1626,0.87044,0.43156,0.04155,0.97243,0.0025782,0.75766,0.18624,0.0017264,5.0825,1.2493,0.011505,34.095,8.3808,0.077687,-0.24973,-0.28697,0.46138,-0.041417,51,47,47,59,63,50,37,31,32.038,43,24,36,42,36,26.375,26.375,26.375,12.135,12.135,12.135,28.813,28.813,28.813,0.67598,0.67598,0.67598,0.95744,0.68152,0.45694,0.45694,0.45694,0.74662,0.74662,0.74662,20.563,20.563,20.563,0.29013,0.29013,0.29013,-0.058333,117.9,144.79,386.97,344.08,145.51,172.78,1
18.981,27.412,14.631,16.645,31.735,5.8247,8.6772,7.978,3.0742,0.71725,0.81728,0.22281,1.0525,0.35666,0.51444,0.66794,0.049645,1.2569,3.329,0.13224,23.15,30.058,2.234,-0.22791,1.4178,0.21465,0.12944,56,54,38,39,40,67,88,69.488,63.446,116,125,173.64,49.789,47.71,318.32,318.32,318.32,592.4,592.4,592.4,1291.9,1291.9,1291.9,43.258,43.258,43.258,52.447,54.111,1871.2,1871.2,1871.2,2060.1,2060.1,2060.1,84206,84206,84206,-0.64969,-0.64969,-0.64969,1.0222,141.74,201.09,333.91,329.17,194.77,196.6,1
17.967,28.583,15.991,13.068,34.763,6.7144,7.0684,6.7021,2.7349,0.61152,0.85098,0.22223,1.032,0.29048,0.37395,0.72417,0.049386,0.86535,3.9902,0.15831,16.828,32.588,2.2224,0.16175,0.81269,-0.2255,0.14921,38,51,95,59,63,44.092,67.984,64.506,59.29,54.559,48.806,78.8,100,59.727,208.36,208.36,208.36,476.42,476.42,476.42,1062.9,1062.9,1062.9,35.176,35.176,35.176,39.933,46.534,1237.3,1237.3,1237.3,1501.8,1501.8,1501.8,55679,55679,55679,1.0927,1.0927,1.0927,1.8556,142.47,210.07,336.51,326.32,206.65,204.04,1
