18.629,15.713,19.849,27.357,14.483,15.131,1.251,1.353,0.7461,0.71761,0.5325,0.4205,0.98735,0.022184,0.51497,0.28355,0.17682,2.5091,0.96443,0.7831,23.174,12.76,7.9569,-0.42379,-0.41003,0.41625,0.33625,35,23.384,47.743,65.572,59.265,53,83,62,16,21.213,28.633,59,105,204,253.56,253.56,253.56,37.451,37.451,37.451,61.375,61.375,61.375,2.7425,2.7425,2.7425,3.0263,3.7028,7.5215,7.5215,7.5215,8.4252,8.4252,8.4252,338.47,338.47,338.47,-0.075352,-0.075352,-0.075352,0.45,180.81,189.89,210.82,253.93,167.99,274.61,1
4.1133,40.044,21.399,2.9082,33.11,31.19,0.35889,0.39111,0.31885,0.066225,0.73585,0.69314,1.013,0.010071,0.0043858,0.54147,0.48045,0.027989,3.6317,3.2226,0.19736,24.366,21.62,-0.064767,1.452,0.42121,0.69311,33,51,46.962,50.968,90,111.01,121,34,42,52,46,56.808,58,57,229.56,229.56,229.56,25.019,25.019,25.019,70.625,70.625,70.625,1.917,1.917,1.917,2.5909,2.0999,3.6747,3.6747,3.6747,3.5901,3.5901,3.5901,165.36,165.36,165.36,0.42044,0.42044,0.42044,-0.36806,302.86,232.24,176.54,166.28,220.24,243.05,1
11.151,33.429,17.125,13.089,28.262,24.905,3.9575,1.4673,2.4326,0.51254,0.66056,0.59609,1.0201,0.11862,0.26269,0.43634,0.35532,0.71739,2.6423,2.0509,11.821,19.635,15.989,1.0201,1.2513,-1.0339,0.55345,46.519,73.215,92.342,85.318,83.495,88.662,95.339,51,48,66,60.301,49.87,35,51.409,306.28,306.28,306.28,151.08,151.08,151.08,304.56,304.56,304.56,12.779,12.779,12.779,11.749,18.97,163.3,163.3,163.3,160.95,160.95,160.95,7348.5,7348.5,7348.5,-1.3849,-1.3849,-1.3849,-0.36389,305.45,204,158.3,160.81,200.05,250.46,1
23.477,25.995,12.458,17.401,26.503,22.226,4.6689,1.7222,2.5166,0.57436,0.63007,0.56182,1.0173,0.087694,0.32989,0.39698,0.31564,1.1149,2.3248,1.6399,14.845,17.864,14.204,0.48528,0.85144,-0.82931,0.4939,60.138,74,99.947,74,58.074,82.863,110,58,74,49,61.903,83.384,35.244,70.762,325.89,325.89,325.89,119.92,119.92,119.92,251.38,251.38,251.38,9.6175,9.6175,9.6175,8.2104,14.658,92.497,92.497,92.497,96.676,96.676,96.676,4162.4,4162.4,4162.4,0.053309,0.053309,0.053309,-0.80417,309.63,176.38,137.99,154.66,191.21,260.51,1
17.024,30.012,15.529,14.393,27.045,23.951,2.9853,1.0776,1.3037,0.52511,0.63548,0.58634,1.0089,0.074686,0.27574,0.40384,0.34379,0.81818,2.4199,1.8998,12.408,18.173,15.471,0.90323,1.136,-1.1697,0.53224,30.327,51.367,52.24,74,70.077,79.128,90,22,28,51,72.021,116.85,37.659,70,214.02,214.02,214.02,103.56,103.56,103.56,226.13,226.13,226.13,8.2974,8.2974,8.2974,7.9963,12.077,68.847,68.847,68.847,49.896,49.896,49.896,3098.1,3098.1,3098.1,-0.73512,-0.73512,-0.73512,-0.60278,306.23,190.9,136.65,159.32,195.51,257.23,1
19.139,29.393,16.112,19.223,26.021,22.927,3.3105,2.0435,2.249,0.57818,0.61182,0.5577,1.0036,0.1126,0.33429,0.37432,0.31102,1.3106,2.2417,1.7431,15.043,16.845,13.996,0.69074,0.74458,-0.83766,0.50949,34.758,52.954,60.038,45.669,31,54.42,78.61,63,38.547,63,97.908,230,75,31.52,264.17,264.17,264.17,141.74,141.74,141.74,429,429,429,12.567,12.567,12.567,12.153,18.263,157.94,157.94,157.94,131.76,131.76,131.76,7107.3,7107.3,7107.3,1.5856,1.5856,1.5856,1.7167,303.98,187.89,125.41,159.86,188.73,261.24,1
22.666,26.782,14.391,19.196,25.85,23.108,3.2173,1.7026,1.4634,0.567,0.60749,0.56767,1.0017,0.097796,0.32148,0.36905,0.32224,1.2731,2.2116,1.7714,14.467,16.607,14.501,0.72388,1.0321,-1.0681,0.51352,62.632,72.519,68.817,78.642,68.352,59.152,98,42,48,47,51.124,76.465,35,67,303.17,303.17,303.17,87.244,87.244,87.244,331.19,331.19,331.19,8.8207,8.8207,8.8207,9.8414,11.818,77.805,77.805,77.805,51.755,51.755,51.755,3501.2,3501.2,3501.2,-0.51551,-0.51551,-0.51551,-1.6486,306.18,179.41,116.89,159.78,187.21,262.87,1
23.744,25.883,14.02,22.667,24.273,21.255,2.8691,1.9858,1.8013,0.63925,0.57754,0.53197,1.0079,0.097355,0.40864,0.33355,0.28299,1.7763,1.9526,1.5067,18.389,15.01,12.734,0.40154,0.54804,-0.58649,0.47233,77,48.322,68,87,44.165,78,43.356,27,43,50,47.752,99.446,33,70,260.21,260.21,260.21,140.7,140.7,140.7,298.56,298.56,298.56,12.081,12.081,12.081,11.742,17.516,145.95,145.95,145.95,151.64,151.64,151.64,6567.9,6567.9,6567.9,2.2571,2.2571,2.2571,0.78194,306.07,177.69,109.15,158.75,181.16,266.86,1
23.786,26.044,13.763,21.729,24.84,21.273,2.8188,1.8877,2.4048,0.62432,0.5891,0.53388,1.0046,0.11342,0.38978,0.34704,0.28503,1.6357,2.0435,1.5078,17.54,15.617,12.826,0.57917,0.79247,-0.70493,0.47274,52,61,88.169,59,68,78,61.895,33,62,45,57,93.471,60,47,330.94,330.94,330.94,170.11,170.11,170.11,419.69,419.69,419.69,13.529,13.529,13.529,14.058,18.959,183.03,183.03,183.03,177.84,177.84,177.84,8236.2,8236.2,8236.2,0.39346,0.39346,0.39346,0.38056,305.95,177.5,102.31,158.58,182.83,267.58,1
22.148,25.816,13.819,19.526,24.88,22.449,5.1924,3.6279,2.2407,0.57889,0.59619,0.55645,0.98291,0.18663,0.33511,0.35544,0.30963,1.31,2.0499,1.6744,15.08,15.995,13.933,0.70234,0.67314,-0.89654,0.49887,55.474,74.522,61.332,75.025,47.873,62.596,62.398,72,60,85,87,97.689,43,55,368.41,368.41,368.41,205.88,205.88,205.88,690.88,690.88,690.88,21.785,21.785,21.785,20.371,32.12,474.57,474.57,474.57,266.77,266.77,266.77,21356,21356,21356,1.6148,1.6148,1.6148,1.4917,299.22,176.31,93.837,155.71,183.18,259.86,1
