0,9.5359,0,0,0,0,0,0,0,0.97803,0.25684,0.080078,1.0144,6.7366e-16,0.95654,0.065967,0.0064125,6.4167,0.44252,0.043016,43.044,2.9685,0.28856,-1,1,-1,-0.080078,0,0,45,0,0,0,0,0,0,0,0,0,0,0,92.813,92.813,92.813,90,90,90,0,0,0,2,2,2,3.4641,4.4911e-16,4,4,4,26.833,26.833,26.833,180,180,180,0,0,0,2,379.04,318.78,1.7197,98.676,318.29,190.77,1
43.42,9.6426,7.2895,44.093,10.995,3.7769,0.089849,0.22412,0.15283,0.97986,0.24589,0.084598,1.0138,0.0032583,0.96013,0.060461,0.0071568,6.4406,0.40037,0.047237,43.206,2.7207,0.32206,-2.5839,1.8635,-2.9239,-0.08393,210,132,31,47,9,99,19,104,75,112,34,11.595,95,93,69.452,69.452,69.452,61.688,61.688,61.688,43.188,43.188,43.188,2.4819,2.4819,2.4819,3.8225,1.989,6.16,6.16,6.16,12.6,12.6,12.6,277.2,277.2,277.2,-3.2408,-3.2408,-3.2408,1.3708,381.49,317.71,52.131,94.618,319.19,172.68,1
42.491,12.925,5.2207,42.555,13.913,5.9721,1.1914,1.791,2.084,0.94816,0.32563,0.21189,1.0239,0.04,0.89901,0.10603,0.044899,5.9984,0.64045,0.16405,40.455,4.7715,2.0204,2.0962,-0.76502,0.55587,0.042719,117.39,85,97,109.24,71.509,45,67.626,106.83,123.37,139.74,208.8,148.84,112.38,214.25,102.11,102.11,102.11,1028.3,1028.3,1028.3,951.56,951.56,951.56,55.225,55.225,55.225,56.927,77.736,3049.8,3049.8,3049.8,5943.6,5943.6,5943.6,1.3724e+05,1.3724e+05,1.3724e+05,-1.0546,-1.0546,-1.0546,2.3583,351.02,311.98,335.38,112.9,310.48,131.48,1
42.862,13.079,4.2984,42.443,14.833,5.7416,1.6777,2.7275,2.6768,0.9479,0.35195,0.21668,1.0314,0.075542,0.89852,0.12387,0.046952,5.9661,0.72782,0.15466,40.433,5.5741,2.1128,2.5088,-0.53085,0.39479,0.075575,110.17,83.747,119.25,125.2,102.19,73.137,62.665,136.08,110.67,117.45,219,250,117,283.62,338.26,338.26,338.26,951.65,951.65,951.65,1059.9,1059.9,1059.9,51.158,51.158,51.158,58.43,67.365,2617.1,2617.1,2617.1,5027.9,5027.9,5027.9,1.1777e+05,1.1777e+05,1.1777e+05,-0.77222,-0.77222,-0.77222,-3.5681,348.69,312.91,331.93,117.95,309.13,143.61,1
42.878,12.287,4.1521,43.294,12.734,5.6746,1.8418,3.271,2.4111,0.96604,0.30746,0.20826,1.0324,0.073237,0.93323,0.094534,0.043373,6.2082,0.53598,0.15082,41.995,4.254,1.9518,2.4312,-1.3053,0.39369,0.071994,123.26,95.607,160.07,192.14,103.15,64.921,69.195,137.84,85.417,146.66,278.88,189.48,134.9,197.09,163.16,163.16,163.16,1116.9,1116.9,1116.9,1181.2,1181.2,1181.2,59.294,59.294,59.294,60.759,83.735,3515.8,3515.8,3515.8,6771.4,6771.4,6771.4,1.5821e+05,1.5821e+05,1.5821e+05,-0.062177,-0.062177,-0.062177,-2.3764,351.54,314.05,335.33,119.7,312.24,147.89,1
42.93,12.087,3.7276,43.095,13.202,5.3767,1.2256,1.6147,1.6958,0.96066,0.31341,0.19721,1.0277,0.061863,0.92286,0.098228,0.038892,6.1513,0.57679,0.13775,41.529,4.4202,1.7501,2.3154,-0.92933,0.2371,0.077832,121,55.749,90.15,143.79,85.604,63,95,140.47,88.765,115.6,175.81,148.47,80.203,199.29,148.89,148.89,148.89,955.25,955.25,955.25,1111.9,1111.9,1111.9,56.458,56.458,56.458,59.84,78.216,3187.5,3187.5,3187.5,5698.2,5698.2,5698.2,1.4344e+05,1.4344e+05,1.4344e+05,-0.17528,-0.17528,-0.17528,-0.20694,347.62,314.99,337.17,120.03,311.46,151.27,1
43.095,12.064,4.1044,43.529,13.246,4.8821,1.4595,2.4688,2.6196,0.9697,0.30932,0.18722,1.0332,0.060526,0.94033,0.09568,0.035052,6.2762,0.58028,0.1101,42.315,4.3056,1.5773,2.1334,-0.40417,0.65297,0.052376,125.54,88.156,136.86,167.52,86.96,89.942,108.11,114.15,104.28,173.62,300.33,184.42,127.04,220.35,168.13,168.13,168.13,1060.9,1060.9,1060.9,1466.6,1466.6,1466.6,67.584,67.584,67.584,71.113,94.033,4567.6,4567.6,4567.6,7434.8,7434.8,7434.8,2.0554e+05,2.0554e+05,2.0554e+05,-0.22129,-0.22129,-0.22129,-1.5264,348.84,314.76,335.93,117.83,311.33,152.38,1
42.814,12.179,4.985,42.746,14.289,6.2573,2.0581,2.4912,2.6216,0.95561,0.33646,0.24105,1.0384,0.079984,0.91319,0.1132,0.058106,6.0514,0.67551,0.18536,41.094,5.0942,2.6148,1.9994,-0.93694,0.56053,0.088867,125,119,131.15,196.07,149,111,53,126.79,101.65,165.39,360,167.85,127.12,205.2,163.35,163.35,163.35,1346.9,1346.9,1346.9,1368.1,1368.1,1368.1,66.432,66.432,66.432,71.582,91.106,4413.3,4413.3,4413.3,9406.2,9406.2,9406.2,1.986e+05,1.986e+05,1.986e+05,-0.43438,-0.43438,-0.43438,-1.1556,350.68,313.54,338.42,121.56,308.47,158.71,1
42.375,12.889,5.5769,42.514,13.966,6.8503,2.1338,2.7329,3.0117,0.95382,0.33595,0.2648,1.0401,0.10559,0.90977,0.11286,0.070122,5.9848,0.6454,0.22096,40.939,5.0789,3.1555,1.8788,-1.0269,0.75228,0.092893,111.33,61.019,138.94,161.36,96.142,63.615,64.746,150.89,107.22,140.59,157.61,141.91,106.16,133.33,141.39,141.39,141.39,1395,1395,1395,1307.7,1307.7,1307.7,73.331,73.331,73.331,77.23,101.97,5377.4,5377.4,5377.4,11315,11315,11315,2.4198e+05,2.4198e+05,2.4198e+05,-0.16903,-0.16903,-0.16903,0.60833,350,311.52,338.77,118.03,307.59,159.8,1
42.749,11.701,4.736,43.287,13.058,6.1865,1.9629,2.1597,2.3506,0.96627,0.30873,0.22803,1.0369,0.077741,0.93368,0.095314,0.052,6.206,0.56439,0.17644,42.015,4.2891,2.34,1.8377,-0.79997,0.56362,0.051541,109.93,104.6,126.91,172.13,120.93,117.99,137.52,244.25,159.57,238.55,354.65,279.44,193.54,244.63,153.36,153.36,153.36,1339.8,1339.8,1339.8,1233.3,1233.3,1233.3,65.208,65.208,65.208,68.308,90.963,4252.1,4252.1,4252.1,9629.4,9629.4,9629.4,1.9134e+05,1.9134e+05,1.9134e+05,0.39948,0.39948,0.39948,-0.10139,359.31,313.77,349.32,112.6,310.99,154.91,1
