dataMat1,dataMat2,dataMat3,dataMat4,dataMat5,dataMat6,dataMat7,dataMat8,dataMat9,dataMat10,dataMat11,dataMat12,dataMat13,dataMat14,dataMat15,dataMat16,dataMat17,dataMat18,dataMat19,dataMat20,dataMat21,dataMat22,dataMat23,dataMat24,dataMat25,dataMat26,dataMat27,dataMat28,dataMat29,dataMat30,dataMat31,dataMat32,dataMat33,dataMat34,dataMat35,dataMat36,dataMat37,dataMat38,dataMat39,dataMat40,dataMat41,dataMat42,dataMat43,dataMat44,dataMat45,dataMat46
"AND1,ALX",0.8818359,0.9125977,0.9443359,0.9003906,0.8911133,0.8735352,0.8388672,0.8989258,0.9179688,0.9140625,0.8759766,0.8969727,0.9130859,0.8964844,0.9208984,0.9091797,0.840332,0.8989258,0.9360352,0.8857422,0.8789063,0.9013672,0.9111328,0.8955078,0.90625,0.9086914,0.8994141,0.8945313,0.8867188,0.9018555,0.9052734,0.8984375,0.9052734,0.902832,0.9008789,0.9042969,0.8999023,0.9052734,0.8969727,0.9082031,0.902832,0.9038086,0.9018555,0.9042969,0.90625
"AND1,ALY",-0.3847656,-0.4008789,-0.4077148,-0.371582,-0.3178711,-0.3735352,-0.5649414,-0.4550781,-0.394043,-0.418457,-0.4194336,-0.4228516,-0.4204102,-0.4072266,-0.3740234,-0.3701172,-0.4472656,-0.4472656,-0.4267578,-0.4213867,-0.4238281,-0.3925781,-0.3920898,-0.3671875,-0.3618164,-0.3730469,-0.4023438,-0.4003906,-0.4042969,-0.4150391,-0.394043,-0.3925781,-0.3945313,-0.3881836,-0.4003906,-0.3896484,-0.3930664,-0.3930664,-0.4023438,-0.3886719,-0.390625,-0.3901367,-0.3896484,-0.3911133,-0.3955078
"AND1,ALZ",-0.02001953,0.03076172,0.03955078,0.02929688,0.02734375,0.03564453,0.08154297,0.04785156,0.1015625,0.08935547,0.07470703,0.04443359,0.01171875,0.02001953,0.02734375,0.04296875,0.05810547,0.07226563,0.09082031,0.07177734,0.03369141,0.03125,0.04150391,0.03613281,0.03320313,0.0078125,0.01367188,0.03710938,0.05419922,0.05566406,0.04589844,0.03564453,0.03613281,0.05078125,0.05273438,0.04199219,0.03369141,0.03173828,0.05419922,0.04931641,0.04785156,0.04443359,0.04052734,0.04394531,0.05273438
"AND1,ARX",-0.6958008,-0.7490234,-0.3256836,-0.2626953,-0.3613281,-0.4296875,-0.5629883,-0.5239258,-0.5068359,-0.5078125,-0.5263672,-0.53125,-0.5244141,-0.4892578,-0.1611328,-0.4077148,-0.7753906,-0.746582,-0.7768555,-0.7724609,-0.8735352,-0.9204102,-0.8891602,-0.8540039,-0.8388672,-0.8447266,-0.8623047,-0.8686523,-0.8417969,-0.8447266,-0.8540039,-0.8505859,-0.8535156,-0.8466797,-0.8354492,-0.8432617,-0.8466797,-0.8510742,-0.8447266,-0.8378906,-0.84375,-0.8476563,-0.840332,-0.8452148,-0.8388672
"AND1,ARY",0.3203125,0.5585938,1.024414,1.166992,0.8950195,0.8828125,0.7397461,0.7954102,0.7338867,0.7807617,0.7626953,0.7753906,0.800293,0.7871094,1.323242,0.8061523,0.2944336,0.01757813,-0.03417969,-0.04736328,-0.05029297,0.04882813,0.08642578,0.109375,0.1357422,0.1499023,0.1494141,0.1425781,0.1601563,0.1582031,0.1826172,0.1987305,0.1845703,0.1811523,0.1835938,0.1850586,0.1923828,0.1992188,0.1889648,0.2006836,0.2021484,0.2055664,0.1977539,0.203125,0.2050781
"AND1,ARZ",0.6000977,0.5356445,0.5444336,0.2021484,0.2314453,0.3081055,0.3857422,0.3857422,0.4174805,0.3833008,0.3686523,0.3813477,0.3969727,0.378418,0.2543945,0.5029297,0.6469727,0.5693359,0.5214844,0.6806641,0.5913086,0.5205078,0.5507813,0.5249023,0.5,0.5292969,0.5283203,0.5205078,0.559082,0.5219727,0.5146484,0.5268555,0.5151367,0.5341797,0.5263672,0.5263672,0.5219727,0.5219727,0.5322266,0.5307617,0.5219727,0.5454102,0.5219727,0.5214844,0.527832
"AND1,EMG0L",3,0,-2,-1,-2,-5,-3,-2,1,2,-2,-3,0,-2,-3,3,2,-1,0,2,0,0,2,-2,0,-1,-1,0,-1,-1,0,-1,-2,0,-1,0,-1,0,-1,1,-1,-1,-1,2,-1
"AND1,EMG1L",1,-1,-1,-1,-2,-2,-2,0,-1,-3,-1,-1,1,0,-1,-1,-1,-1,4,-1,1,0,0,0,-2,1,-1,0,0,-1,4,0,-2,-1,-1,-1,-2,0,-2,0,-2,-2,-4,2,1
"AND1,EMG2L",-1,0,-3,-2,0,-2,0,0,0,0,-1,1,-1,-1,-1,-1,0,0,3,0,-2,0,2,-1,0,-1,0,-2,-1,-1,0,0,-2,-2,-1,-4,-1,-3,-1,0,-3,-3,-1,1,-1
"AND1,EMG3L",1,3,-2,0,-1,-4,0,-1,1,1,-1,-2,-1,-1,-3,-2,-3,0,-1,-4,0,1,2,-1,-2,-2,3,1,-4,-7,-1,-1,-7,-4,-2,0,1,-2,-5,-5,-2,-7,-2,0,4
"AND1,EMG4L",3,2,0,2,-3,-15,3,-5,-3,-1,-2,-4,1,3,-10,-7,-5,1,3,-2,-4,4,4,-2,-4,1,2,3,-2,-15,0,2,-11,-5,-2,1,-2,-2,-15,-9,-8,-10,-7,3,4
"AND1,EMG5L",0,-1,1,-1,-2,-9,0,-2,0,-2,1,-1,-2,-2,-7,0,-2,-2,-2,3,-3,0,-1,3,-2,5,4,1,0,-4,0,2,-5,-3,-3,1,-2,-1,-3,0,-5,-3,-5,-2,-1
"AND1,EMG6L",0,1,0,-2,1,-6,0,-6,3,2,3,-4,-5,-1,-3,1,-1,1,0,0,-5,0,1,3,-2,2,3,0,-2,-5,-2,0,-4,-3,-3,0,-1,-1,-3,1,-1,-1,-5,2,1
"AND1,EMG7L",1,-3,-3,1,-1,-5,1,-3,0,1,0,-3,0,-3,1,1,0,1,1,3,-2,-2,1,2,-1,2,1,-1,-1,-3,-1,-2,-3,-1,-1,1,-2,-2,-2,0,0,-1,-4,0,0
"AND1,EMG0R",33,7,-20,-24,19,1,49,24,-26,-2,7,4,23,29,41,42,-9,0,2,-8,-12,15,-23,-15,-4,11,-7,1,1,-6,-5,6,-2,4,5,2,-2,-4,1,4,-11,7,4,2,-6
"AND1,EMG1R",-7,-14,-4,-10,-2,-2,21,4,-11,1,1,-20,13,24,-73,30,6,-15,7,-7,-26,32,-39,-18,-9,14,-13,-1,1,-6,-7,2,0,-1,2,-2,2,-6,-1,0,-7,6,5,3,0
"AND1,EMG2R",3,-3,-4,-16,2,-2,19,-2,13,-4,20,7,21,56,5,37,-3,2,11,-5,1,25,-34,-13,-15,12,-17,-12,-15,-1,-6,0,9,-12,-4,-3,-6,-5,2,-1,-9,-2,3,9,0
"AND1,EMG3R",-2,-2,-7,-3,-2,1,5,-2,0,-1,5,2,5,5,23,11,5,-7,15,-2,-8,7,-14,0,-1,2,-8,-5,1,-3,-3,1,0,-6,4,0,-3,-4,-4,-1,-2,0,2,2,-7
"AND1,EMG4R",-4,-3,-5,6,-8,6,6,-2,3,-3,6,3,1,2,-3,1,-16,-1,3,-13,-5,6,-22,-20,3,4,-10,5,9,-6,-9,1,-3,-8,4,5,2,1,1,3,-6,2,3,-2,-2
