ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.8681641,-0.7143555,-0.04638672,-0.5786133,1.373047,0.1689453,-1,-1,-2,-1,-3,-2,1,0,-4,-5,-4,-4,2,2,2,10,62.5,62.5,62.5,46,46,46,2.18342,3.572367,9.857729,7.258412,5.607806,1.552787,-0.125135,-0.4899864,1.054528,0.2566584,-0.01225453,0.9848288,0.1499346,0.240604,1.282219,-0.08466993,-0.4740852,1.069091,0.1940632,-0.001823893,1.023,0.1182439,-0.2053964,1.299864,0.1127541,-0.5124524,1.275321,-0.07750056,0.00567019,1.261647,0.02515161,-0.4996546,1.238674,-0.1779092,-0.2262574,1.223867,0.4492494,-0.1784795,1.144312,NA,NA,Unknown,Unknown
1.185059,-0.5693359,-0.2001953,-0.8642578,1.250488,0.005371094,1,1,-1,-2,-2,-1,0,-2,-4,4,0,-3,0,-1,-5,-2,47.375,47.375,47.375,166.125,166.125,166.125,1.825321,3.285827,0.3892375,7.529341,6.010796,1.518954,-0.1638386,-0.5295677,1.107335,0.2912527,0.06671189,1.010288,0.1494163,0.2408518,1.282082,-0.1224849,-0.5127683,1.110786,0.247046,0.07190961,1.056818,0.1144343,-0.2062641,1.299385,0.1013693,-0.5161933,1.2768,-0.07899249,0.005289598,1.262552,0.01613827,-0.4978144,1.236405,-0.1734537,-0.2468914,1.22768,0.4570158,-0.1590572,1.144819,NA,NA,Unknown,Unknown
1.164551,-0.4799805,-0.3911133,-0.7773438,0.5869141,0.06787109,-3,-3,-2,-3,2,-3,0,-2,2,7,1,3,-5,-3,4,-3,-14.25,-14.25,-14.25,97.0625,97.0625,97.0625,1.313395,3.14331,0.9792572,7.820196,6.446905,1.580839,-0.1946806,-0.5436803,1.155292,0.3288227,0.1583355,1.060401,0.1484606,0.2411101,1.281865,-0.1515166,-0.5313016,1.154917,0.2835141,0.1696818,1.109714,0.107899,-0.2066387,1.299934,0.09045658,-0.5178018,1.279801,-0.0802928,0.004794367,1.263122,0.006007365,-0.4950975,1.237675,-0.1697885,-0.2544151,1.234332,0.4662383,-0.1195106,1.139528,NA,NA,Unknown,Closed
1.050293,-0.4375,-0.3427734,-0.5322266,0.1958008,0.1450195,-1,-2,-2,-2,0,-4,-1,0,-6,5,6,9,4,-3,0,-5,-75.375,-75.375,-75.375,150.75,150.75,150.75,1.0109,3.093722,1.200043,8.122176,6.682179,1.682546,-0.2064794,-0.5397848,1.182413,0.3444384,0.2390795,1.087402,0.1475691,0.2409664,1.281155,-0.1626041,-0.5255961,1.184667,0.3146101,0.2249587,1.143818,0.1063681,-0.206473,1.300058,0.08896813,-0.517543,1.28057,-0.08139523,0.005043549,1.264233,0.00433655,-0.4937246,1.238741,-0.1719704,-0.2539291,1.245772,0.4518125,-0.000402545,1.122377,NA,NA,NotTracked,Unknown
0.8212891,-0.5366211,-0.1015625,-0.2563477,0.4575195,0.2592773,-1,1,-1,0,-1,-1,-1,0,-3,-5,-2,0,2,-1,10,4,39.25,39.25,39.25,-2.25,-2.25,-2.25,1.209166,3.072141,0.9607319,8.361371,6.738022,1.836873,-0.2018186,-0.536795,1.189202,0.3403899,0.2902226,1.101492,0.1472342,0.2413774,1.280131,-0.1598083,-0.5323778,1.185388,0.2997003,0.2801639,1.1225,0.1059538,-0.205507,1.299649,0.08764283,-0.5144088,1.281707,-0.08218373,0.005433724,1.265708,0.003193879,-0.4900271,1.241286,-0.177274,-0.251564,1.258327,0.4600456,0.03660295,1.114445,NA,NA,NotTracked,Unknown
0.840332,-0.5004883,-0.1396484,-0.4648438,0.02001953,-0.1494141,-1,0,-1,-1,0,0,1,-1,-13,-13,-9,-7,-1,-7,-4,-1,99,99,99,9.1875,9.1875,9.1875,1.495048,3.120054,0.8124959,8.668533,6.718719,2.209338,-0.1934512,-0.5336241,1.181356,0.3147066,0.3066109,1.121374,0.1480594,0.2420346,1.278441,-0.1491718,-0.5206684,1.177077,0.2930628,0.2776651,1.184,0.1064969,-0.2030366,1.298323,0.08697435,-0.5070965,1.282999,-0.08222263,0.006353026,1.269073,0.002501944,-0.4854259,1.244968,-0.1797368,-0.2493729,1.267135,0.4580548,0.06078628,1.115646,NA,NA,Unknown,Open
0.8779297,-0.4775391,-0.2402344,-1.019531,0.152832,-0.9853516,-1,-2,-4,-3,-2,-3,-2,-1,6,0,-4,-1,-1,0,1,0,112.875,112.875,112.875,-8.8125,-8.8125,-8.8125,1.810803,3.211843,0.7363582,9.068306,6.63544,2.616075,-0.186518,-0.5295777,1.162407,0.2817576,0.2965083,1.143216,0.1531898,0.2436609,1.274759,-0.1407684,-0.5189613,1.156231,0.2256142,0.260039,1.179375,0.1060997,-0.1984359,1.296189,0.08114532,-0.4996218,1.282031,-0.07258373,0.0181858,1.273249,-0.003435461,-0.4775642,1.247205,-0.17415,-0.2362914,1.269628,0.4560878,0.07262523,1.11426,NA,NA,NotTracked,Open
0.940918,-0.3383789,-0.3071289,-0.9863281,0.1352539,-0.6181641,0,-2,-4,-2,-1,-2,-2,0,-4,4,6,6,1,-2,-3,-1,60.8125,60.8125,60.8125,33.4375,33.4375,33.4375,1.960245,3.274764,0.723748,9.097639,6.701484,2.601116,-0.1810567,-0.5227202,1.141445,0.27863,0.2958233,1.146667,0.1542333,0.2439715,1.27385,-0.1360176,-0.5129796,1.13425,0.2250637,0.2581623,1.181127,0.1060362,-0.1969827,1.29536,0.07986872,-0.4979978,1.281969,-0.07149905,0.01936025,1.2748,-0.004764617,-0.4761974,1.24799,-0.1724706,-0.2353343,1.271737,0.4557114,0.0758756,1.112774,NA,NA,Unknown,Open
0.9335938,-0.387207,-0.2729492,-0.9892578,0.4428711,-0.3491211,-2,0,-2,-4,-1,0,-1,-1,0,3,9,14,8,-1,-2,-2,-31.625,-31.625,-31.625,11.3125,11.3125,11.3125,1.980042,3.323192,0.679845,8.865108,6.834674,2.302637,-0.179027,-0.519873,1.124908,0.3091425,0.3125226,1.13187,0.1504129,0.2431254,1.274929,-0.1367235,-0.506478,1.119531,0.2691486,0.2878269,1.15284,0.1043313,-0.1964908,1.296149,0.07988236,-0.4977656,1.281915,-0.07954608,0.01399903,1.275419,-0.004789703,-0.4763186,1.24823,-0.1754894,-0.2425281,1.27217,0.4547675,0.07702939,1.112379,NA,NA,Unknown,Unknown
0.8813477,-0.4306641,-0.1621094,-0.3330078,0.5175781,0.4658203,-2,-2,-2,1,0,1,0,0,8,-2,-2,3,11,28,-2,-4,-30.3125,-30.3125,-30.3125,10.0625,10.0625,10.0625,1.970125,3.362747,0.6159005,8.566091,6.860848,1.989402,-0.1793886,-0.5147077,1.112174,0.3304958,0.3318089,1.122951,0.1456765,0.2421214,1.276521,-0.1369427,-0.4995564,1.112188,0.3116797,0.2998759,1.162733,0.1024856,-0.1966279,1.296787,0.08025501,-0.4978163,1.281348,-0.08328728,0.01088239,1.275472,-0.004616722,-0.4772437,1.247922,-0.1777182,-0.2461992,1.271311,0.4533687,0.08100931,1.112572,NA,NA,Unknown,Open
