ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.8569336,-0.3999023,-0.2011719,0.3774414,0.8857422,0.08691406,-2,-2,-1,-1,0,0,0,-1,1,-2,1,-10,-3,10,9,6,15.8125,15.8125,15.8125,6.4375,6.4375,6.4375,1.746555,3.289546,0.594325,7.399835,5.49449,2.501753,-0.1894085,-0.5263626,1.123027,0.08437341,-0.008239293,1.138924,0.1463212,0.2405405,1.29184,-0.1462306,-0.5165111,1.119257,0.09221231,-0.05298715,1.164821,0.1017279,-0.2081993,1.305669,0.08602995,-0.5255967,1.28855,-0.07812047,0.004797889,1.265266,0.00025205,-0.5069847,1.252898,-0.1778309,-0.2501003,1.262132,0.3119619,-0.1262335,1.087751,NA,NA,Unknown,Unknown
0.8720703,-0.3671875,-0.2124023,0.2397461,1.028809,0.2441406,2,-1,0,-1,0,-1,0,-1,1,1,3,-5,4,1,6,0,25.1875,25.1875,25.1875,14.875,14.875,14.875,1.889953,3.323265,0.4881903,7.363348,5.470713,2.324105,-0.1800953,-0.5216728,1.113289,0.09461692,-0.01013862,1.142096,0.1469104,0.2404473,1.291727,-0.1358774,-0.514017,1.110875,0.1069092,-0.05375417,1.168643,0.1018362,-0.2082036,1.305667,0.08608924,-0.5255179,1.288619,-0.07791777,0.004835173,1.265188,0.000300663,-0.506981,1.253185,-0.1775314,-0.2501258,1.261734,0.3170633,-0.126282,1.088121,NA,NA,Unknown,Unknown
0.8901367,-0.402832,-0.2231445,-0.1801758,1.053711,0.4633789,-1,-1,-1,-1,-2,0,-2,-2,-1,2,15,14,12,7,-5,-2,32.875,32.875,32.875,38.375,38.375,38.375,1.989455,3.349498,0.424503,7.301649,5.488117,1.977157,-0.1744192,-0.5190946,1.106925,0.1334304,-0.02122713,1.143819,0.145747,0.2407584,1.291715,-0.129271,-0.5117192,1.104091,0.0812614,-0.07435558,1.133267,0.101625,-0.2082676,1.305651,0.08574953,-0.5254814,1.288735,-0.07999139,0.004506667,1.267645,9.82E-05,-0.5069622,1.253899,-0.1778111,-0.2512756,1.26178,0.3657319,-0.1316427,1.110585,NA,NA,Unknown,Unknown
0.8759766,-0.4033203,-0.2172852,-0.5195313,0.9829102,0.7695313,-3,-1,-1,-1,-1,-1,-2,-2,0,-6,-1,15,-42,-17,4,8,30.375,30.375,30.375,140.8125,140.8125,140.8125,2.065644,3.35994,0.3958111,7.3067,5.486212,1.304783,-0.1732579,-0.5183762,1.108086,0.2099001,-0.02791593,1.126495,0.1400206,0.2412514,1.291408,-0.1304625,-0.5055305,1.103263,0.2465069,0.002315066,1.088633,0.1011728,-0.208454,1.306168,0.0854576,-0.5250111,1.288923,-0.08353517,0.004070603,1.271032,6.88E-05,-0.5062278,1.25434,-0.1785527,-0.2528534,1.262851,0.4135173,-0.1391136,1.166895,NA,NA,Unknown,Unknown
0.8867188,-0.4746094,-0.1625977,-0.6875,1.005859,0.8452148,-1,-2,-2,0,-1,0,-2,0,18,8,7,4,7,-5,-1,15,-1,-1,-1,72.5,72.5,72.5,2.056007,3.349526,0.4184659,7.324969,5.477467,0.8697806,-0.1777657,-0.5211178,1.116929,0.2523397,-0.02845637,1.133394,0.1359021,0.2420432,1.290222,-0.1337689,-0.5103432,1.110364,0.2724695,-0.000747706,1.09119,0.1008519,-0.2085723,1.3063,0.08542278,-0.5247191,1.288983,-0.08731603,0.000520819,1.27735,0.000664931,-0.505155,1.25366,-0.1808402,-0.256934,1.267107,0.4307936,-0.1430458,1.207564,NA,NA,Unknown,Unknown
0.8378906,-0.5043945,-0.1445313,-0.8916016,0.574707,0.2875977,-1,-1,-1,0,-2,1,-1,-2,9,14,6,6,8,0,2,-5,-8.625,-8.625,-8.625,47,47,47,1.944324,3.308655,0.5326974,7.326735,5.535652,0.6275979,-0.1841266,-0.5269162,1.130153,0.271608,-0.03038601,1.166294,0.1339032,0.2426069,1.288054,-0.1334202,-0.5117738,1.110618,0.255625,0.002420069,1.2004,0.1003131,-0.2086467,1.306162,0.08490422,-0.524385,1.288997,-0.08799367,-7.13E-05,1.278202,0.000397425,-0.503919,1.252925,-0.1816484,-0.2572484,1.27231,0.4490013,-0.1477359,1.242025,NA,NA,Unknown,Unknown
0.8139648,-0.5,-0.137207,-0.6069336,0.7509766,0.1542969,-1,0,0,-2,-1,-1,-3,-2,7,-2,-3,-10,0,11,8,-25,-19.5625,-19.5625,-19.5625,-1.125,-1.125,-1.125,1.82415,3.267577,0.6448308,7.310294,5.591641,0.5699412,-0.1959412,-0.5303224,1.145634,0.2784857,-0.03147734,1.174294,0.1335612,0.2428671,1.286191,-0.1543186,-0.5190836,1.143226,0.3036444,0.003396288,1.123095,0.1001227,-0.2087224,1.306042,0.0843778,-0.5239705,1.2891,-0.08805412,-0.000218331,1.278365,0.000205967,-0.5029737,1.252532,-0.1825323,-0.2569794,1.274217,0.4505227,-0.1483257,1.257712,NA,NA,Unknown,NotTracked
0.8916016,-0.5253906,-0.1611328,-0.3608398,0.9716797,0.2524414,-1,0,-1,0,-3,0,-2,-1,-2,-2,-5,-6,-8,-1,0,-2,-33.375,-33.375,-33.375,-20.0625,-20.0625,-20.0625,1.694252,3.238309,0.7390117,7.285669,5.576719,0.5835154,-0.2028055,-0.5333534,1.153479,0.2773996,-0.03542989,1.17274,0.1341372,0.2428298,1.285043,-0.1603617,-0.5210397,1.15108,0.2623374,0.000626932,1.211385,0.1000021,-0.2086467,1.305803,0.08397154,-0.5230599,1.288705,-0.08797639,0.00016935,1.2775,4.74E-05,-0.5012267,1.250425,-0.1829833,-0.2563291,1.274486,0.449457,-0.1478272,1.260055,NA,NA,Unknown,NotTracked
0.9233398,-0.4345703,-0.2036133,-0.3129883,0.9741211,0.1494141,-1,-1,0,-1,-1,-1,-2,-2,4,6,12,17,13,3,-5,4,-6.25,-6.25,-6.25,-17.125,-17.125,-17.125,1.63037,3.237437,0.7750278,7.254002,5.584692,0.6025289,-0.205508,-0.5359354,1.152272,0.2756867,-0.03687237,1.172683,0.1351809,0.2426584,1.284112,-0.1620426,-0.5264308,1.150156,0.2599578,-0.001936079,1.2104,0.1001511,-0.2085206,1.305497,0.08412724,-0.5219789,1.288354,-0.08785637,0.001003374,1.276101,0.000216591,-0.499903,1.248933,-0.1833319,-0.255272,1.274044,0.447778,-0.1488485,1.261129,NA,NA,Unknown,NotTracked
0.8955078,-0.4013672,-0.1865234,-0.3378906,0.8745117,0.1679688,0,1,-2,-1,-2,-1,-1,-1,-6,-3,-2,-8,-4,-1,-2,-6,13.25,13.25,13.25,-9.5,-9.5,-9.5,1.690893,3.249748,0.7248061,7.228384,5.580564,0.5821868,-0.2023144,-0.5324923,1.143684,0.2775433,-0.03830497,1.173194,0.1361561,0.2427041,1.28361,-0.1581768,-0.5228912,1.146452,0.3083488,-0.004490374,1.125974,0.1004413,-0.2085092,1.305311,0.08472697,-0.5214227,1.288296,-0.08768586,0.001551123,1.27524,0.000889738,-0.4994958,1.248221,-0.1834715,-0.2546184,1.273225,0.4473878,-0.1511843,1.263184,NA,NA,Unknown,NotTracked
0.8789063,-0.3769531,-0.1704102,-0.3540039,0.8491211,0.2578125,-1,0,1,-3,-2,0,-1,-1,3,-6,-2,-1,0,-1,-2,2,2.3125,2.3125,2.3125,-7.3125,-7.3125,-7.3125,1.781059,3.259731,0.6397619,7.193048,5.562342,0.5442337,-0.1957145,-0.5286559,1.134474,0.2773539,-0.04175172,1.172215,0.1369471,0.2425646,1.283327,-0.1528774,-0.5177184,1.132541,0.3022417,-0.008770021,1.123532,0.1005818,-0.2084775,1.305276,0.08507551,-0.5209463,1.288323,-0.08760366,0.001899148,1.274618,0.001131663,-0.4992187,1.247915,-0.1837473,-0.2542065,1.271729,0.4446981,-0.1516038,1.262558,NA,NA,Unknown,Unknown
0.8930664,-0.4077148,-0.1767578,-0.4018555,0.8100586,0.234375,-2,-1,0,0,-2,2,-1,-2,-6,4,1,3,2,3,-4,-5,-12.875,-12.875,-12.875,-37.25,-37.25,-37.25,1.859982,3.270952,0.5219043,7.120529,5.522742,0.5184912,-0.1867782,-0.5249633,1.127067,0.275133,-0.04630598,1.168892,0.1375821,0.2425334,1.283041,-0.144292,-0.5132974,1.120875,0.3035357,-0.0142873,1.122393,0.1009225,-0.2084546,1.305174,0.08547704,-0.5205167,1.288478,-0.0874835,0.002114103,1.274064,0.001370422,-0.4990862,1.247865,-0.1832039,-0.2542816,1.26933,0.4420582,-0.1536901,1.262937,NA,NA,Unknown,Unknown
0.8823242,-0.3789063,-0.2045898,-0.390625,0.8168945,0.3422852,-3,-1,-2,-2,-2,-2,-2,0,14,1,2,3,2,0,-3,4,2.875,2.875,2.875,-32.5625,-32.5625,-32.5625,1.909196,3.272491,0.4620903,7.057046,5.478137,0.5234249,-0.1802741,-0.524636,1.123701,0.2726838,-0.05590434,1.158922,0.1380401,0.242441,1.282969,-0.1341491,-0.5112963,1.12455,0.2592658,-0.02095118,1.208305,0.1011061,-0.2084034,1.305337,0.08584453,-0.5201416,1.288837,-0.08697791,0.001555292,1.273597,0.001552423,-0.4990492,1.248017,-0.182513,-0.2549685,1.267847,0.4347813,-0.1556031,1.259432,NA,NA,Unknown,Unknown
0.8828125,-0.3808594,-0.215332,-0.5317383,0.8222656,0.5092773,-2,-1,-3,-2,-1,-1,-2,-1,-6,-1,3,-2,-2,-9,-4,-4,-4.3125,-4.3125,-4.3125,-65.375,-65.375,-65.375,1.936474,3.270733,0.4254839,6.961974,5.435481,0.582738,-0.174921,-0.5248999,1.121733,0.3008176,-0.07403073,1.127426,0.1383491,0.24242,1.282916,-0.1301616,-0.5162268,1.115724,0.2473365,-0.03649513,1.185333,0.1016695,-0.2082279,1.305461,0.08683662,-0.5194234,1.289068,-0.08696703,0.001782395,1.273383,0.002510045,-0.4988555,1.248171,-0.1809721,-0.2554192,1.265851,0.4248122,-0.1619477,1.253038,NA,NA,Unknown,Unknown
0.878418,-0.4326172,-0.1992188,-0.512207,1.001953,0.6269531,0,-3,-1,0,-3,-3,-3,0,1,-9,-12,-4,0,0,-1,-1,-11.3125,-11.3125,-11.3125,-35.3125,-35.3125,-35.3125,1.924199,3.260569,0.4111335,6.897721,5.455758,0.8274459,-0.1732744,-0.5251134,1.123455,0.2739201,-0.08536606,1.108822,0.1388778,0.242261,1.283117,-0.1301315,-0.5147277,1.118444,0.2212294,-0.1165179,1.14225,0.10231,-0.2081965,1.305694,0.087731,-0.5190325,1.289213,-0.08689354,0.001893387,1.273074,0.003408438,-0.4988944,1.248359,-0.1795821,-0.2558504,1.264458,0.4164841,-0.1702631,1.241907,NA,NA,Unknown,Unknown
0.871582,-0.4121094,-0.1938477,-0.4321289,0.9907227,0.5932617,-1,0,-1,1,0,0,-2,-2,-18,-4,-5,-1,-2,1,4,-7,-28.125,-28.125,-28.125,-26.5625,-26.5625,-26.5625,1.86301,3.240597,0.4388123,6.927348,5.582543,1.095154,-0.1736768,-0.5269535,1.127741,0.2261933,-0.07715747,1.098986,0.140453,0.241936,1.284466,-0.131197,-0.5159528,1.125198,0.2073374,-0.1287963,1.157778,0.1032027,-0.2082247,1.30629,0.08863445,-0.5188105,1.289488,-0.08679467,0.001999477,1.272893,0.004368111,-0.49913,1.248744,-0.1789707,-0.2559844,1.26313,0.4120074,-0.1801866,1.226338,NA,NA,Unknown,Unknown
0.9047852,-0.4360352,-0.1918945,-0.2529297,0.9282227,0.5551758,-1,-1,0,0,-2,-1,0,-2,9,-2,0,3,1,-2,1,5,-34.375,-34.375,-34.375,-41.6875,-41.6875,-41.6875,1.761643,3.226141,0.4874257,6.977318,5.727762,1.377389,-0.1765751,-0.5319034,1.129278,0.1806398,-0.05053949,1.100501,0.1429945,0.2414859,1.286493,-0.1320846,-0.5190712,1.128722,0.1646005,-0.09454192,1.160125,0.1039323,-0.2086917,1.307675,0.08862655,-0.5193965,1.290405,-0.08659085,0.002082712,1.272644,0.004035505,-0.5003185,1.250785,-0.1781456,-0.256216,1.260527,0.4341895,-0.2115692,1.196318,NA,NA,Unknown,Unknown
0.925293,-0.4125977,-0.2006836,-0.02197266,0.9238281,0.4453125,-2,-1,0,-1,0,1,-1,-1,-7,-5,-5,-20,-8,-7,-5,-5,-1.0625,-1.0625,-1.0625,-80.4375,-80.4375,-80.4375,1.67933,3.229493,0.5457104,7.0045,5.795423,1.686129,-0.1806426,-0.5321492,1.129397,0.1277189,-0.01537456,1.100154,0.1468409,0.2413889,1.289484,-0.1353579,-0.5181721,1.129161,0.1064273,-0.03497469,1.139629,0.1043001,-0.2088748,1.308406,0.08852793,-0.5207316,1.291885,-0.08618591,0.002272949,1.272483,0.003199045,-0.5026249,1.254677,-0.1771378,-0.2562928,1.258813,0.3809961,-0.1929453,1.146827,NA,NA,Unknown,Unknown
0.918457,-0.3745117,-0.206543,0.07666016,0.9111328,0.2685547,-1,-3,-1,-1,-1,0,-2,-2,10,2,8,79,23,-10,11,4,12.625,12.625,12.625,5.375,5.375,5.375,1.687455,3.240617,0.5546582,7.103992,5.77227,1.984985,-0.1797057,-0.5309923,1.126149,0.08331189,-0.01806498,1.134292,0.1506549,0.24051,1.291275,-0.1346562,-0.5158371,1.125623,0.05894909,-0.06425273,1.16382,0.1044008,-0.2089891,1.308619,0.08863319,-0.5220095,1.292851,-0.08399139,0.00260929,1.271398,0.002896179,-0.503902,1.256019,-0.1761124,-0.2555622,1.257718,0.3353797,-0.1705479,1.143911,NA,NA,Unknown,Unknown
0.890625,-0.3632813,-0.1972656,0.07666016,0.9111328,0.2685547,0,-1,-1,2,-2,0,-3,0,10,2,8,79,23,-10,11,4,15.1875,15.1875,15.1875,5.375,5.375,5.375,1.742329,3.252417,0.5211749,7.103992,5.77227,1.984985,-0.1772359,-0.530082,1.122682,0.0848503,-0.04091935,1.159264,0.1525463,0.239948,1.292357,-0.1339517,-0.5161265,1.124591,0.0208434,-0.0549267,1.14,0.1062499,-0.2097108,1.309969,0.08909248,-0.5221506,1.293226,-0.08236434,0.002943225,1.27072,0.003202237,-0.5041208,1.256802,-0.1756728,-0.2547916,1.257861,0.3308969,-0.1714816,1.13713,NA,NA,Unknown,Unknown
0.8530273,-0.3754883,-0.1850586,0.07666016,0.9111328,0.2685547,0,-3,-2,-1,1,1,-1,-1,10,2,8,79,23,-10,11,4,5.5625,5.5625,5.5625,5.375,5.375,5.375,1.821612,3.267206,0.4548705,7.103992,5.77227,1.984985,-0.1745017,-0.52702,1.122146,0.08208821,-0.03658563,1.149575,0.1529555,0.2396893,1.292819,-0.1324604,-0.515474,1.124239,0.07344124,-0.07793031,1.158909,0.1067178,-0.2101436,1.31074,0.08914732,-0.5223225,1.293653,-0.08182115,0.00300564,1.27068,0.003066723,-0.5043818,1.257763,-0.1753407,-0.2546202,1.258889,0.3263904,-0.1701378,1.130901,NA,NA,Unknown,Unknown
0.8984375,-0.3774414,-0.1611328,0.07666016,0.9111328,0.2685547,-1,-1,0,-2,-2,-4,-1,-2,10,2,8,79,23,-10,11,4,12.625,12.625,12.625,5.375,5.375,5.375,1.854019,3.270714,0.4332498,7.103992,5.77227,1.984985,-0.1739201,-0.5278463,1.123617,0.08757078,-0.05202951,1.144826,0.1529923,0.2395645,1.293101,-0.1323999,-0.5157917,1.123121,0.04807651,-0.1198316,1.148952,0.107107,-0.2104406,1.311148,0.08934719,-0.5227331,1.293795,-0.0810411,0.003141032,1.270341,0.003225144,-0.5046672,1.257897,-0.1750071,-0.2542506,1.260568,0.3236728,-0.167469,1.126491,NA,NA,Unknown,Unknown
0.8583984,-0.5097656,-0.2260742,-0.05712891,1.171387,0.1367188,-1,-2,-1,-1,1,-1,1,0,5,0,4,11,7,9,0,-2,24.375,24.375,24.375,-9.9375,-9.9375,-9.9375,1.846869,3.262652,0.4712397,7.138404,5.756489,2.06888,-0.1748878,-0.5290405,1.129792,0.1129907,-0.05508595,1.138599,0.1529721,0.2395068,1.293245,-0.1294067,-0.5222311,1.126192,0.08016026,-0.1129931,1.150419,0.1073103,-0.2106088,1.311375,0.08940727,-0.5229408,1.293785,-0.08051547,0.003260698,1.270137,0.003289621,-0.5047516,1.25784,-0.1739244,-0.2542541,1.262314,0.3220454,-0.1662734,1.124347,NA,NA,Unknown,Unknown
0.8862305,-0.4052734,-0.2412109,-0.05712891,1.171387,0.1367188,1,0,-1,-1,-1,-2,-1,0,5,0,4,11,7,9,0,-2,-22.8125,-22.8125,-22.8125,-9.9375,-9.9375,-9.9375,1.792238,3.231565,0.5425512,7.138404,5.756489,2.06888,-0.1771365,-0.5319092,1.137063,0.1253765,-0.06258792,1.148098,0.1527109,0.2394514,1.293571,-0.1343823,-0.5162961,1.133536,0.09167347,-0.1146973,1.148267,0.1071922,-0.2106767,1.311705,0.08920248,-0.5230358,1.293979,-0.08043589,0.003253717,1.270249,0.002979679,-0.5048764,1.258595,-0.173091,-0.2544358,1.264274,0.3202854,-0.1650397,1.122028,NA,NA,Unknown,Unknown
0.8652344,-0.4775391,-0.2197266,-0.07861328,1.124512,0.06835938,-1,0,-1,-2,0,-2,1,0,8,-1,-3,51,37,21,3,2,-4.375,-4.375,-4.375,-8.9375,-8.9375,-8.9375,1.74594,3.230984,0.5624951,7.170452,5.730806,2.137288,-0.1791696,-0.533376,1.143695,0.125771,-0.06159473,1.143239,0.1522657,0.2394789,1.29403,-0.1325175,-0.5319505,1.136842,0.09335064,-0.1139619,1.148781,0.1070954,-0.2107118,1.311798,0.08907718,-0.5231172,1.293964,-0.08044364,0.003256545,1.270467,0.002913359,-0.5049729,1.258886,-0.1731408,-0.2542621,1.266947,0.3187281,-0.1643308,1.120312,NA,NA,Unknown,Unknown
0.9179688,-0.394043,-0.1699219,-0.07861328,1.124512,0.06835938,-2,0,-1,0,0,-2,-1,0,8,-1,-3,51,37,21,3,2,3.4375,3.4375,3.4375,-8.9375,-8.9375,-8.9375,1.734078,3.230445,0.5902351,7.170452,5.730806,2.137288,-0.1836166,-0.5337536,1.145895,0.1229711,-0.0588188,1.138868,0.1516588,0.2395644,1.294474,-0.1375601,-0.5230663,1.14324,0.08848907,-0.1132684,1.148805,0.106983,-0.2107676,1.311834,0.0889653,-0.5233592,1.293859,-0.08037665,0.003271456,1.270466,0.002894053,-0.5050981,1.258837,-0.1734811,-0.2539736,1.268698,0.3182089,-0.1635313,1.11917,NA,NA,Unknown,Unknown
0.8540039,-0.4775391,-0.2026367,-0.07861328,1.124512,0.06835938,-2,-1,-1,-1,-1,-3,-1,-2,8,-1,-3,51,37,21,3,2,25,25,25,-8.9375,-8.9375,-8.9375,1.733701,3.236083,0.6186367,7.170452,5.730806,2.137288,-0.1868411,-0.5343367,1.147375,0.06518738,-0.03324992,1.139061,0.1506687,0.2397837,1.294998,-0.1412349,-0.5245281,1.141835,0.03411346,-0.08907375,1.1565,0.1064455,-0.2109846,1.312173,0.0881595,-0.5243357,1.294117,-0.08033919,0.00328622,1.270451,0.002604518,-0.5054691,1.258881,-0.1740702,-0.2535864,1.270489,0.3182424,-0.1634547,1.118954,NA,NA,Unknown,Unknown
0.8916016,-0.4331055,-0.1821289,-0.4130859,0.8520508,0.3476563,-1,-1,-2,-1,-1,-3,0,0,-6,-2,0,-2,-1,-1,-1,-1,-24.75,-24.75,-24.75,-18.25,-18.25,-18.25,1.703087,3.229571,0.6465281,7.043804,5.634405,1.992514,-0.1890075,-0.5358598,1.147635,0.129065,-0.06233441,1.129324,0.149783,0.23984,1.295335,-0.1445202,-0.523248,1.145668,0.1014897,-0.1152244,1.145975,0.1063158,-0.2110822,1.312149,0.08799455,-0.5246402,1.293933,-0.07677069,0.001509992,1.270047,0.002441866,-0.5057406,1.258764,-0.1749552,-0.2535559,1.271378,0.3185872,-0.1633713,1.118968,NA,NA,Unknown,Unknown
0.8901367,-0.4291992,-0.1879883,-0.4140625,0.8515625,0.3144531,-1,-1,-1,-2,-2,-1,0,-2,-2,1,2,1,1,2,2,-2,3.9375,3.9375,3.9375,-0.1875,-0.1875,-0.1875,1.707322,3.233686,0.6313508,7.030249,5.630859,1.987772,-0.1903586,-0.536325,1.146282,0.1331339,-0.06395022,1.130046,0.1489962,0.2399576,1.295597,-0.1476179,-0.5171243,1.15008,0.1033352,-0.1175484,1.144194,0.1061257,-0.2111519,1.312121,0.08771769,-0.5247312,1.293833,-0.0774737,0.001850116,1.270156,0.002062159,-0.5057968,1.258701,-0.1754695,-0.2532643,1.27176,0.3202938,-0.1636321,1.119598,NA,NA,Unknown,Unknown
