ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.90625,-0.434082,-0.1865234,-0.3955078,0.9213867,0.1196289,0,-1,-2,1,0,0,-2,-2,-4,0,3,18,4,6,4,2,0.25,0.25,0.25,-20.9375,-20.9375,-20.9375,1.610911,3.241614,0.6869237,7.228235,5.741268,9.793528,-0.2016657,-0.5342944,1.156008,0.3348949,-0.02377563,1.166153,0.1453606,0.2418378,1.291341,-0.157065,-0.5251347,1.151011,0.3875684,-0.001748953,1.137497,0.1050538,-0.2093352,1.310691,0.08811697,-0.5225477,1.293582,-0.08194597,0.000472947,1.279691,0.004824832,-0.5006032,1.254194,-0.1770581,-0.2556511,1.280571,0.4609985,-0.1480036,1.266754,NA,NA,Unknown,NotTracked
0.8862305,-0.3945313,-0.1679688,-0.4375,0.8554688,0.1850586,-1,0,-2,-1,-2,-1,-1,-1,-5,-3,-6,-12,-2,-1,3,0,14.625,14.625,14.625,-9.3125,-9.3125,-9.3125,1.686512,3.25356,0.6289198,7.200538,5.735023,9.76905,-0.1976093,-0.5292088,1.145584,0.3322837,-0.02662647,1.164409,0.1467069,0.2417402,1.290496,-0.1526266,-0.5234934,1.142594,0.3869561,-0.002503967,1.136885,0.1059051,-0.2092243,1.310361,0.08911951,-0.5219685,1.293146,-0.07992999,-1.95E-06,1.278615,0.00585706,-0.5003262,1.25291,-0.1774032,-0.255286,1.278898,0.4582504,-0.1510312,1.266271,NA,NA,Unknown,Unknown
0.8740234,-0.3945313,-0.1674805,-0.5375977,0.7353516,0.2480469,-2,-1,0,0,-2,-2,-1,-2,5,5,3,3,0,1,0,0,-6.6875,-6.6875,-6.6875,-35.1875,-35.1875,-35.1875,1.804514,3.266808,0.5049337,7.129468,5.711382,9.752154,-0.1887956,-0.5250965,1.136101,0.3303862,-0.03076771,1.159073,0.1479032,0.2415823,1.289739,-0.143937,-0.5223018,1.129258,0.3837637,-0.01214336,1.130278,0.1068911,-0.2091925,1.309989,0.08978518,-0.5214645,1.292996,-0.07844634,-0.000418171,1.277636,0.006082518,-0.5001569,1.25248,-0.1776993,-0.2551949,1.275627,0.455895,-0.153924,1.265759,NA,NA,Unknown,Unknown
0.8862305,-0.4077148,-0.1816406,-0.5610352,0.734375,0.3452148,-1,-1,-1,-2,-1,-1,-1,0,-23,-5,-2,-2,-2,-3,-2,-8,-8.6875,-8.6875,-8.6875,-52.625,-52.625,-52.625,1.863469,3.274211,0.4189631,7.053901,5.681509,9.771375,-0.1799129,-0.524233,1.127696,0.2797558,-0.03738775,1.167037,0.1490804,0.2415281,1.289039,-0.1351605,-0.5164186,1.120625,0.2744431,0.004300677,1.224517,0.1073496,-0.2090548,1.309688,0.09039749,-0.5209104,1.292604,-0.0785483,-2.64E-05,1.27613,0.006555549,-0.4998775,1.251801,-0.1768696,-0.2553372,1.271887,0.4479785,-0.1550104,1.258739,NA,NA,Unknown,Closed
0.9013672,-0.3867188,-0.2119141,-0.7006836,0.7421875,0.4711914,-1,-2,0,-1,-1,-3,-1,-1,17,12,8,2,-3,0,1,6,-2.3125,-2.3125,-2.3125,-79.25,-79.25,-79.25,1.908557,3.275137,0.35897,6.950181,5.648227,9.867001,-0.1717528,-0.5232095,1.121773,0.2722101,-0.04883096,1.137255,0.1498358,0.24144,1.288602,-0.128005,-0.5118889,1.114077,0.2898102,-0.01917792,1.097913,0.107884,-0.2089169,1.309495,0.09121854,-0.520515,1.292217,-0.07732133,-0.000617113,1.275055,0.006958289,-0.4998873,1.251442,-0.1751719,-0.2562638,1.268341,0.4365901,-0.1591415,1.244909,NA,NA,Unknown,Unknown
0.9052734,-0.4111328,-0.2084961,-0.605957,0.9355469,0.5673828,0,-1,-1,-2,0,-1,-2,2,-10,4,6,4,2,2,3,-7,-17.4375,-17.4375,-17.4375,-46,-46,-46,1.928704,3.27218,0.304715,6.91701,5.666955,0.144006,-0.1650295,-0.523708,1.119377,0.2673107,-0.05593042,1.108775,0.1506233,0.2413646,1.288625,-0.120557,-0.5184654,1.110533,0.2857139,-0.03283339,1.084447,0.1093276,-0.2087839,1.30935,0.09310062,-0.519874,1.291617,-0.07699957,-0.000487732,1.273843,0.008237973,-0.4999901,1.251277,-0.1729682,-0.2569841,1.26481,0.4234709,-0.1659688,1.224098,NA,NA,Unknown,Unknown
0.8852539,-0.4228516,-0.2124023,-0.4365234,0.9716797,0.5766602,0,-1,-1,-2,0,0,-1,-1,-18,-3,2,0,0,-2,-1,-9,-18.375,-18.375,-18.375,-41.25,-41.25,-41.25,1.909564,3.265731,0.2888321,6.955572,5.744399,0.4155145,-0.1620105,-0.5236091,1.118117,0.2150085,-0.04414034,1.100372,0.1524157,0.2412808,1.289252,-0.1174215,-0.513991,1.112,0.2294131,-0.02430579,1.070809,0.1108694,-0.2085098,1.309478,0.09512869,-0.5192057,1.290999,-0.07563753,-0.000925346,1.273167,0.01004779,-0.5001866,1.251534,-0.1712163,-0.2576803,1.261434,0.4624791,-0.2071326,1.204823,NA,NA,Unknown,Unknown
0.8959961,-0.4189453,-0.2011719,-0.315918,0.8994141,0.4365234,-2,-2,0,-2,-1,-1,-1,-1,10,-4,-8,-14,-6,0,-3,-2,-18.25,-18.25,-18.25,-42.1875,-42.1875,-42.1875,1.83965,3.257731,0.3147386,7.011079,5.823577,0.6992362,-0.1621715,-0.5242132,1.118007,0.1491399,-0.01196133,1.093773,0.1558379,0.2411232,1.290715,-0.1199427,-0.5155972,1.113203,0.1352886,0.000192082,1.05282,0.1113332,-0.2082873,1.309437,0.09572589,-0.5192601,1.290913,-0.07642039,0.000217067,1.272601,0.01072477,-0.5006658,1.252341,-0.1697478,-0.2574432,1.259157,0.3838455,-0.1730822,1.164599,NA,NA,Unknown,Unknown
0.9121094,-0.4155273,-0.2041016,-0.0859375,0.9897461,0.4414063,-1,1,-1,-1,-1,-1,1,-1,1,2,2,-13,2,6,1,-2,1,1,1,-54.5,-54.5,-54.5,1.799671,3.260585,0.3475876,7.072532,5.856658,0.9748681,-0.1636752,-0.5254741,1.1177,0.1111012,0.003970627,1.099868,0.1600864,0.2411863,1.292092,-0.1215571,-0.5116834,1.1149,0.1071697,0.02840947,1.066737,0.111454,-0.2082239,1.309079,0.09629392,-0.5201708,1.290769,-0.07659822,0.00105066,1.27225,0.01094712,-0.5018362,1.252857,-0.1683121,-0.2554514,1.257249,0.367265,-0.1724664,1.127216,NA,NA,Unknown,Unknown
0.8994141,-0.3862305,-0.2075195,0.009277344,0.9985352,0.1894531,1,0,-3,-2,1,-3,0,-2,11,4,7,34,8,12,13,6,11.25,11.25,11.25,-22.625,-22.625,-22.625,1.790324,3.263959,0.374615,7.141178,5.806745,1.236893,-0.1655717,-0.5248467,1.117298,0.09310529,-0.009743516,1.12724,0.1637943,0.2405624,1.292891,-0.123014,-0.5086982,1.112816,0.06003109,-0.02059567,1.091793,0.1119872,-0.2082818,1.308777,0.09741591,-0.5211666,1.290401,-0.07489527,0.002230499,1.270104,0.01152914,-0.5027767,1.252745,-0.167212,-0.2546222,1.256789,0.3423868,-0.1630538,1.132948,NA,NA,Unknown,Unknown
