0.9013672	-0.3808594	-0.1875	0.9082031	0.3344727	-0.04345703	-1	-1	-1	-2	-1	-2	1	-2	1	1	-1	-1	-1	-1	1	-1	-1.0625	-1.0625	-1.0625	0.125	0.125	0.125	1.793441	3.197331	0.5793749	7.779055	3.07954	0.2950338	-0.1730856	-0.5283959	1.138862	0.3380832	-0.5421417	1.11107	0.1467434	0.2378243	1.27807	-0.1302853	-0.5169973	1.138309	0.3672791	-0.5381275	1.088796	0.1106338	-0.209831	1.299762	0.1004205	-0.5189942	1.281686	-0.08644561	0.004730296	1.273481	0.01686592	-0.4992975	1.242939	-0.1722619	-0.2555222	1.264234	0.3487554	-0.2852302	1.227028	NA	NA	Unknown	Unknown
0.9023438	-0.3764648	-0.1855469	0.9121094	0.3413086	-0.03857422	-1	0	-3	-3	-2	-2	-1	-1	-2	-1	0	-2	-2	-1	-3	-2	-0.75	-0.75	-0.75	-0.875	-0.875	-0.875	1.793209	3.197295	0.5791633	7.783686	3.077881	0.2877928	-0.1727082	-0.5293843	1.138298	0.337989	-0.5416515	1.112514	0.1466951	0.2378539	1.278017	-0.1301951	-0.5150862	1.137418	0.3732688	-0.5415025	1.091794	0.1106458	-0.2098287	1.299673	0.1004058	-0.5189613	1.28163	-0.08649286	0.004747943	1.273396	0.01687393	-0.4992892	1.242908	-0.1722433	-0.2555315	1.264048	0.348616	-0.2845361	1.227132	NA	NA	Unknown	Unknown
0.9121094	-0.3803711	-0.1806641	0.9072266	0.3383789	-0.03759766	-1	-1	1	-2	-2	2	-1	-1	-1	0	-2	-1	-2	1	0	-1	-0.125	-0.125	-0.125	-0.875	-0.875	-0.875	1.788723	3.196282	0.5835639	7.786117	3.077074	0.2828673	-0.1724489	-0.5292843	1.137786	0.3386772	-0.5424021	1.11146	0.146648	0.2379003	1.277904	-0.1310736	-0.5128507	1.137438	0.3835972	-0.5428655	1.1095	0.1106524	-0.2097927	1.299534	0.1004865	-0.5189346	1.28151	-0.0865389	0.004748219	1.273318	0.0169131	-0.49931	1.242735	-0.172179	-0.2555752	1.263806	0.34866	-0.2854556	1.227032	NA	NA	Unknown	Unknown
0.9077148	-0.3823242	-0.1821289	0.9047852	0.3393555	-0.03417969	-1	-2	-2	-3	-2	-3	-1	0	-1	0	-3	1	0	-2	-2	-2	-1.5	-1.5	-1.5	-0.5	-0.5	-0.5	1.781796	3.194169	0.5897402	7.787615	3.076598	0.2786811	-0.1727746	-0.5291349	1.139405	0.3395553	-0.5434845	1.112688	0.1466142	0.2379208	1.277764	-0.1303361	-0.5144555	1.138587	0.3687927	-0.545873	1.088415	0.1106465	-0.2096832	1.2994	0.1005892	-0.5187477	1.281345	-0.08656257	0.004737742	1.273223	0.016947	-0.4992098	1.242523	-0.1720918	-0.2556313	1.263511	0.348534	-0.2847412	1.227104	NA	NA	Unknown	Unknown
0.9033203	-0.3857422	-0.1801758	0.90625	0.3413086	-0.04052734	-3	-1	-3	-3	0	-1	-1	0	-1	2	-2	0	0	-3	0	-1	-0.5625	-0.5625	-0.5625	-0.25	-0.25	-0.25	1.780279	3.193527	0.5899143	7.79113	3.075558	0.2726177	-0.1724905	-0.529332	1.13899	0.3401226	-0.5432087	1.111797	0.146615	0.2379628	1.27765	-0.1295145	-0.5171182	1.137783	0.3769121	-0.54953	1.093892	0.1107017	-0.2096472	1.299298	0.100688	-0.5187173	1.281272	-0.0865634	0.004735695	1.273121	0.017033	-0.499223	1.242451	-0.172019	-0.2556734	1.263039	0.3484313	-0.2843427	1.22713	NA	NA	Unknown	Unknown
0.9033203	-0.3837891	-0.1826172	0.9155273	0.3359375	-0.03027344	0	-3	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	-2	1	-1	0.1875	0.1875	0.1875	-0.5	-0.5	-0.5	1.780777	3.194067	0.5898602	7.789732	3.074125	0.2722018	-0.1720085	-0.5287904	1.138141	0.3401214	-0.5433989	1.112476	0.1466389	0.2379882	1.277533	-0.1305621	-0.5152959	1.137036	0.3818335	-0.5523492	1.102846	0.1106576	-0.2096411	1.299118	0.1006314	-0.5187771	1.281007	-0.08655838	0.004738444	1.273032	0.01700374	-0.499196	1.24207	-0.1719195	-0.2557207	1.262486	0.3486373	-0.2853273	1.227013	NA	NA	Unknown	Unknown
0.9018555	-0.3842773	-0.1821289	0.9135742	0.3388672	-0.03759766	-2	-2	-1	-1	-2	0	-2	-2	0	0	-1	1	-2	-1	0	0	0.0625	0.0625	0.0625	0.375	0.375	0.375	1.780907	3.193878	0.589529	7.786705	3.073136	0.2743461	-0.1721183	-0.5286971	1.138532	0.3400983	-0.5429989	1.113	0.1467083	0.2380234	1.277433	-0.1250364	-0.531898	1.132214	0.3768111	-0.5491064	1.095417	0.1108178	-0.2096353	1.29891	0.1007265	-0.5186785	1.28082	-0.08655759	0.004752353	1.272993	0.01706696	-0.4991519	1.2419	-0.1718955	-0.2557188	1.262345	0.3487566	-0.2857234	1.226982	NA	NA	Unknown	Unknown
0.9038086	-0.3837891	-0.1821289	0.9091797	0.3417969	-0.03662109	1	-2	-2	-1	-3	-4	-2	-1	0	0	0	0	0	-1	0	0	-0.5	-0.5	-0.5	-0.4375	-0.4375	-0.4375	1.781321	3.194119	0.5892502	7.784248	3.07321	0.2769689	-0.1715973	-0.5293751	1.139458	0.340248	-0.5440669	1.113289	0.1468001	0.2380323	1.277362	-0.1281737	-0.519302	1.136359	0.3812717	-0.54493	1.102417	0.1108402	-0.2096138	1.298867	0.1007226	-0.518649	1.280764	-0.08653846	0.004752115	1.272942	0.01703095	-0.4991188	1.241887	-0.171855	-0.2557263	1.262301	0.3488042	-0.2862386	1.226981	NA	NA	Unknown	Unknown
0.8989258	-0.3803711	-0.1914063	0.9130859	0.3383789	-0.03417969	-1	-2	-2	-1	-2	0	-2	0	-2	0	-1	2	0	-1	-1	0	0.0625	0.0625	0.0625	0.375	0.375	0.375	1.781404	3.194417	0.5894749	7.781346	3.073304	0.279599	-0.171479	-0.5291458	1.139898	0.3395174	-0.5429661	1.113544	0.1468876	0.2380297	1.277313	-0.1288872	-0.5154001	1.136868	0.378806	-0.5346575	1.101105	0.1108862	-0.2096015	1.298761	0.1007471	-0.5186051	1.280641	-0.08649477	0.004776965	1.272844	0.01704882	-0.4990832	1.241766	-0.1717533	-0.2557187	1.262289	0.3490296	-0.2867476	1.227035	NA	NA	Unknown	Unknown
0.8984375	-0.3769531	-0.184082	0.9121094	0.3344727	-0.0390625	-2	-2	-3	-1	1	0	0	-2	-1	-2	-1	-1	-2	-2	-1	-1	-0.125	-0.125	-0.125	0.625	0.625	0.625	1.780971	3.19425	0.5894351	7.783069	3.073482	0.2784757	-0.1707894	-0.5292139	1.138976	0.3397403	-0.5429083	1.113312	0.1470168	0.2380496	1.277253	-0.1282864	-0.5172606	1.136486	0.379324	-0.5531361	1.099	0.1109704	-0.2095348	1.298734	0.1008177	-0.518491	1.28061	-0.08647882	0.004797834	1.272828	0.01709674	-0.4990317	1.24178	-0.1717323	-0.2556996	1.262285	0.3489136	-0.2853628	1.227247	NA	NA	Unknown	Unknown
0.90625	-0.3823242	-0.1821289	0.9125977	0.331543	-0.04492188	0	-1	-1	-1	-1	-2	-1	-2	-1	0	-1	-2	-2	0	-1	0	0.625	0.625	0.625	-0.4375	-0.4375	-0.4375	1.781054	3.194548	0.5896596	7.78425	3.073795	0.2767439	-0.1709791	-0.5289392	1.139325	0.3399417	-0.5439684	1.112489	0.147116	0.2380543	1.277228	-0.1281512	-0.5182008	1.136464	0.3766091	-0.5481485	1.095729	0.1110032	-0.2095029	1.298721	0.100927	-0.5184647	1.280557	-0.08647347	0.004811612	1.272821	0.01728756	-0.499028	1.241704	-0.171552	-0.2557443	1.262275	0.3488918	-0.2846456	1.227381	NA	NA	Unknown	Unknown
0.9130859	-0.375	-0.1826172	0.9287109	0.3320313	-0.05126953	-2	-1	-2	-1	-1	-3	-1	0	-1	-1	-1	-1	1	-1	-1	-2	-0.5625	-0.5625	-0.5625	-0.3125	-0.3125	-0.3125	1.780411	3.193658	0.5908418	7.785782	3.073539	0.2740951	-0.1699973	-0.5297744	1.13929	0.3396028	-0.5431837	1.112617	0.1471936	0.2380415	1.27719	-0.1279077	-0.5194805	1.13568	0.3769365	-0.5452651	1.096332	0.1110388	-0.2094947	1.298701	0.1009366	-0.5184571	1.280531	-0.08645542	0.004819256	1.272812	0.01732153	-0.499017	1.241686	-0.1713483	-0.2557904	1.26248	0.3489562	-0.2842344	1.227481	NA	NA	Unknown	Unknown
0.9160156	-0.4121094	-0.1777344	0.9882813	0.3540039	-0.0625	-1	-1	-1	-2	-1	-1	-1	-1	-3	-1	-1	2	4	1	1	-2	6.3125	6.3125	6.3125	-1.125	-1.125	-1.125	1.805614	3.19323	0.5679359	7.768553	3.076855	0.290266	-0.1685254	-0.5284083	1.139493	0.3403041	-0.5438479	1.113822	0.1472692	0.2380365	1.277169	-0.1277225	-0.517424	1.135772	0.3843519	-0.5454172	1.1062	0.1111654	-0.2095237	1.298702	0.10101	-0.5184615	1.280528	-0.08644184	0.004830391	1.272822	0.01745839	-0.4989985	1.241627	-0.1712999	-0.2557901	1.262511	0.3492612	-0.2853335	1.227606	NA	NA	Unknown	Unknown
