ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.9057617,-0.3911133,-0.2109375,-0.3793945,1.11084,0.6259766,-2,1,-1,-4,-2,-1,-1,-1,-1,-4,0,-4,5,-1,-8,-6,37,37,37,130,130,130,2.038139,3.365317,0.4284403,7.277243,5.581943,1.775405,-0.1707728,-0.5122086,1.092295,0.1524924,-0.008595726,1.139235,0.1437885,0.2415731,1.277622,-0.128144,-0.4988407,1.096061,0.107297,-0.02449942,1.137579,0.1027595,-0.2075858,1.29734,0.08481602,-0.5226851,1.279786,-0.08275529,0.004497054,1.265662,-9.30E-05,-0.5033437,1.244597,-0.1791521,-0.2522313,1.249487,0.4079755,-0.1468796,1.16074,NA,NA,Unknown,Unknown
0.90625,-0.4609375,-0.1870117,-0.7729492,0.7612305,0.777832,-2,0,-1,-2,-1,-2,-2,0,-21,-15,-22,2,14,-3,-8,-6,16.3125,16.3125,16.3125,162.875,162.875,162.875,2.10303,3.371989,0.4121515,7.309251,5.666044,1.065421,-0.1727631,-0.5123466,1.097313,0.2575902,-0.01430917,1.133418,0.1390817,0.2421677,1.276392,-0.131061,-0.4951834,1.100275,0.234369,-0.06599014,1.164684,0.102129,-0.207672,1.297452,0.08471772,-0.5223654,1.280199,-0.08509921,0.002846617,1.267564,-0.000124126,-0.5029085,1.244576,-0.1805331,-0.2532769,1.253361,0.4268247,-0.1462767,1.197454,NA,NA,Unknown,Unknown
0.8222656,-0.5068359,-0.1166992,-0.965332,0.3500977,0.328125,-1,0,0,-1,-1,1,-2,-2,-10,-11,-13,-6,1,4,10,4,-4.5625,-4.5625,-4.5625,17.375,17.375,17.375,2.08156,3.352344,0.4389621,7.330341,5.758364,0.7796843,-0.1783542,-0.5132764,1.110958,0.3295963,-0.00895526,1.146808,0.1369306,0.2427409,1.275062,-0.132531,-0.5043826,1.105813,0.2944655,-0.06426297,1.205667,0.1013397,-0.207746,1.297367,0.08437151,-0.5221522,1.280718,-0.08662528,0.001968643,1.268875,-0.000232931,-0.5020856,1.244465,-0.1821481,-0.2536882,1.259971,0.4426896,-0.1400034,1.231188,NA,NA,Unknown,Unknown
0.7851563,-0.5610352,-0.1005859,-0.6923828,0.7246094,0.01953125,-1,-2,0,-2,0,-2,-1,-2,3,-4,-1,-6,-3,2,6,6,-11.75,-11.75,-11.75,-12.125,-12.125,-12.125,2.013572,3.317782,0.5011784,7.333739,5.77071,0.8364322,-0.185872,-0.5159813,1.125748,0.3322119,-0.01253026,1.163091,0.1362472,0.2430652,1.274064,-0.1407687,-0.5049198,1.121444,0.2860662,-0.07002784,1.203375,0.1007894,-0.2074227,1.297208,0.08383469,-0.5209471,1.28133,-0.08698063,0.002333004,1.26902,-0.000533872,-0.5002049,1.244117,-0.1845424,-0.2533626,1.265134,0.4490099,-0.1432613,1.252808,NA,NA,Unknown,NotTracked
0.8525391,-0.5229492,-0.1269531,-0.3920898,0.9697266,0.2363281,0,0,-1,-1,0,-1,0,-2,-2,-4,1,5,-3,2,-1,-6,-34.3125,-34.3125,-34.3125,-18.25,-18.25,-18.25,1.87896,3.269931,0.5999299,7.312828,5.758932,0.8541605,-0.1918941,-0.5223554,1.135001,0.3296686,-0.01710341,1.156418,0.1362904,0.2431178,1.273822,-0.1461298,-0.51828,1.1285,0.2788139,-0.07184348,1.195,0.100399,-0.207261,1.297141,0.08316979,-0.5201625,1.281788,-0.08716512,0.002620382,1.269012,-0.001150155,-0.4990238,1.243753,-0.1851083,-0.2528407,1.266434,0.4488383,-0.1436072,1.254675,NA,NA,Unknown,NotTracked
0.9199219,-0.4716797,-0.1503906,-0.3569336,0.9384766,0.1499023,-1,0,-2,-2,-1,-2,1,-1,2,5,-4,-13,-8,-3,-2,4,-25.875,-25.875,-25.875,-20.4375,-20.4375,-20.4375,1.794038,3.259558,0.6392159,7.278032,5.759038,0.8680019,-0.1963627,-0.523683,1.137288,0.3292432,-0.01938909,1.154245,0.1363938,0.2431747,1.273831,-0.1559337,-0.506697,1.136941,0.2790871,-0.07238005,1.196798,0.1004351,-0.2072274,1.297233,0.08348316,-0.5198977,1.28219,-0.08732539,0.002886193,1.268979,-0.000708788,-0.4986774,1.24346,-0.1855274,-0.2524456,1.266842,0.4485208,-0.1454617,1.25546,NA,NA,Unknown,Unknown
0.8891602,-0.4511719,-0.1552734,-0.4042969,0.8847656,0.1586914,-1,-2,-3,-1,-1,-1,0,-1,-1,0,0,3,-6,-1,-6,-2,14.6875,14.6875,14.6875,-8.75,-8.75,-8.75,1.80428,3.264374,0.6339986,7.239806,5.741178,0.8461253,-0.1951839,-0.5236714,1.133802,0.3270681,-0.02027977,1.155368,0.1366187,0.2432807,1.273964,-0.1501379,-0.5097529,1.131052,0.280538,-0.07253361,1.199864,0.100491,-0.2071636,1.297492,0.08366824,-0.5196876,1.282656,-0.0873997,0.003081474,1.268976,-0.000506686,-0.4984941,1.243394,-0.1858689,-0.2521471,1.266859,0.4470036,-0.1475013,1.255631,NA,NA,Unknown,Unknown
0.8774414,-0.3842773,-0.1645508,-0.4633789,0.8334961,0.1977539,-2,-3,0,-1,-1,-2,-2,0,1,-4,-6,-10,-11,-8,0,1,10,10,10,-9.5,-9.5,-9.5,1.860799,3.265069,0.6023472,7.209066,5.714608,0.8157802,-0.19181,-0.5212294,1.130358,0.3260783,-0.02400991,1.154772,0.1369287,0.243387,1.274405,-0.1487863,-0.5088926,1.129033,0.2747107,-0.0769418,1.1956,0.100468,-0.2071425,1.297953,0.08398344,-0.5194506,1.283361,-0.08745863,0.003180563,1.26897,-0.000322008,-0.4983595,1.243443,-0.1860162,-0.252016,1.266854,0.4429053,-0.1480802,1.255362,NA,NA,Unknown,Unknown
0.8886719,-0.4125977,-0.1665039,-0.4482422,0.8041992,0.2426758,-2,-2,-2,-2,-2,-1,-2,0,1,-4,-1,-1,-1,4,5,17,-21.4375,-21.4375,-21.4375,-25.875,-25.875,-25.875,1.876054,3.261922,0.5608809,7.156712,5.676716,0.7896102,-0.1869414,-0.520847,1.128184,0.3236016,-0.0315058,1.153766,0.1370897,0.2435251,1.274824,-0.143372,-0.5093902,1.125138,0.2700793,-0.08387024,1.193182,0.1004974,-0.2071222,1.298128,0.08432791,-0.5193075,1.283708,-0.08738852,0.002993801,1.268811,1.93E-05,-0.4983187,1.243336,-0.1858268,-0.2522662,1.266465,0.4397153,-0.1481215,1.255013,NA,NA,Unknown,Unknown
0.9155273,-0.4267578,-0.1831055,-0.3134766,0.6660156,0.25,-1,-2,-3,0,1,0,-2,-2,-2,0,-1,2,0,-1,-2,-1,-6.8125,-6.8125,-6.8125,-15.8125,-15.8125,-15.8125,1.888714,3.257494,0.5206906,7.094344,5.576324,0.769917,-0.1827222,-0.5207315,1.127314,0.3252161,-0.04556239,1.146622,0.137173,0.2436026,1.275231,-0.1377559,-0.5060664,1.125538,0.266606,-0.07849444,1.13663,0.1005295,-0.2070821,1.298398,0.08466422,-0.5191522,1.284116,-0.08738445,0.002712678,1.268655,0.000365802,-0.4982538,1.243424,-0.1851014,-0.2528633,1.265774,0.4362717,-0.1511589,1.25527,NA,NA,Unknown,Unknown
