ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.8442383,-0.4106445,-0.2148438,-0.9770508,0.07470703,-0.8154297,-1,0,-1,1,-3,0,0,0,-4,-7,-4,0,1,1,-6,-7,42.0625,42.0625,42.0625,9.75,9.75,9.75,1.771094,3.235319,0.7413653,9.273051,6.645632,2.404013,-0.2019773,-0.5275909,1.1421,0.2778171,0.2899263,1.164448,0.1527875,0.2462339,1.271174,-0.1584171,-0.5217739,1.138,0.222755,0.2459701,1.189895,0.0995571,-0.1994257,1.292206,0.07274164,-0.5040618,1.276459,-0.07533713,0.01461919,1.265701,-0.01136708,-0.4777827,1.23772,-0.1824249,-0.2378274,1.255641,0.4603135,0.07325447,1.123509,NA,NA,Unknown,Open
0.9145508,-0.4169922,-0.2421875,-0.9501953,0.3530273,-0.3266602,-2,-2,-1,-1,-2,-1,1,0,-9,-17,-12,-6,2,-2,-3,-8,7.1875,7.1875,7.1875,10.5,10.5,10.5,1.901973,3.275432,0.6236044,9.147434,6.773582,2.212937,-0.1891992,-0.525757,1.127977,0.2929577,0.2979511,1.156826,0.152411,0.2463474,1.271176,-0.1445245,-0.5187558,1.120379,0.2194085,0.2540348,1.184158,0.09969424,-0.1987747,1.291796,0.07308139,-0.5033432,1.276304,-0.07815699,0.01392,1.267648,-0.01078114,-0.4773054,1.237682,-0.1819839,-0.2398773,1.257072,0.4560583,0.07303033,1.126085,NA,NA,Unknown,Unknown
0.9643555,-0.4296875,-0.2338867,-0.5576172,0.4536133,0.2456055,-3,-1,-2,-1,-1,-1,-1,0,4,3,-3,6,6,6,-2,-3,-12.125,-12.125,-12.125,-5.3125,-5.3125,-5.3125,1.97424,3.31094,0.5214931,8.88813,6.813857,1.973485,-0.1795664,-0.5219715,1.113699,0.3153636,0.3124202,1.141528,0.1470548,0.2462275,1.272617,-0.1360464,-0.5097079,1.111667,0.260503,0.3073986,1.173571,0.09910253,-0.1990201,1.292228,0.073479,-0.5035825,1.276209,-0.08255789,0.01147645,1.269036,-0.009858334,-0.478177,1.23785,-0.1825868,-0.2438094,1.257733,0.4527476,0.07148772,1.128081,NA,NA,Unknown,Open
0.8535156,-0.3935547,-0.1772461,-0.8227539,0.04199219,-0.5874023,0,-1,0,-2,-2,-3,-1,-2,-12,-9,-6,-1,-6,-16,-4,3,-7.3125,-7.3125,-7.3125,-12.1875,-12.1875,-12.1875,2.029384,3.341452,0.4277034,9.126757,6.712826,2.329396,-0.1730708,-0.5169542,1.105448,0.2965355,0.3039178,1.152033,0.1472056,0.2465356,1.272806,-0.1290083,-0.5048872,1.109276,0.2327804,0.2791908,1.196167,0.09940566,-0.1982517,1.291857,0.07426261,-0.5030084,1.276054,-0.08327309,0.01120098,1.269793,-0.009115951,-0.4778979,1.237989,-0.1823659,-0.2444671,1.257692,0.4527318,0.07162091,1.126783,NA,NA,Unknown,Open
0.8066406,-0.3837891,-0.1445313,-0.7797852,0.03808594,-0.9765625,-2,1,-1,-1,0,-1,-3,-1,6,3,3,-2,-1,2,-2,23,-12.125,-12.125,-12.125,-7.4375,-7.4375,-7.4375,2.030301,3.340968,0.4050969,9.276086,6.646268,2.489094,-0.1714979,-0.5142775,1.103054,0.2704305,0.2877273,1.167939,0.1508678,0.2474779,1.272684,-0.1317299,-0.5002888,1.094973,0.2347951,0.2458949,1.209875,0.1002922,-0.1974436,1.291348,0.0750782,-0.5018674,1.276029,-0.07785097,0.01442301,1.270025,-0.008467223,-0.4768854,1.238234,-0.180216,-0.2400535,1.256858,0.4569767,0.07376844,1.12138,NA,NA,Unknown,Open
0.8256836,-0.4189453,-0.1479492,-0.5888672,0.1035156,-0.2421875,1,0,0,-5,-2,-1,1,-2,1,0,-1,-3,0,1,0,-3,-10.1875,-10.1875,-10.1875,-12.0625,-12.0625,-12.0625,1.992732,3.325758,0.4242543,9.071726,6.718367,2.270106,-0.1736202,-0.5166854,1.106119,0.2858852,0.2844459,1.154954,0.1515452,0.2475917,1.272581,-0.1322686,-0.5049402,1.104404,0.2219077,0.2457931,1.19717,0.1010109,-0.1968631,1.291084,0.07533213,-0.5013936,1.276026,-0.07602779,0.01563629,1.269919,-0.008199928,-0.4763292,1.238383,-0.1793728,-0.2384814,1.256369,0.4576602,0.07222369,1.118274,NA,NA,Unknown,Open
0.8920898,-0.4287109,-0.1669922,-0.6455078,0.1630859,0.1879883,0,-2,0,-1,1,0,0,-2,1,4,3,-8,-4,0,4,2,2,2,2,-101.0625,-101.0625,-101.0625,1.951631,3.308086,0.467141,8.432603,6.673847,1.718933,-0.1761391,-0.5229724,1.109753,0.3091613,0.2745294,1.123118,0.1480057,0.2471054,1.273434,-0.1331808,-0.5084335,1.106907,0.2735497,0.2529287,1.158136,0.0999984,-0.1972165,1.291602,0.07517342,-0.5016842,1.27586,-0.079718,0.013232,1.270285,-0.008432963,-0.476558,1.238118,-0.1803099,-0.2419554,1.255996,0.4536815,0.05019454,1.118044,NA,NA,Unknown,Unknown
0.887207,-0.4658203,-0.1694336,-0.8115234,0.487793,0.2397461,-1,-3,0,0,1,0,0,-2,-3,-1,2,3,1,8,4,0,10.75,10.75,10.75,-166.6875,-166.6875,-166.6875,1.924397,3.296406,0.5132099,7.995673,6.440812,1.483493,-0.1796883,-0.5252726,1.114152,0.3049941,0.2211607,1.085507,0.1408325,0.2447919,1.27494,-0.1355876,-0.5115812,1.111731,0.2656941,0.2275932,1.118895,0.09911223,-0.1984429,1.292426,0.0756221,-0.5038729,1.275649,-0.08200601,0.01110839,1.270242,-0.007987958,-0.4789439,1.23759,-0.1798955,-0.2451067,1.255362,0.4517411,0.01117074,1.116514,NA,NA,Unknown,Unknown
0.9082031,-0.4750977,-0.1660156,-0.8774414,0.730957,0.331543,-1,-2,0,-3,-1,-1,-1,0,-18,-6,-7,-1,-2,-7,1,3,2.3125,2.3125,2.3125,-216.8125,-216.8125,-216.8125,1.896373,3.288791,0.5693482,7.676963,6.090711,1.536579,-0.1819979,-0.5293869,1.116612,0.2621185,0.1336055,1.044285,0.1373933,0.244068,1.276081,-0.1383952,-0.5190478,1.113069,0.2364056,0.1362708,1.072461,0.09820212,-0.1999579,1.293565,0.07603971,-0.5065106,1.275593,-0.08269989,0.009150543,1.269839,-0.008001706,-0.4816858,1.236653,-0.1800541,-0.2472236,1.255619,0.4394003,-0.05574176,1.118786,NA,NA,Unknown,Unknown
0.9165039,-0.5063477,-0.1821289,-0.8188477,1.475098,0.2167969,-2,0,-1,0,-1,-2,-4,-1,-23,9,8,4,5,8,3,-6,-9.5,-9.5,-9.5,-198.75,-198.75,-198.75,1.846957,3.282306,0.6142764,7.412253,5.698889,1.945096,-0.1848533,-0.5304378,1.120105,0.1693545,0.04949789,1.031163,0.1361514,0.2451118,1.276133,-0.1430312,-0.5213738,1.119829,0.1527674,0.07324117,1.043684,0.09563395,-0.2053789,1.292454,0.0764538,-0.5237755,1.274565,-0.08441732,0.006136642,1.269338,-0.007642268,-0.4975744,1.238348,-0.1800473,-0.2508548,1.254393,0.4462255,-0.09985842,1.109553,NA,NA,Unknown,Unknown
