ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.9008789,-0.3862305,-0.1782227,0.9047852,0.3413086,-0.02441406,-2,0,-2,-1,0,0,-2,-2,-2,0,-1,-1,1,0,-1,1,-0.125,-0.125,-0.125,-0.5,-0.5,-0.5,1.830056,3.198176,0.4051671,7.715157,3.091589,9.89805,-0.164452,-0.5282368,1.134091,0.3472731,-0.5361587,1.126716,0.1476145,0.238559,1.287133,-0.1202701,-0.5204284,1.132097,0.377778,-0.54207,1.099508,0.1111706,-0.2094372,1.305269,0.1010452,-0.5186803,1.285981,-0.08582614,0.003166229,1.274592,0.0170533,-0.4996267,1.246582,-0.1704178,-0.2575907,1.260643,0.3690078,-0.2833927,1.250369,NA,NA,Unknown,Unknown
0.9018555,-0.3911133,-0.1708984,0.9047852,0.3535156,-0.02978516,0,-1,-1,-2,-4,-2,0,-1,0,1,-2,1,-1,-2,-1,-2,-1,-1,-1,-0.25,-0.25,-0.25,1.830567,3.198932,0.4043079,7.715782,3.091357,9.896903,-0.16444,-0.5285429,1.133512,0.3467568,-0.5358971,1.126211,0.1476389,0.2386212,1.287075,-0.1204799,-0.5190132,1.131939,0.3741553,-0.5398305,1.0925,0.1111312,-0.2094311,1.305082,0.1009933,-0.5186956,1.285799,-0.08584538,0.00327132,1.274383,0.01705424,-0.4996175,1.246372,-0.1704887,-0.2574701,1.260482,0.3689584,-0.2833554,1.250314,NA,NA,Unknown,Unknown
0.8989258,-0.3857422,-0.1738281,0.9057617,0.3496094,-0.02490234,-1,-3,-3,0,-1,-2,-2,-3,-1,0,-1,0,0,0,0,0,-1.125,-1.125,-1.125,-0.25,-0.25,-0.25,1.830548,3.198844,0.4032901,7.718589,3.091999,9.892213,-0.1642815,-0.5280071,1.132738,0.3467726,-0.5353872,1.126514,0.1476499,0.2387172,1.287012,-0.120434,-0.5202416,1.131864,0.3919147,-0.5297872,1.126,0.1110777,-0.2093856,1.305019,0.1009412,-0.5186983,1.285742,-0.08590389,0.003340303,1.274238,0.01701855,-0.4996182,1.246364,-0.1705408,-0.2574135,1.259967,0.3690093,-0.283597,1.250294,NA,NA,Unknown,Unknown
0.8994141,-0.390625,-0.1743164,0.9023438,0.3481445,-0.02880859,-4,-1,-1,-1,-1,-1,-1,-4,-2,-1,-2,-1,1,0,-1,-2,-0.0625,-0.0625,-0.0625,-0.6875,-0.6875,-0.6875,1.830011,3.199388,0.4025804,7.719609,3.092742,9.888952,-0.1641199,-0.5282674,1.132924,0.3477285,-0.5361087,1.126691,0.1476788,0.2388494,1.286924,-0.1203802,-0.5202255,1.130834,0.3891837,-0.5409878,1.120516,0.1110156,-0.2093096,1.304876,0.1008246,-0.5186558,1.28554,-0.08593627,0.00339891,1.274091,0.01688454,-0.4996016,1.24621,-0.1706474,-0.2573372,1.259587,0.3690532,-0.2838732,1.250247,NA,NA,Unknown,Unknown
0.8955078,-0.3891602,-0.1806641,0.9072266,0.3510742,-0.02001953,-2,0,-1,-1,1,-2,-1,-2,-2,0,0,-1,1,0,-2,-1,-1.5625,-1.5625,-1.5625,0.3125,0.3125,0.3125,1.825991,3.19927,0.4048172,7.724697,3.092017,9.883026,-0.1648509,-0.5283652,1.131628,0.3470952,-0.5358226,1.124754,0.1476875,0.2389497,1.28678,-0.1234678,-0.5133279,1.127888,0.3868237,-0.5389473,1.117467,0.1110079,-0.2092799,1.304534,0.1007302,-0.5186461,1.285325,-0.08599029,0.003462097,1.273845,0.01679487,-0.49957,1.245956,-0.1708534,-0.2572357,1.258872,0.3690411,-0.283854,1.250164,NA,NA,Unknown,Unknown
0.9091797,-0.4033203,-0.1777344,0.9296875,0.3540039,-0.02148438,-1,-1,-1,-3,-1,-2,-1,0,0,-2,-1,-2,-2,-1,-2,-1,-0.1875,-0.1875,-0.1875,-0.375,-0.375,-0.375,1.825626,3.199852,0.403024,7.722967,3.093262,9.88309,-0.1651224,-0.528015,1.130794,0.3466567,-0.5358825,1.124604,0.1476955,0.239057,1.286586,-0.1214304,-0.5162981,1.129647,0.369857,-0.5333538,1.094426,0.1109976,-0.2092337,1.304343,0.1007001,-0.5186328,1.285158,-0.08601844,0.003551116,1.273601,0.01679934,-0.4995494,1.245747,-0.1710807,-0.2570867,1.258457,0.3690011,-0.2837542,1.250106,NA,NA,Unknown,Unknown
0.9755859,-0.5097656,-0.1967773,1.019531,0.3857422,0.00390625,1,2,0,2,4,3,0,0,2,0,-4,-2,0,-1,-1,-1,10.1875,10.1875,10.1875,1.6875,1.6875,1.6875,1.873327,3.2094,0.3571595,7.66942,3.102399,9.941136,-0.162884,-0.5250011,1.127887,0.3463424,-0.5355672,1.124845,0.1476516,0.2391413,1.286472,-0.1205701,-0.5102003,1.125391,0.3762676,-0.5363271,1.101264,0.1109006,-0.2091905,1.304229,0.1007014,-0.518675,1.285059,-0.08607718,0.003588082,1.273438,0.01682404,-0.4995726,1.245604,-0.1713891,-0.2569697,1.258201,0.3690541,-0.2839465,1.250043,NA,NA,Unknown,Unknown
1.008301,-0.6162109,-0.08007813,1.118164,0.5170898,0.015625,0,1,-1,8,-10,-7,-1,1,-2,-3,-4,3,1,0,0,0,34,34,34,-19.4375,-19.4375,-19.4375,2.096499,3.267508,0.1686731,7.486696,3.157257,0.1226736,-0.1472174,-0.5091006,1.109792,0.3389257,-0.5297028,1.118632,0.1475859,0.2392478,1.286279,-0.1056082,-0.4912158,1.111826,0.3677346,-0.5359189,1.0927,0.1109592,-0.2089972,1.304001,0.1009106,-0.5183139,1.284814,-0.08612838,0.003630005,1.273298,0.0169044,-0.499326,1.245522,-0.1738324,-0.2560951,1.259261,0.3693381,-0.2838008,1.250156,NA,NA,Unknown,Unknown
1.02832,-1.061035,0.1484375,1.148438,0.7011719,0.2514648,0,0,0,-2,13,9,3,0,2,2,-1,-17,-4,-5,-2,-1,42.4375,42.4375,42.4375,-27.25,-27.25,-27.25,2.507697,3.539452,9.767861,7.083975,3.407296,0.5080113,-0.1034144,-0.4611027,1.089657,0.3209006,-0.506658,1.106083,0.1474159,0.23928,1.28608,-0.05083967,-0.4642419,1.121036,0.3169338,-0.5045257,1.061735,0.1119856,-0.2082671,1.303598,0.1046693,-0.5156173,1.284401,-0.08617635,0.00376966,1.273325,0.01850232,-0.4979286,1.245189,-0.1782863,-0.2459264,1.262445,0.3715301,-0.2828206,1.252308,NA,NA,Unknown,Unknown
0.9018555,-1.126465,0.2333984,1.083008,0.9404297,0.4350586,-3,-3,-3,-2,8,-2,-1,-2,0,2,4,-3,-2,1,-1,0,78.375,78.375,78.375,-24.75,-24.75,-24.75,2.728981,3.773763,9.580793,6.870333,3.742186,0.7286603,-0.0450827,-0.3827749,1.049728,0.2768305,-0.4581313,1.100218,0.1469245,0.2392798,1.285694,-0.05714721,-0.3450223,1.009022,0.3161544,-0.4588626,1.064698,0.1136101,-0.2066201,1.302937,0.1093495,-0.5109192,1.283276,-0.08626987,0.004013666,1.273401,0.02068578,-0.4945645,1.242987,-0.1845985,-0.2181599,1.264976,0.3773383,-0.2691559,1.259891,NA,NA,Closed,Unknown
