dataMat1,dataMat2,dataMat3,dataMat4,dataMat5,dataMat6,dataMat7,dataMat8,dataMat9,dataMat10,dataMat11,dataMat12,dataMat13,dataMat14,dataMat15,dataMat16,dataMat17,dataMat18,dataMat19,dataMat20,dataMat21,dataMat22,dataMat23,dataMat24,dataMat25,dataMat26,dataMat27,dataMat28,dataMat29,dataMat30,dataMat31,dataMat32,dataMat33,dataMat34,dataMat35,dataMat36,dataMat37,dataMat38,dataMat39,dataMat40,dataMat41,dataMat42,dataMat43,dataMat44,dataMat45,dataMat46
"DECIDE1,ALX",0.917481,0.919922,0.932129,0.918457,0.926269,0.925293,1.05615,1.09131,1.08887,0.960449,0.329102,-0.234375,-0.402832,-0.474121,-0.48877,-0.687988,-0.845703,-0.917969,-0.838867,-0.701172,-0.757812,-0.864258,-0.774902,-0.554688,-0.358887,-0.0786133,0.161621,0.534668,0.46875,1.09277,0.414551,0.428223,0.411621,0.403809,0.404785,0.405762,0.412598,0.416504,0.480957,0.500977,0.562012,0.59668,0.675781,0.753906,0.847168
"DECIDE1,ALY",0.317383,0.315918,0.308105,0.303223,0.311523,0.29541,0.319336,0.463867,0.732422,1.04248,1.05469,0.791016,0.678711,0.443359,0.303711,0.290039,0.35498,0.39502,0.358398,0.321777,0.308594,0.34668,0.528809,0.755859,0.980957,0.967773,0.963867,0.805176,0.885742,0.961914,0.779297,0.801758,0.775879,0.753418,0.755371,0.75,0.741699,0.737793,0.660156,0.65625,0.614258,0.627441,0.579102,0.606934,0.569824
"DECIDE1,ALZ",0.0522461,0.0551758,0.0541992,0.0512695,0.0678711,0.059082,0.0336914,0.0957031,0.39502,0.601074,0.547363,0.480469,0.400879,0.243164,0.0776367,-0.0297852,-0.050293,-0.112305,-0.100098,-0.00585938,0.0273438,0.100586,0.252441,0.468262,0.543945,0.566406,0.633789,0.636719,0.621094,0.650391,0.516602,0.5,0.521484,0.512207,0.496094,0.506348,0.503906,0.484863,0.395508,0.422363,0.371094,0.404785,0.352051,0.333496,0.313965
"DECIDE1,ARX",0.942871,0.938477,0.943359,0.936035,0.936035,0.944824,0.949707,0.959473,0.962891,0.909668,0.920898,0.983398,0.958984,0.902344,0.931641,0.943359,0.932617,0.94043,0.999023,0.867676,0.76709,0.586426,0.355957,0.194824,0.161621,0.0551758,0.27002,0.371094,0.294434,0.299316,0.281738,0.270996,0.281738,-0.0678711,-0.357422,-0.227051,-0.353516,0.614258,-0.17041,0.876953,0.335938,0.611816,0.648438,0.779785,0.856934
"DECIDE1,ARY",-0.322754,-0.32666,-0.319336,-0.321777,-0.324707,-0.311035,-0.337891,-0.327637,-0.341309,-0.330078,-0.344238,-0.305176,-0.298828,-0.312988,-0.337402,-0.340332,-0.374023,-0.395508,-0.40625,-0.620606,-0.766602,-0.793457,-0.775879,-0.668457,-0.728027,-0.737793,-0.756348,-0.708984,-0.90918,-0.854004,-0.836914,-0.88916,-0.834961,-0.946289,-0.967285,-0.96875,-0.905273,-0.834961,-0.919922,-0.644531,-0.702637,-0.663574,-0.693359,-0.634766,-0.605469
"DECIDE1,ARZ",0.0532227,0.0517578,0.0512695,0.0463867,0.0551758,0.0541992,0.0561523,0.0371094,0.0541992,0.0551758,0.0581055,0.0175781,0.0131836,0.0410156,0.043457,0.0214844,0.0610352,0.0878906,0.113281,0.334961,0.467773,0.518555,0.552246,0.469727,0.464355,0.437012,0.543945,0.526856,0.494141,0.486328,0.455566,0.482422,0.492188,0.566406,0.629883,0.577148,0.0917969,0.960449,0.334961,0.961426,-0.275391,0.385254,0.381836,0.283203,0.282227
"DECIDE1,EMG0L",-2,0,0,0,-1,-1,10,-31,-1,0,11,2,4,16,-2,-6,3,-1,2,-30,21,16,7,10,-4,27,-10,-2,24,4,6,32,-9,8,-22,-2,6,10,2,0,-3,-3,0,1,-1
"DECIDE1,EMG1L",0,-1,-1,0,0,1,1,-25,-10,8,-4,-7,4,7,2,-7,1,0,3,-22,0,-1,-3,-2,1,4,5,-5,0,-2,-1,3,0,-2,-6,0,2,3,-2,-1,-3,-2,-1,1,-2
"DECIDE1,EMG2L",-1,0,-1,0,-2,1,-5,-12,-16,1,6,-13,-2,1,-1,-7,1,4,-8,-3,2,-3,-4,2,1,4,-1,-3,-3,-2,0,0,2,-1,-1,-2,0,0,0,-1,-3,-2,-1,1,-1
"DECIDE1,EMG3L",-1,0,1,-1,-3,0,-3,-10,3,-7,12,-17,-5,-1,0,-6,-1,2,-4,0,-1,-3,-1,2,8,1,-2,-4,-1,-2,-1,-3,2,0,-1,0,0,-2,0,-1,-2,-1,1,1,-1
"DECIDE1,EMG4L",0,0,-1,-3,0,0,-1,-6,0,-7,2,3,-2,0,-2,-5,3,-1,-1,2,0,-5,3,4,6,2,1,-4,-3,-2,-1,2,-1,2,0,-3,0,-1,0,-1,-3,-2,-3,1,0
"DECIDE1,EMG5L",-1,0,0,0,-1,-1,-2,-2,-3,0,0,0,0,0,0,-1,-1,0,-1,1,0,-2,-4,-7,24,5,5,1,2,-1,-4,0,0,-1,3,0,5,-8,2,-3,0,-4,2,0,-1
"DECIDE1,EMG6L",-3,-2,-1,-2,-2,-1,2,-3,0,0,2,-3,-1,0,-1,-1,-2,-3,-1,1,-4,-1,-5,1,7,2,-6,-1,-3,2,-3,0,1,-1,-1,-1,-3,-5,-3,1,0,-1,1,-1,-1
"DECIDE1,EMG7L",-4,-1,1,1,-2,-3,-1,-6,2,-7,6,-2,-1,1,4,-5,-2,0,1,-2,-7,2,-2,4,-5,34,-7,-3,-7,-5,-1,6,-2,-3,-3,2,-2,2,0,-1,-1,0,0,-1,-4
"DECIDE1,EMG0R",-3,-1,0,-1,1,0,-1,-3,0,-1,-2,1,0,0,-2,1,-2,0,-2,-3,0,0,-4,-2,-2,-1,-1,-1,-2,-3,-4,0,0,-1,0,-5,2,3,-1,0,1,-1,-2,-2,-1
"DECIDE1,EMG1R",-2,0,-1,-1,0,-2,-1,0,-1,0,-2,-1,-1,-2,0,-2,-2,0,1,1,-4,0,-1,-2,1,-2,2,1,-1,-2,-1,-3,-2,-2,-3,-2,0,-3,1,-1,1,-1,-2,1,-1
"DECIDE1,EMG2R",0,2,-2,-2,-2,-1,-1,0,-2,-2,-2,-1,-2,-2,-3,0,0,-1,-3,3,-3,-1,-4,-1,-1,0,-2,-2,-1,-1,-3,-2,-2,-2,-1,-1,0,-3,0,-3,-3,-2,-2,0,0
"DECIDE1,EMG3R",0,-1,0,0,-2,-2,0,-3,0,-1,0,-1,-2,0,-1,-1,-1,-3,-2,1,-8,5,-4,2,-2,-1,-3,-3,-2,0,-3,-3,1,-1,0,0,-1,1,-1,-1,-1,-1,-2,-2,-4
"DECIDE1,EMG4R",-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,0,0,1,0,-2,-9,7,-2,-8,17,-4,2,1,0,0,-2,-5,-2,-2,-3,-3,-1,-3,1,0,0,-1,-1,-3,-2,-1,-1,-6
"DECIDE1,EMG5R",-2,-1,-1,-1,0,-1,-1,-3,-1,-1,0,0,-2,-2,0,-3,-4,1,-1,-1,9,9,-1,-5,8,1,-2,-5,-6,-2,-8,-1,-3,-3,-3,0,1,-5,-2,-2,-2,0,-1,-1,-4
"DECIDE1,EMG6R",-3,-1,0,-1,-1,-2,-1,-2,0,-2,0,-2,-1,-1,0,0,-2,-1,-42,4,14,24,17,-43,-11,24,-24,-10,-11,0,-41,2,17,2,2,-2,1,-5,0,-3,-1,-1,-1,-1,-2
"DECIDE1,EMG7R",-3,-2,0,-3,1,-1,1,-2,0,-1,-1,-1,-2,-2,-1,-1,-2,0,-10,-2,-2,7,5,-14,7,3,-1,-5,-1,0,-8,-4,14,3,0,-7,2,-3,0,-2,0,-1,-3,-7,2
