dataMat1,dataMat2,dataMat3,dataMat4,dataMat5,dataMat6,dataMat7,dataMat8,dataMat9,dataMat10,dataMat11,dataMat12,dataMat13,dataMat14,dataMat15,dataMat16,dataMat17,dataMat18,dataMat19,dataMat20,dataMat21,dataMat22,dataMat23,dataMat24,dataMat25,dataMat26,dataMat27,dataMat28,dataMat29,dataMat30,dataMat31,dataMat32,dataMat33,dataMat34,dataMat35,dataMat36,dataMat37,dataMat38,dataMat39,dataMat40,dataMat41,dataMat42,dataMat43,dataMat44,dataMat45,dataMat46
"DEAF1,ALX",-0.945801,-0.946777,-0.952637,-0.945801,-0.947266,-0.949219,-0.989746,-1.36963,-1.39356,-0.24707,0.097168,0.31543,0.39502,0.497559,0.783691,0.871582,0.886231,0.788086,0.837402,0.908203,0.87207,0.771973,0.84668,0.866211,0.905273,0.895996,0.928711,0.896973,0.903809,0.898926,0.919434,0.880371,0.957519,0.853516,0.587402,0.39502,0.304199,0.148438,-0.00488281,-0.466797,-0.996094,-1.16992,-1.07275,-1.521,-0.840332
"DEAF1,ALY",-0.23291,-0.225586,-0.234863,-0.23291,-0.229492,-0.233398,-0.245117,-1.15772,-1.32715,-0.840332,-0.469238,-0.478516,-0.247559,-0.481445,-0.490723,-0.456055,-0.365723,-0.32959,-0.289062,-0.280273,-0.271484,-0.141602,-0.0947266,-0.0947266,-0.0678711,-0.106934,-0.074707,-0.0966797,-0.119629,-0.128418,-0.113281,-0.074707,-0.0463867,-0.0820312,-0.0463867,-0.0488281,-0.166992,-0.564941,-1.15186,-0.947754,-1.20215,-0.47998,-0.230469,-0.714844,-0.309082
"DEAF1,ALZ",-0.248535,-0.258301,-0.251953,-0.26123,-0.250977,-0.250977,-0.263672,-0.381836,-0.584961,-0.368164,-0.0507812,-0.141602,-0.157715,-0.211426,-0.317871,-0.367676,-0.443848,-0.435547,-0.506836,-0.320312,-0.305664,-0.220703,-0.259766,-0.247559,-0.288086,-0.344238,-0.39502,-0.348633,-0.319824,-0.330566,-0.350098,-0.341309,-0.338867,-0.318848,-0.241699,-0.151367,-0.0981445,-0.200195,-0.40332,-0.422363,-0.388184,-0.316406,-0.420898,-0.189453,-0.424316
"DEAF1,ARX",-0.928223,-0.933594,-0.937012,-0.925293,-0.932129,-0.947266,-0.94043,-0.949219,-0.910644,-0.89209,-0.94043,-0.967285,-0.927246,-0.922363,-0.95166,-0.925293,-0.907715,-0.9375,-0.926758,-0.917481,-0.918457,-0.938965,-0.949707,-0.947266,-0.931152,-0.931152,-0.943359,-0.935059,-0.938477,-0.932617,-0.932617,-0.942383,-0.937988,-0.916016,-0.900391,-0.932617,-0.972656,-0.965332,-0.912598,-0.938965,-0.929688,-0.918457,-0.946289,-0.953125,-0.930664
"DEAF1,ARY",0.365723,0.368652,0.361816,0.376465,0.369629,0.383789,0.377441,0.363281,0.383789,0.385742,0.381348,0.352051,0.342285,0.318359,0.343262,0.38916,0.405762,0.40918,0.388672,0.373047,0.381836,0.353516,0.368164,0.34375,0.341309,0.337891,0.339844,0.355469,0.358398,0.374023,0.365234,0.362305,0.349609,0.371094,0.339355,0.362305,0.34082,0.319336,0.362793,0.388672,0.365723,0.374512,0.351562,0.344727,0.372559
"DEAF1,ARZ",-0.0292969,-0.034668,-0.0180664,-0.0273438,-0.0205078,-0.0209961,-0.0322266,-0.03125,-0.0117188,-0.00244141,-0.0361328,-0.059082,-0.0732422,-0.0664062,-0.0273438,-0.0146484,-0.00488281,-0.0195312,-0.0307617,-0.0410156,-0.0244141,-0.0283203,-0.0249023,-0.0390625,-0.0473633,-0.0522461,-0.059082,-0.0478516,-0.0395508,-0.0415039,-0.0405273,-0.0551758,-0.0493164,-0.0390625,-0.0458984,-0.0263672,-0.0532227,-0.0610352,-0.0551758,-0.0371094,-0.0273438,-0.0205078,-0.0229492,-0.0302734,-0.027832
"DEAF1,EMG0L",0,1,0,1,-1,5,-18,-9,20,9,26,11,0,-20,2,3,-37,0,51,2,18,7,-24,-1,-12,13,-5,20,-8,1,10,7,-6,3,23,-13,-2,-2,1,4,-5,-11,-6,3,-3
"DEAF1,EMG1L",-1,-2,-3,-2,-1,3,-3,13,28,3,-12,-3,-11,3,-1,-7,-14,3,11,17,18,-16,-16,-13,-2,7,5,11,-18,-5,14,10,-2,-17,-24,-50,-2,4,12,-6,6,54,12,7,-1
"DEAF1,EMG2L",-2,0,-1,-1,0,0,-3,23,12,-16,-16,3,2,-3,0,-2,-7,-3,4,6,-9,-15,-10,-6,-4,1,-4,-1,-2,5,1,-8,-6,1,-10,0,1,-3,-3,2,-1,9,0,3,4
"DEAF1,EMG3L",-1,0,1,0,1,-1,-2,26,0,-13,-11,0,-2,0,0,2,3,-11,-3,-11,1,8,-9,-4,-3,10,-2,-1,3,2,-5,-12,-2,-1,-1,-3,0,-2,-1,1,-1,8,-1,-2,-2
